frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
62.18,3.44,0.00,3.44,0.00,-0.00,-0.00,-0.00,3.44,3.44,3.44
62.80,3.40,0.00,3.40,0.00,-0.00,-0.00,-0.00,3.40,3.40,3.40
63.43,3.36,0.00,3.36,0.00,-0.00,-0.00,-0.00,3.36,3.36,3.36
64.07,3.32,0.00,3.32,0.00,-0.00,-0.00,-0.00,3.32,3.32,3.32
64.71,3.29,0.00,3.29,0.00,-0.00,-0.00,-0.00,3.29,3.29,3.29
65.35,3.25,0.00,3.25,0.00,-0.00,-0.00,-0.00,3.25,3.25,3.25
66.01,3.21,0.00,3.21,0.00,-0.00,-0.00,-0.00,3.21,3.21,3.21
66.67,3.17,0.00,3.17,0.00,-0.00,-0.00,-0.00,3.17,3.17,3.17
67.33,3.14,0.00,3.14,0.00,-0.00,-0.00,-0.00,3.14,3.14,3.14
68.01,3.10,0.00,3.10,0.00,-0.00,-0.00,-0.00,3.10,3.10,3.10
68.69,3.06,0.00,3.06,0.00,-0.00,-0.00,-0.00,3.06,3.06,3.06
69.37,3.02,0.00,3.02,0.00,-0.00,-0.00,-0.00,3.02,3.02,3.02
70.07,2.98,0.00,2.98,0.00,-0.00,-0.00,-0.00,2.98,2.98,2.98
70.77,2.94,0.00,2.94,0.00,-0.00,-0.00,-0.00,2.94,2.94,2.94
71.48,2.90,0.00,2.90,0.00,-0.00,-0.00,-0.00,2.90,2.90,2.90
72.19,2.86,0.00,2.86,0.00,-0.00,-0.00,-0.00,2.86,2.86,2.86
72.91,2.82,0.00,2.82,0.00,-0.00,-0.00,-0.00,2.82,2.82,2.82
73.64,2.78,0.00,2.78,0.00,-0.00,-0.00,-0.00,2.78,2.78,2.78
74.38,2.74,0.00,2.74,0.00,-0.00,-0.00,-0.00,2.74,2.74,2.74
75.12,2.70,0.00,2.70,0.00,-0.00,-0.00,-0.00,2.70,2.70,2.70
75.87,2.66,0.00,2.66,0.00,-0.00,-0.00,-0.00,2.66,2.66,2.66
76.63,2.61,0.00,2.61,0.00,-0.00,-0.00,-0.00,2.61,2.61,2.61
77.40,2.57,0.00,2.57,0.00,-0.00,-0.00,-0.00,2.57,2.57,2.57
78.17,2.53,0.00,2.53,0.00,-0.00,-0.00,-0.00,2.53,2.53,2.53
78.95,2.48,0.00,2.48,0.00,-0.00,-0.00,-0.00,2.48,2.48,2.48
79.74,2.44,0.00,2.44,0.00,-0.00,-0.00,-0.00,2.44,2.44,2.44
80.54,2.39,0.00,2.39,0.00,-0.00,-0.00,-0.00,2.39,2.39,2.39
81.35,2.35,0.00,2.35,0.00,-0.00,-0.00,-0.00,2.35,2.35,2.35
82.16,2.30,0.00,2.30,0.00,-0.00,-0.00,-0.00,2.30,2.30,2.30
82.98,2.26,0.00,2.26,0.00,-0.00,-0.00,-0.00,2.26,2.26,2.26
83.81,2.21,0.00,2.21,0.00,-0.00,-0.00,-0.00,2.21,2.21,2.21
84.65,2.17,0.00,2.17,0.00,-0.00,-0.00,-0.00,2.17,2.17,2.17
85.50,2.13,0.00,2.13,0.00,-0.00,-0.00,-0.00,2.13,2.13,2.13
86.35,2.08,0.00,2.08,0.00,-0.00,-0.00,-0.00,2.08,2.08,2.08
87.22,2.04,0.00,2.04,0.00,-0.00,-0.00,-0.00,2.04,2.04,2.04
88.09,2.00,0.00,2.00,0.00,-0.00,-0.00,-0.00,2.00,2.00,2.00
88.97,1.96,0.00,1.96,0.00,-0.00,-0.00,-0.00,1.96,1.96,1.96
89.86,1.92,0.00,1.92,0.00,-0.00,-0.00,-0.00,1.92,1.92,1.92
90.76,1.88,0.00,1.88,0.00,-0.00,-0.00,-0.00,1.88,1.88,1.88
91.66,1.85,0.00,1.85,0.00,-0.00,-0.00,-0.00,1.85,1.85,1.85
92.58,1.81,0.00,1.81,0.00,-0.00,-0.00,-0.00,1.81,1.81,1.81
93.51,1.78,0.00,1.78,0.00,-0.00,-0.00,-0.00,1.78,1.78,1.78
94.44,1.75,0.00,1.75,0.00,-0.00,-0.00,-0.00,1.75,1.75,1.75
95.39,1.72,0.00,1.72,0.00,-0.00,-0.00,-0.00,1.72,1.72,1.72
96.34,1.69,0.00,1.69,0.00,-0.00,-0.00,-0.00,1.69,1.69,1.69
97.30,1.66,0.00,1.66,0.00,-0.00,-0.00,-0.00,1.66,1.66,1.66
98.28,1.63,0.00,1.63,0.00,-0.00,-0.00,-0.00,1.63,1.63,1.63
99.26,1.60,0.00,1.60,0.00,-0.00,-0.00,-0.00,1.60,1.60,1.60
100.25,1.57,0.00,1.57,0.00,-0.00,-0.00,-0.00,1.57,1.57,1.57
101.25,1.54,0.00,1.54,0.00,-0.00,-0.00,-0.00,1.54,1.54,1.54
102.27,1.51,0.00,1.51,0.00,-0.00,-0.00,-0.00,1.51,1.51,1.51
103.29,1.48,0.00,1.48,0.00,-0.00,-0.00,-0.00,1.48,1.48,1.48
104.32,1.45,0.00,1.45,0.00,-0.00,-0.00,-0.00,1.45,1.45,1.45
105.37,1.42,0.00,1.42,0.00,-0.00,-0.00,-0.00,1.42,1.42,1.42
106.42,1.38,0.00,1.38,0.00,-0.00,-0.00,-0.00,1.38,1.38,1.38
107.48,1.35,0.00,1.35,0.00,-0.00,-0.00,-0.00,1.35,1.35,1.35
108.56,1.32,0.00,1.32,0.00,-0.00,-0.00,-0.00,1.32,1.32,1.32
109.64,1.28,0.00,1.28,0.00,-0.00,-0.00,-0.00,1.28,1.28,1.28
110.74,1.25,0.00,1.25,0.00,-0.00,-0.00,-0.00,1.25,1.25,1.25
111.85,1.21,0.00,1.21,0.00,-0.00,-0.00,-0.00,1.21,1.21,1.21
112.97,1.18,0.00,1.18,0.00,-0.00,-0.00,-0.00,1.18,1.18,1.18
114.10,1.14,0.00,1.14,0.00,-0.00,-0.00,-0.00,1.14,1.14,1.14
115.24,1.11,0.00,1.11,0.00,-0.00,-0.00,-0.00,1.11,1.11,1.11
116.39,1.08,0.00,1.07,0.00,-0.00,-0.00,-0.00,1.08,1.07,1.08
117.55,1.04,0.00,1.04,0.00,-0.00,-0.00,-0.00,1.04,1.04,1.04
118.73,1.01,0.00,1.01,0.00,-0.00,-0.00,-0.00,1.01,1.01,1.01
119.92,0.98,0.00,0.98,0.00,-0.00,-0.00,-0.00,0.98,0.98,0.98
121.12,0.95,0.00,0.95,0.00,-0.00,-0.00,-0.00,0.95,0.95,0.95
122.33,0.92,0.00,0.92,0.00,-0.00,-0.00,-0.00,0.92,0.92,0.92
123.55,0.89,0.00,0.89,0.00,-0.00,-0.00,-0.00,0.89,0.89,0.89
124.79,0.86,0.00,0.86,0.00,-0.00,-0.00,-0.00,0.86,0.86,0.86
126.03,0.84,0.00,0.84,0.00,-0.00,-0.00,-0.00,0.84,0.84,0.84
127.29,0.81,0.00,0.81,0.00,-0.00,-0.00,-0.00,0.81,0.81,0.81
128.57,0.79,0.00,0.79,0.00,-0.00,-0.00,-0.00,0.79,0.79,0.79
129.85,0.76,0.00,0.76,0.00,-0.00,-0.00,-0.00,0.76,0.76,0.76
131.15,0.74,0.00,0.74,0.00,-0.00,-0.00,-0.00,0.74,0.74,0.74
132.46,0.72,0.00,0.72,0.00,-0.00,-0.00,-0.00,0.72,0.72,0.72
133.79,0.70,0.00,0.70,0.00,-0.00,-0.00,-0.00,0.70,0.70,0.70
135.12,0.68,0.00,0.68,0.00,-0.00,-0.00,-0.00,0.68,0.68,0.68
136.48,0.65,0.00,0.65,0.00,-0.00,-0.00,-0.00,0.65,0.65,0.65
137.84,0.63,0.00,0.63,0.00,-0.00,-0.00,-0.00,0.63,0.63,0.63
139.22,0.61,0.00,0.61,0.00,-0.00,-0.00,-0.00,0.61,0.61,0.61
140.61,0.59,0.00,0.59,0.00,-0.00,-0.00,-0.00,0.59,0.59,0.59
142.02,0.57,0.00,0.57,0.00,-0.00,-0.00,-0.00,0.57,0.57,0.57
143.44,0.55,0.00,0.55,0.00,-0.00,-0.00,-0.00,0.55,0.55,0.55
144.87,0.53,0.00,0.53,0.00,-0.00,-0.00,-0.00,0.53,0.53,0.53
146.32,0.51,0.00,0.51,0.00,-0.00,-0.00,-0.00,0.51,0.51,0.51
147.78,0.49,0.00,0.49,0.00,-0.00,-0.00,-0.00,0.49,0.49,0.49
149.26,0.47,0.00,0.47,0.00,-0.00,-0.00,-0.00,0.47,0.47,0.47
150.75,0.45,0.00,0.45,0.00,-0.00,-0.00,-0.00,0.45,0.45,0.45
152.26,0.43,0.00,0.43,0.00,-0.00,-0.00,-0.00,0.43,0.43,0.43
153.78,0.40,0.00,0.40,0.00,-0.00,-0.00,-0.00,0.40,0.40,0.40
155.32,0.38,0.00,0.38,0.00,-0.00,-0.00,-0.00,0.38,0.38,0.38
156.88,0.36,0.00,0.36,0.00,-0.00,-0.00,-0.00,0.36,0.36,0.36
158.44,0.34,0.00,0.34,0.00,-0.00,-0.00,-0.00,0.34,0.34,0.34
160.03,0.32,0.00,0.32,0.00,-0.00,-0.00,-0.00,0.32,0.32,0.32
161.63,0.29,0.00,0.29,0.00,-0.00,-0.00,-0.00,0.29,0.29,0.29
163.24,0.27,0.00,0.27,0.00,-0.00,-0.00,-0.00,0.27,0.27,0.27
164.88,0.25,0.00,0.25,0.00,-0.00,-0.00,-0.00,0.25,0.25,0.25
166.53,0.22,0.00,0.22,0.00,-0.00,-0.00,-0.00,0.22,0.22,0.22
168.19,0.19,0.00,0.19,0.00,-0.00,-0.00,-0.00,0.19,0.19,0.19
169.87,0.17,0.00,0.17,0.00,-0.00,-0.00,-0.00,0.17,0.17,0.17
171.57,0.14,0.00,0.14,0.00,-0.00,-0.00,-0.00,0.14,0.14,0.14
173.29,0.12,0.00,0.12,0.00,-0.00,-0.00,-0.00,0.12,0.12,0.12
175.02,0.09,0.00,0.09,0.00,-0.00,-0.00,-0.00,0.09,0.09,0.09
176.77,0.06,0.00,0.06,0.00,-0.00,-0.00,-0.00,0.06,0.06,0.06
178.54,0.04,0.00,0.04,0.00,-0.00,-0.00,-0.00,0.04,0.04,0.04
180.32,0.01,0.00,0.01,0.00,-0.00,-0.00,-0.00,0.01,0.01,0.01
182.13,-0.02,0.00,-0.02,0.00,-0.00,-0.00,-0.00,-0.02,-0.02,-0.02
183.95,-0.04,0.00,-0.04,0.00,-0.00,-0.00,-0.00,-0.04,-0.04,-0.04
185.79,-0.07,0.00,-0.07,0.00,-0.00,-0.00,-0.00,-0.07,-0.07,-0.07
187.65,-0.10,0.00,-0.10,0.00,-0.00,-0.00,-0.00,-0.10,-0.10,-0.10
189.52,-0.12,0.00,-0.12,0.00,-0.00,-0.00,-0.00,-0.12,-0.12,-0.12
191.42,-0.15,0.00,-0.15,0.00,-0.00,-0.00,-0.00,-0.15,-0.15,-0.15
193.33,-0.17,0.00,-0.17,0.00,-0.00,-0.00,-0.00,-0.17,-0.17,-0.17
195.27,-0.20,0.00,-0.20,0.00,-0.00,-0.00,-0.00,-0.20,-0.20,-0.20
197.22,-0.22,0.00,-0.22,0.00,-0.00,-0.00,-0.00,-0.22,-0.22,-0.22
199.19,-0.25,0.00,-0.25,0.00,-0.00,-0.00,-0.00,-0.25,-0.25,-0.25
201.18,-0.27,0.00,-0.27,0.00,-0.00,-0.00,-0.00,-0.27,-0.27,-0.27
203.19,-0.30,0.00,-0.30,0.00,-0.00,-0.00,-0.00,-0.30,-0.30,-0.30
205.23,-0.32,0.00,-0.32,0.00,-0.00,-0.00,-0.00,-0.32,-0.32,-0.32
207.28,-0.34,0.00,-0.34,0.00,-0.00,-0.00,-0.00,-0.34,-0.34,-0.34
209.35,-0.37,0.00,-0.37,0.00,-0.00,-0.00,-0.00,-0.37,-0.37,-0.37
211.44,-0.39,0.00,-0.39,0.00,-0.00,-0.00,-0.00,-0.39,-0.39,-0.39
213.56,-0.41,0.00,-0.41,0.00,-0.00,-0.00,-0.00,-0.41,-0.41,-0.41
215.69,-0.44,0.00,-0.44,0.00,-0.00,-0.00,-0.00,-0.44,-0.44,-0.44
217.85,-0.46,0.00,-0.46,0.00,-0.00,-0.00,-0.00,-0.46,-0.46,-0.46
220.03,-0.48,0.00,-0.48,0.00,-0.00,-0.00,-0.00,-0.48,-0.48,-0.48
222.23,-0.50,0.00,-0.50,0.00,-0.00,-0.00,-0.00,-0.50,-0.50,-0.50
224.45,-0.52,0.00,-0.52,0.00,-0.00,-0.00,-0.00,-0.52,-0.52,-0.52
226.70,-0.54,0.00,-0.54,0.00,-0.00,-0.00,-0.00,-0.54,-0.54,-0.54
228.96,-0.56,0.00,-0.56,0.00,-0.00,-0.00,-0.00,-0.56,-0.56,-0.56
231.25,-0.58,0.00,-0.58,0.00,-0.00,-0.00,-0.00,-0.58,-0.58,-0.58
233.57,-0.60,0.00,-0.60,0.00,-0.00,-0.00,-0.00,-0.60,-0.60,-0.60
235.90,-0.62,0.00,-0.62,0.00,-0.00,-0.00,-0.00,-0.62,-0.62,-0.62
238.26,-0.64,0.00,-0.64,0.00,-0.00,-0.00,-0.00,-0.64,-0.64,-0.64
240.64,-0.66,0.00,-0.66,0.00,-0.00,-0.00,-0.00,-0.66,-0.66,-0.66
243.05,-0.68,0.00,-0.68,0.00,-0.00,-0.00,-0.00,-0.68,-0.68,-0.68
245.48,-0.69,0.00,-0.69,0.00,-0.00,-0.00,-0.00,-0.69,-0.69,-0.69
247.93,-0.71,0.00,-0.71,0.00,-0.00,-0.00,-0.00,-0.71,-0.71,-0.71
250.41,-0.73,0.00,-0.73,0.00,-0.00,-0.00,-0.00,-0.73,-0.73,-0.73
252.92,-0.75,0.00,-0.75,0.00,-0.00,-0.00,-0.00,-0.75,-0.75,-0.75
255.45,-0.76,0.00,-0.76,0.00,-0.00,-0.00,-0.00,-0.76,-0.76,-0.76
258.00,-0.78,0.00,-0.78,0.00,-0.00,-0.00,-0.00,-0.78,-0.78,-0.78
260.58,-0.80,0.00,-0.80,0.00,-0.00,-0.00,-0.00,-0.80,-0.80,-0.80
263.19,-0.81,0.00,-0.81,0.00,-0.00,-0.00,-0.00,-0.81,-0.81,-0.81
265.82,-0.83,0.00,-0.83,0.00,-0.00,-0.00,-0.00,-0.83,-0.83,-0.83
268.48,-0.85,0.00,-0.85,0.00,-0.00,-0.00,-0.00,-0.85,-0.85,-0.85
271.16,-0.86,0.00,-0.86,0.00,-0.00,-0.00,-0.00,-0.86,-0.86,-0.86
273.87,-0.88,0.00,-0.88,0.00,-0.00,-0.00,-0.00,-0.88,-0.88,-0.88
276.61,-0.89,0.00,-0.89,0.00,-0.00,-0.00,-0.00,-0.89,-0.89,-0.89
279.38,-0.91,0.00,-0.91,0.00,-0.00,-0.00,-0.00,-0.91,-0.91,-0.91
282.17,-0.92,0.00,-0.92,0.00,-0.00,-0.00,-0.00,-0.92,-0.92,-0.92
284.99,-0.94,0.00,-0.94,0.00,-0.00,-0.00,-0.00,-0.94,-0.94,-0.94
287.84,-0.95,0.00,-0.95,0.00,-0.00,-0.00,-0.00,-0.95,-0.95,-0.95
290.72,-0.96,0.00,-0.96,0.00,-0.00,-0.00,-0.00,-0.96,-0.96,-0.96
293.63,-0.98,0.00,-0.98,0.00,-0.00,-0.00,-0.00,-0.98,-0.98,-0.98
296.57,-0.99,0.00,-0.99,0.00,-0.00,-0.00,-0.00,-0.99,-0.99,-0.99
299.53,-1.00,0.00,-1.00,0.00,-0.00,-0.00,-0.00,-1.00,-1.00,-1.00
302.53,-1.02,0.00,-1.02,0.00,-0.00,-0.00,-0.00,-1.02,-1.02,-1.02
305.55,-1.03,0.00,-1.03,0.00,-0.00,-0.00,-0.00,-1.03,-1.03,-1.03
308.61,-1.04,0.00,-1.04,0.00,-0.00,-0.00,-0.00,-1.04,-1.04,-1.04
311.69,-1.06,0.00,-1.06,0.00,-0.00,-0.00,-0.00,-1.06,-1.06,-1.06
314.81,-1.07,0.00,-1.07,0.00,-0.00,-0.00,-0.00,-1.07,-1.07,-1.07
317.96,-1.08,0.00,-1.08,0.00,-0.00,-0.00,-0.00,-1.08,-1.08,-1.08
321.14,-1.09,0.00,-1.09,0.00,-0.00,-0.00,-0.00,-1.09,-1.09,-1.09
324.35,-1.11,0.00,-1.11,0.00,-0.00,-0.00,-0.00,-1.11,-1.11,-1.11
327.59,-1.12,0.00,-1.12,0.00,-0.00,-0.00,-0.00,-1.12,-1.12,-1.12
330.87,-1.13,0.00,-1.13,0.00,-0.00,-0.00,-0.00,-1.13,-1.13,-1.13
334.18,-1.14,0.00,-1.14,0.00,-0.00,-0.00,-0.00,-1.14,-1.14,-1.14
337.52,-1.15,0.00,-1.15,0.00,-0.00,-0.00,-0.00,-1.15,-1.15,-1.15
340.90,-1.17,0.00,-1.17,0.00,-0.00,-0.00,-0.00,-1.17,-1.17,-1.17
344.30,-1.18,0.00,-1.18,0.00,-0.00,-0.00,-0.00,-1.18,-1.18,-1.18
347.75,-1.19,0.00,-1.19,0.00,-0.00,-0.00,-0.00,-1.19,-1.19,-1.19
