frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
24.40,12.28,0.00,12.28,0.00,-0.00,-0.00,-0.00,12.28,12.28,12.28
24.65,12.24,0.00,12.24,0.00,-0.00,-0.00,-0.00,12.24,12.24,12.24
24.89,12.21,0.00,12.21,0.00,-0.00,-0.00,-0.00,12.21,12.21,12.21
25.14,12.18,0.00,12.18,0.00,-0.00,-0.00,-0.00,12.18,12.18,12.18
25.39,12.15,0.00,12.15,0.00,-0.00,-0.00,-0.00,12.15,12.15,12.15
25.65,12.13,0.00,12.13,0.00,-0.00,-0.00,-0.00,12.13,12.13,12.13
25.91,12.10,0.00,12.11,0.00,-0.00,-0.00,-0.00,12.10,12.11,12.10
26.16,12.08,0.00,12.08,0.00,-0.00,-0.00,-0.00,12.08,12.08,12.08
26.43,12.06,0.00,12.06,0.00,-0.00,-0.00,-0.00,12.06,12.06,12.06
26.69,12.02,0.00,12.02,0.00,-0.00,-0.00,-0.00,12.02,12.02,12.02
26.96,11.99,0.00,11.99,0.00,-0.00,-0.00,-0.00,11.99,11.99,11.99
27.23,11.94,0.00,11.94,0.00,-0.00,-0.00,-0.00,11.94,11.94,11.94
27.50,11.90,0.00,11.90,0.00,-0.00,-0.00,-0.00,11.90,11.90,11.90
27.77,11.86,0.00,11.86,0.00,-0.00,-0.00,-0.00,11.86,11.86,11.86
28.05,11.82,0.00,11.82,0.00,-0.00,-0.00,-0.00,11.82,11.82,11.82
28.33,11.78,0.00,11.78,0.00,-0.00,-0.00,-0.00,11.78,11.78,11.78
28.62,11.75,0.00,11.75,0.00,-0.00,-0.00,-0.00,11.75,11.75,11.75
28.90,11.72,0.00,11.72,0.00,-0.00,-0.00,-0.00,11.72,11.72,11.72
29.19,11.69,0.00,11.69,0.00,-0.00,-0.00,-0.00,11.69,11.69,11.69
29.48,11.66,0.00,11.66,0.00,-0.00,-0.00,-0.00,11.66,11.66,11.66
29.78,11.62,0.00,11.62,0.00,-0.00,-0.00,-0.00,11.62,11.62,11.62
30.08,11.58,0.00,11.58,0.00,-0.00,-0.00,-0.00,11.58,11.58,11.58
30.38,11.54,0.00,11.54,0.00,-0.00,-0.00,-0.00,11.54,11.54,11.54
30.68,11.50,0.00,11.50,0.00,-0.00,-0.00,-0.00,11.50,11.50,11.50
30.99,11.47,0.00,11.47,0.00,-0.00,-0.00,-0.00,11.47,11.47,11.47
31.30,11.44,0.00,11.44,0.00,-0.00,-0.00,-0.00,11.44,11.44,11.44
31.61,11.41,0.00,11.41,0.00,-0.00,-0.00,-0.00,11.41,11.41,11.41
31.93,11.37,0.00,11.37,0.00,-0.00,-0.00,-0.00,11.37,11.37,11.37
32.24,11.34,0.00,11.34,0.00,-0.00,-0.00,-0.00,11.34,11.34,11.34
32.57,11.30,0.00,11.30,0.00,-0.00,-0.00,-0.00,11.30,11.30,11.30
32.89,11.27,0.00,11.27,0.00,-0.00,-0.00,-0.00,11.27,11.27,11.27
33.22,11.24,0.00,11.24,0.00,-0.00,-0.00,-0.00,11.24,11.24,11.24
33.55,11.21,0.00,11.21,0.00,-0.00,-0.00,-0.00,11.21,11.21,11.21
33.89,11.19,0.00,11.19,0.00,-0.00,-0.00,-0.00,11.19,11.19,11.19
34.23,11.17,0.00,11.17,0.00,-0.00,-0.00,-0.00,11.17,11.17,11.17
34.57,11.16,0.00,11.16,0.00,-0.00,-0.00,-0.00,11.16,11.16,11.16
34.92,11.14,0.00,11.14,0.00,-0.00,-0.00,-0.00,11.14,11.14,11.14
35.27,11.13,0.00,11.13,0.00,-0.00,-0.00,-0.00,11.13,11.13,11.13
35.62,11.11,0.00,11.11,0.00,-0.00,-0.00,-0.00,11.11,11.11,11.11
35.97,11.09,0.00,11.10,0.00,-0.00,-0.00,-0.00,11.09,11.10,11.09
36.33,11.08,0.00,11.08,0.00,-0.00,-0.00,-0.00,11.08,11.08,11.08
36.70,11.06,0.00,11.06,0.00,-0.00,-0.00,-0.00,11.06,11.06,11.06
37.06,11.04,0.00,11.04,0.00,-0.00,-0.00,-0.00,11.04,11.04,11.04
37.43,11.02,0.00,11.02,0.00,-0.00,-0.00,-0.00,11.02,11.02,11.02
37.81,11.00,0.00,11.00,0.00,-0.00,-0.00,-0.00,11.00,11.00,11.00
38.19,10.98,0.00,10.98,0.00,-0.00,-0.00,-0.00,10.98,10.98,10.98
38.57,10.96,0.00,10.96,0.00,-0.00,-0.00,-0.00,10.96,10.96,10.96
38.95,10.94,0.00,10.94,0.00,-0.00,-0.00,-0.00,10.94,10.94,10.94
39.34,10.91,0.00,10.91,0.00,-0.00,-0.00,-0.00,10.91,10.91,10.91
39.74,10.89,0.00,10.89,0.00,-0.00,-0.00,-0.00,10.89,10.89,10.89
40.14,10.86,0.00,10.86,0.00,-0.00,-0.00,-0.00,10.86,10.86,10.86
40.54,10.83,0.00,10.83,0.00,-0.00,-0.00,-0.00,10.83,10.83,10.83
40.94,10.80,0.00,10.80,0.00,-0.00,-0.00,-0.00,10.80,10.80,10.80
41.35,10.78,0.00,10.78,0.00,-0.00,-0.00,-0.00,10.78,10.78,10.78
41.76,10.75,0.00,10.74,0.00,-0.00,-0.00,-0.00,10.75,10.74,10.75
42.18,10.71,0.00,10.71,0.00,-0.00,-0.00,-0.00,10.71,10.71,10.71
42.60,10.68,0.00,10.68,0.00,-0.00,-0.00,-0.00,10.68,10.68,10.68
43.03,10.64,0.00,10.64,0.00,-0.00,-0.00,-0.00,10.64,10.64,10.64
43.46,10.60,0.00,10.61,0.00,-0.00,-0.00,-0.00,10.60,10.61,10.60
43.90,10.57,0.00,10.57,0.00,-0.00,-0.00,-0.00,10.57,10.57,10.57
44.33,10.53,0.00,10.53,0.00,-0.00,-0.00,-0.00,10.53,10.53,10.53
44.78,10.49,0.00,10.49,0.00,-0.00,-0.00,-0.00,10.49,10.49,10.49
45.23,10.45,0.00,10.45,0.00,-0.00,-0.00,-0.00,10.45,10.45,10.45
45.68,10.40,0.00,10.40,0.00,-0.00,-0.00,-0.00,10.40,10.40,10.40
46.13,10.35,0.00,10.35,0.00,-0.00,-0.00,-0.00,10.35,10.35,10.35
46.60,10.30,0.00,10.30,0.00,-0.00,-0.00,-0.00,10.30,10.30,10.30
47.06,10.25,0.00,10.25,0.00,-0.00,-0.00,-0.00,10.25,10.25,10.25
47.53,10.20,0.00,10.20,0.00,-0.00,-0.00,-0.00,10.20,10.20,10.20
48.01,10.15,0.00,10.15,0.00,-0.00,-0.00,-0.00,10.15,10.15,10.15
48.49,10.10,0.00,10.10,0.00,-0.00,-0.00,-0.00,10.10,10.10,10.10
48.97,10.05,0.00,10.05,0.00,-0.00,-0.00,-0.00,10.05,10.05,10.05
49.46,10.01,0.00,10.01,0.00,-0.00,-0.00,-0.00,10.01,10.01,10.01
49.96,9.96,0.00,9.95,0.00,-0.00,-0.00,-0.00,9.96,9.95,9.96
50.46,9.90,0.00,9.90,0.00,-0.00,-0.00,-0.00,9.90,9.90,9.90
50.96,9.85,0.00,9.85,0.00,-0.00,-0.00,-0.00,9.85,9.85,9.85
51.47,9.79,0.00,9.79,0.00,-0.00,-0.00,-0.00,9.79,9.79,9.79
51.99,9.74,0.00,9.74,0.00,-0.00,-0.00,-0.00,9.74,9.74,9.74
52.51,9.68,0.00,9.68,0.00,-0.00,-0.00,-0.00,9.68,9.68,9.68
53.03,9.62,0.00,9.62,0.00,-0.00,-0.00,-0.00,9.62,9.62,9.62
53.56,9.55,0.00,9.55,0.00,-0.00,-0.00,-0.00,9.55,9.55,9.55
54.10,9.49,0.00,9.49,0.00,-0.00,-0.00,-0.00,9.49,9.49,9.49
54.64,9.42,0.00,9.42,0.00,-0.00,-0.00,-0.00,9.42,9.42,9.42
55.18,9.35,0.00,9.35,0.00,-0.00,-0.00,-0.00,9.35,9.35,9.35
55.74,9.29,0.00,9.29,0.00,-0.00,-0.00,-0.00,9.29,9.29,9.29
56.29,9.22,0.00,9.22,0.00,-0.00,-0.00,-0.00,9.22,9.22,9.22
56.86,9.15,0.00,9.15,0.00,-0.00,-0.00,-0.00,9.15,9.15,9.15
57.42,9.09,0.00,9.09,0.00,-0.00,-0.00,-0.00,9.09,9.09,9.09
58.00,9.02,0.00,9.02,0.00,-0.00,-0.00,-0.00,9.02,9.02,9.02
58.58,8.96,0.00,8.96,0.00,-0.00,-0.00,-0.00,8.96,8.96,8.96
59.16,8.89,0.00,8.89,0.00,-0.00,-0.00,-0.00,8.89,8.89,8.89
59.76,8.83,0.00,8.83,0.00,-0.00,-0.00,-0.00,8.83,8.83,8.83
60.35,8.77,0.00,8.77,0.00,-0.00,-0.00,-0.00,8.77,8.77,8.77
60.96,8.70,0.00,8.70,0.00,-0.00,-0.00,-0.00,8.70,8.70,8.70
61.57,8.63,0.00,8.63,0.00,-0.00,-0.00,-0.00,8.63,8.63,8.63
62.18,8.56,0.00,8.56,0.00,-0.00,-0.00,-0.00,8.56,8.56,8.56
62.80,8.49,0.00,8.49,0.00,-0.00,-0.00,-0.00,8.49,8.49,8.49
63.43,8.42,0.00,8.42,0.00,-0.00,-0.00,-0.00,8.42,8.42,8.42
64.07,8.35,0.00,8.35,0.00,-0.00,-0.00,-0.00,8.35,8.35,8.35
64.71,8.29,0.00,8.28,0.00,-0.00,-0.00,-0.00,8.29,8.28,8.29
65.35,8.22,0.00,8.22,0.00,-0.00,-0.00,-0.00,8.22,8.22,8.22
66.01,8.14,0.00,8.15,0.00,-0.00,-0.00,-0.00,8.14,8.15,8.14
66.67,8.07,0.00,8.07,0.00,-0.00,-0.00,-0.00,8.07,8.07,8.07
67.33,8.00,0.00,8.00,0.00,-0.00,-0.00,-0.00,8.00,8.00,8.00
68.01,7.93,0.00,7.93,0.00,-0.00,-0.00,-0.00,7.93,7.93,7.93
68.69,7.86,0.00,7.86,0.00,-0.00,-0.00,-0.00,7.86,7.86,7.86
69.37,7.79,0.00,7.79,0.00,-0.00,-0.00,-0.00,7.79,7.79,7.79
70.07,7.72,0.00,7.72,0.00,-0.00,-0.00,-0.00,7.72,7.72,7.72
70.77,7.66,0.00,7.66,0.00,-0.00,-0.00,-0.00,7.66,7.66,7.66
71.48,7.59,0.00,7.59,0.00,-0.00,-0.00,-0.00,7.59,7.59,7.59
72.19,7.52,0.00,7.52,0.00,-0.00,-0.00,-0.00,7.52,7.52,7.52
72.91,7.45,0.00,7.45,0.00,-0.00,-0.00,-0.00,7.45,7.45,7.45
73.64,7.37,0.00,7.37,0.00,-0.00,-0.00,-0.00,7.37,7.37,7.37
74.38,7.29,0.00,7.29,0.00,-0.00,-0.00,-0.00,7.29,7.29,7.29
75.12,7.21,0.00,7.21,0.00,-0.00,-0.00,-0.00,7.21,7.21,7.21
75.87,7.13,0.00,7.13,0.00,-0.00,-0.00,-0.00,7.13,7.13,7.13
76.63,7.05,0.00,7.05,0.00,-0.00,-0.00,-0.00,7.05,7.05,7.05
77.40,6.97,0.00,6.97,0.00,-0.00,-0.00,-0.00,6.97,6.97,6.97
78.17,6.90,0.00,6.90,0.00,-0.00,-0.00,-0.00,6.90,6.90,6.90
78.95,6.83,0.00,6.83,0.00,-0.00,-0.00,-0.00,6.83,6.83,6.83
79.74,6.77,0.00,6.77,0.00,-0.00,-0.00,-0.00,6.77,6.77,6.77
80.54,6.72,0.00,6.72,0.00,-0.00,-0.00,-0.00,6.72,6.72,6.72
81.35,6.67,0.00,6.67,0.00,-0.00,-0.00,-0.00,6.67,6.67,6.67
82.16,6.63,0.00,6.63,0.00,-0.00,-0.00,-0.00,6.63,6.63,6.63
82.98,6.59,0.00,6.59,0.00,-0.00,-0.00,-0.00,6.59,6.59,6.59
83.81,6.55,0.00,6.54,0.00,-0.00,-0.00,-0.00,6.55,6.54,6.55
84.65,6.49,0.00,6.49,0.00,-0.00,-0.00,-0.00,6.49,6.49,6.49
85.50,6.44,0.00,6.44,0.00,-0.00,-0.00,-0.00,6.44,6.44,6.44
86.35,6.37,0.00,6.37,0.00,-0.00,-0.00,-0.00,6.37,6.37,6.37
87.22,6.30,0.00,6.30,0.00,-0.00,-0.00,-0.00,6.30,6.30,6.30
88.09,6.23,0.00,6.23,0.00,-0.00,-0.00,-0.00,6.23,6.23,6.23
88.97,6.16,0.00,6.16,0.00,-0.00,-0.00,-0.00,6.16,6.16,6.16
89.86,6.10,0.00,6.11,0.00,-0.00,-0.00,-0.00,6.10,6.11,6.10
90.76,6.06,0.00,6.06,0.00,-0.00,-0.00,-0.00,6.06,6.06,6.06
91.66,6.01,0.00,6.01,0.00,-0.00,-0.00,-0.00,6.01,6.01,6.01
92.58,5.97,0.00,5.97,0.00,-0.00,-0.00,-0.00,5.97,5.97,5.97
93.51,5.92,0.00,5.92,0.00,-0.00,-0.00,-0.00,5.92,5.92,5.92
94.44,5.86,0.00,5.86,0.00,-0.00,-0.00,-0.00,5.86,5.86,5.86
95.39,5.79,0.00,5.79,0.00,-0.00,-0.00,-0.00,5.79,5.79,5.79
96.34,5.71,0.00,5.71,0.00,-0.00,-0.00,-0.00,5.71,5.71,5.71
97.30,5.61,0.00,5.61,0.00,-0.00,-0.00,-0.00,5.61,5.61,5.61
98.28,5.52,0.00,5.52,0.00,-0.00,-0.00,-0.00,5.52,5.52,5.52
99.26,5.43,0.00,5.44,0.00,-0.00,-0.00,-0.00,5.43,5.44,5.43
100.25,5.37,0.00,5.38,0.00,-0.00,-0.00,-0.00,5.37,5.38,5.37
101.25,5.34,0.00,5.34,0.00,-0.00,-0.00,-0.00,5.34,5.34,5.34
102.27,5.32,0.00,5.32,0.00,-0.00,-0.00,-0.00,5.32,5.32,5.32
103.29,5.30,0.00,5.30,0.00,-0.00,-0.00,-0.00,5.30,5.30,5.30
104.32,5.28,0.00,5.28,0.00,-0.00,-0.00,-0.00,5.28,5.28,5.28
105.37,5.24,0.00,5.24,0.00,-0.00,-0.00,-0.00,5.24,5.24,5.24
106.42,5.21,0.00,5.21,0.00,-0.00,-0.00,-0.00,5.21,5.21,5.21
107.48,5.16,0.00,5.16,0.00,-0.00,-0.00,-0.00,5.16,5.16,5.16
108.56,5.11,0.00,5.11,0.00,-0.00,-0.00,-0.00,5.11,5.11,5.11
109.64,5.05,0.00,5.05,0.00,-0.00,-0.00,-0.00,5.05,5.05,5.05
110.74,4.99,0.00,4.99,0.00,-0.00,-0.00,-0.00,4.99,4.99,4.99
111.85,4.93,0.00,4.93,0.00,-0.00,-0.00,-0.00,4.93,4.93,4.93
112.97,4.88,0.00,4.88,0.00,-0.00,-0.00,-0.00,4.88,4.88,4.88
114.10,4.82,0.00,4.82,0.00,-0.00,-0.00,-0.00,4.82,4.82,4.82
115.24,4.76,0.00,4.76,0.00,-0.00,-0.00,-0.00,4.76,4.76,4.76
116.39,4.70,0.00,4.70,0.00,-0.00,-0.00,-0.00,4.70,4.70,4.70
117.55,4.64,0.00,4.64,0.00,-0.00,-0.00,-0.00,4.64,4.64,4.64
118.73,4.58,0.00,4.58,0.00,-0.00,-0.00,-0.00,4.58,4.58,4.58
119.92,4.52,0.00,4.52,0.00,-0.00,-0.00,-0.00,4.52,4.52,4.52
121.12,4.46,0.00,4.47,0.00,-0.00,-0.00,-0.00,4.46,4.47,4.46
122.33,4.41,0.00,4.41,0.00,-0.00,-0.00,-0.00,4.41,4.41,4.41
123.55,4.35,0.00,4.35,0.00,-0.00,-0.00,-0.00,4.35,4.35,4.35
124.79,4.30,0.00,4.30,0.00,-0.00,-0.00,-0.00,4.30,4.30,4.30
126.03,4.24,0.00,4.24,0.00,-0.00,-0.00,-0.00,4.24,4.24,4.24
127.29,4.18,0.00,4.18,0.00,-0.00,-0.00,-0.00,4.18,4.18,4.18
128.57,4.12,0.00,4.12,0.00,-0.00,-0.00,-0.00,4.12,4.12,4.12
129.85,4.07,0.00,4.07,0.00,-0.00,-0.00,-0.00,4.07,4.07,4.07
131.15,4.01,0.00,4.01,0.00,-0.00,-0.00,-0.00,4.01,4.01,4.01
132.46,3.95,0.00,3.95,0.00,-0.00,-0.00,-0.00,3.95,3.95,3.95
133.79,3.89,0.00,3.89,0.00,-0.00,-0.00,-0.00,3.89,3.89,3.89
135.12,3.83,0.00,3.83,0.00,-0.00,-0.00,-0.00,3.83,3.83,3.83
136.48,3.77,0.00,3.77,0.00,-0.00,-0.00,-0.00,3.77,3.77,3.77
137.84,3.71,0.00,3.71,0.00,-0.00,-0.00,-0.00,3.71,3.71,3.71
139.22,3.65,0.00,3.65,0.00,-0.00,-0.00,-0.00,3.65,3.65,3.65
140.61,3.59,0.00,3.59,0.00,-0.00,-0.00,-0.00,3.59,3.59,3.59
142.02,3.53,0.00,3.53,0.00,-0.00,-0.00,-0.00,3.53,3.53,3.53
143.44,3.47,0.00,3.47,0.00,-0.00,-0.00,-0.00,3.47,3.47,3.47
144.87,3.41,0.00,3.41,0.00,-0.00,-0.00,-0.00,3.41,3.41,3.41
146.32,3.35,0.00,3.35,0.00,-0.00,-0.00,-0.00,3.35,3.35,3.35
147.78,3.29,0.00,3.29,0.00,-0.00,-0.00,-0.00,3.29,3.29,3.29
149.26,3.23,0.00,3.23,0.00,-0.00,-0.00,-0.00,3.23,3.23,3.23
150.75,3.18,0.00,3.18,0.00,-0.00,-0.00,-0.00,3.18,3.18,3.18
152.26,3.13,0.00,3.13,0.00,-0.00,-0.00,-0.00,3.13,3.13,3.13
153.78,3.09,0.00,3.09,0.00,-0.00,-0.00,-0.00,3.09,3.09,3.09
155.32,3.06,0.00,3.06,0.00,-0.00,-0.00,-0.00,3.06,3.06,3.06
156.88,3.02,0.00,3.02,0.00,-0.00,-0.00,-0.00,3.02,3.02,3.02
158.44,2.99,0.00,2.99,0.00,-0.00,-0.00,-0.00,2.99,2.99,2.99
160.03,2.96,0.00,2.96,0.00,-0.00,-0.00,-0.00,2.96,2.96,2.96
161.63,2.93,0.00,2.93,0.00,-0.00,-0.00,-0.00,2.93,2.93,2.93
163.24,2.90,0.00,2.90,0.00,-0.00,-0.00,-0.00,2.90,2.90,2.90
164.88,2.86,0.00,2.86,0.00,-0.00,-0.00,-0.00,2.86,2.86,2.86
166.53,2.82,0.00,2.82,0.00,-0.00,-0.00,-0.00,2.82,2.82,2.82
168.19,2.78,0.00,2.78,0.00,-0.00,-0.00,-0.00,2.78,2.78,2.78
169.87,2.73,0.00,2.73,0.00,-0.00,-0.00,-0.00,2.73,2.73,2.73
171.57,2.68,0.00,2.68,0.00,-0.00,-0.00,-0.00,2.68,2.68,2.68
173.29,2.63,0.00,2.63,0.00,-0.00,-0.00,-0.00,2.63,2.63,2.63
175.02,2.57,0.00,2.57,0.00,-0.00,-0.00,-0.00,2.57,2.57,2.57
176.77,2.52,0.00,2.52,0.00,-0.00,-0.00,-0.00,2.52,2.52,2.52
178.54,2.46,0.00,2.46,0.00,-0.00,-0.00,-0.00,2.46,2.46,2.46
180.32,2.40,0.00,2.40,0.00,-0.00,-0.00,-0.00,2.40,2.40,2.40
182.13,2.34,0.00,2.34,0.00,-0.00,-0.00,-0.00,2.34,2.34,2.34
183.95,2.27,0.00,2.27,0.00,-0.00,-0.00,-0.00,2.27,2.27,2.27
185.79,2.21,0.00,2.21,0.00,-0.00,-0.00,-0.00,2.21,2.21,2.21
187.65,2.15,0.00,2.15,0.00,-0.00,-0.00,-0.00,2.15,2.15,2.15
189.52,2.09,0.00,2.09,0.00,-0.00,-0.00,-0.00,2.09,2.09,2.09
191.42,2.03,0.00,2.03,0.00,-0.00,-0.00,-0.00,2.03,2.03,2.03
193.33,1.97,0.00,1.97,0.00,-0.00,-0.00,-0.00,1.97,1.97,1.97
195.27,1.90,0.00,1.90,0.00,-0.00,-0.00,-0.00,1.90,1.90,1.90
197.22,1.83,0.00,1.83,0.00,-0.00,-0.00,-0.00,1.83,1.83,1.83
199.19,1.77,0.00,1.77,0.00,-0.00,-0.00,-0.00,1.77,1.77,1.77
201.18,1.71,0.00,1.71,0.00,-0.00,-0.00,-0.00,1.71,1.71,1.71
203.19,1.66,0.00,1.66,0.00,-0.00,-0.00,-0.00,1.66,1.66,1.66
205.23,1.62,0.00,1.62,0.00,-0.00,-0.00,-0.00,1.62,1.62,1.62
207.28,1.58,0.00,1.58,0.00,-0.00,-0.00,-0.00,1.58,1.58,1.58
209.35,1.55,0.00,1.55,0.00,-0.00,-0.00,-0.00,1.55,1.55,1.55
211.44,1.51,0.00,1.51,0.00,-0.00,-0.00,-0.00,1.51,1.51,1.51
213.56,1.49,0.00,1.49,0.00,-0.00,-0.00,-0.00,1.49,1.49,1.49
215.69,1.47,0.00,1.47,0.00,-0.00,-0.00,-0.00,1.47,1.47,1.47
217.85,1.45,0.00,1.45,0.00,-0.00,-0.00,-0.00,1.45,1.45,1.45
220.03,1.43,0.00,1.43,0.00,-0.00,-0.00,-0.00,1.43,1.43,1.43
222.23,1.40,0.00,1.41,0.00,-0.00,-0.00,-0.00,1.40,1.41,1.40
224.45,1.38,0.00,1.38,0.00,-0.00,-0.00,-0.00,1.38,1.38,1.38
226.70,1.35,0.00,1.35,0.00,-0.00,-0.00,-0.00,1.35,1.35,1.35
228.96,1.31,0.00,1.31,0.00,-0.00,-0.00,-0.00,1.31,1.31,1.31
231.25,1.27,0.00,1.27,0.00,-0.00,-0.00,-0.00,1.27,1.27,1.27
233.57,1.22,0.00,1.22,0.00,-0.00,-0.00,-0.00,1.22,1.22,1.22
235.90,1.18,0.00,1.18,0.00,-0.00,-0.00,-0.00,1.18,1.18,1.18
238.26,1.13,0.00,1.13,0.00,-0.00,-0.00,-0.00,1.13,1.13,1.13
240.64,1.08,0.00,1.08,0.00,-0.00,-0.00,-0.00,1.08,1.08,1.08
243.05,1.03,0.00,1.03,0.00,-0.00,-0.00,-0.00,1.03,1.03,1.03
245.48,0.98,0.00,0.98,0.00,-0.00,-0.00,-0.00,0.98,0.98,0.98
247.93,0.94,0.00,0.94,0.00,-0.00,-0.00,-0.00,0.94,0.94,0.94
250.41,0.90,0.00,0.90,0.00,-0.00,-0.00,-0.00,0.90,0.90,0.90
252.92,0.86,0.00,0.85,0.00,-0.00,-0.00,-0.00,0.86,0.85,0.86
255.45,0.81,0.00,0.81,0.00,-0.00,-0.00,-0.00,0.81,0.81,0.81
258.00,0.77,0.00,0.77,0.00,-0.00,-0.00,-0.00,0.77,0.77,0.77
260.58,0.72,0.00,0.72,0.00,-0.00,-0.00,-0.00,0.72,0.72,0.72
263.19,0.68,0.00,0.68,0.00,-0.00,-0.00,-0.00,0.68,0.68,0.68
265.82,0.63,0.00,0.63,0.00,-0.00,-0.00,-0.00,0.63,0.63,0.63
268.48,0.59,0.00,0.59,0.00,-0.00,-0.00,-0.00,0.59,0.59,0.59
271.16,0.54,0.00,0.54,0.00,-0.00,-0.00,-0.00,0.54,0.54,0.54
273.87,0.50,0.00,0.50,0.00,-0.00,-0.00,-0.00,0.50,0.50,0.50
276.61,0.46,0.00,0.46,0.00,-0.00,-0.00,-0.00,0.46,0.46,0.46
279.38,0.41,0.00,0.41,0.00,-0.00,-0.00,-0.00,0.41,0.41,0.41
282.17,0.37,0.00,0.37,0.00,-0.00,-0.00,-0.00,0.37,0.37,0.37
284.99,0.33,0.00,0.33,0.00,-0.00,-0.00,-0.00,0.33,0.33,0.33
287.84,0.29,0.00,0.29,0.00,-0.00,-0.00,-0.00,0.29,0.29,0.29
290.72,0.25,0.00,0.25,0.00,-0.00,-0.00,-0.00,0.25,0.25,0.25
293.63,0.21,0.00,0.21,0.00,-0.00,-0.00,-0.00,0.21,0.21,0.21
296.57,0.17,0.00,0.17,0.00,-0.00,-0.00,-0.00,0.17,0.17,0.17
299.53,0.13,0.00,0.13,0.00,-0.00,-0.00,-0.00,0.13,0.13,0.13
302.53,0.09,0.00,0.09,0.00,-0.00,-0.00,-0.00,0.09,0.09,0.09
305.55,0.05,0.00,0.05,0.00,-0.00,-0.00,-0.00,0.05,0.05,0.05
308.61,0.01,0.00,0.01,0.00,-0.00,-0.00,-0.00,0.01,0.01,0.01
311.69,-0.03,0.00,-0.03,0.00,-0.00,-0.00,-0.00,-0.03,-0.03,-0.03
314.81,-0.07,0.00,-0.07,0.00,-0.00,-0.00,-0.00,-0.07,-0.07,-0.07
317.96,-0.10,0.00,-0.10,0.00,-0.00,-0.00,-0.00,-0.10,-0.10,-0.10
321.14,-0.14,0.00,-0.14,0.00,-0.00,-0.00,-0.00,-0.14,-0.14,-0.14
324.35,-0.18,0.00,-0.18,0.00,-0.00,-0.00,-0.00,-0.18,-0.18,-0.18
327.59,-0.21,0.00,-0.21,0.00,-0.00,-0.00,-0.00,-0.21,-0.21,-0.21
330.87,-0.24,0.00,-0.24,0.00,-0.00,-0.00,-0.00,-0.24,-0.24,-0.24
334.18,-0.28,0.00,-0.28,0.00,-0.00,-0.00,-0.00,-0.28,-0.28,-0.28
337.52,-0.31,0.00,-0.31,0.00,-0.00,-0.00,-0.00,-0.31,-0.31,-0.31
340.90,-0.35,0.00,-0.35,0.00,-0.00,-0.00,-0.00,-0.35,-0.35,-0.35
344.30,-0.38,0.00,-0.38,0.00,-0.00,-0.00,-0.00,-0.38,-0.38,-0.38
347.75,-0.42,0.00,-0.42,0.00,-0.00,-0.00,-0.00,-0.42,-0.42,-0.42
351.23,-0.45,0.00,-0.45,0.00,-0.00,-0.00,-0.00,-0.45,-0.45,-0.45
354.74,-0.48,0.00,-0.48,0.00,-0.00,-0.00,-0.00,-0.48,-0.48,-0.48
358.28,-0.51,0.00,-0.51,0.00,-0.00,-0.00,-0.00,-0.51,-0.51,-0.51
361.87,-0.54,0.00,-0.54,0.00,-0.00,-0.00,-0.00,-0.54,-0.54,-0.54
365.49,-0.57,0.00,-0.57,0.00,-0.00,-0.00,-0.00,-0.57,-0.57,-0.57
