frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
35.97,5.87,0.00,5.87,0.00,-0.00,-0.00,-0.00,5.87,5.87,5.87
36.33,5.87,0.00,5.87,0.00,-0.00,-0.00,-0.00,5.87,5.87,5.87
36.70,5.88,0.00,5.88,0.00,-0.00,-0.00,-0.00,5.88,5.88,5.88
37.06,5.88,0.00,5.88,0.00,-0.00,-0.00,-0.00,5.88,5.88,5.88
37.43,5.88,0.00,5.88,0.00,-0.00,-0.00,-0.00,5.88,5.88,5.88
37.81,5.88,0.00,5.88,0.00,-0.00,-0.00,-0.00,5.88,5.88,5.88
38.19,5.87,0.00,5.87,0.00,-0.00,-0.00,-0.00,5.87,5.87,5.87
38.57,5.86,0.00,5.86,0.00,-0.00,-0.00,-0.00,5.86,5.86,5.86
38.95,5.85,0.00,5.85,0.00,-0.00,-0.00,-0.00,5.85,5.85,5.85
39.34,5.83,0.00,5.83,0.00,-0.00,-0.00,-0.00,5.83,5.83,5.83
39.74,5.82,0.00,5.82,0.00,-0.00,-0.00,-0.00,5.82,5.82,5.82
40.14,5.79,0.00,5.79,0.00,-0.00,-0.00,-0.00,5.79,5.79,5.79
40.54,5.76,0.00,5.76,0.00,-0.00,-0.00,-0.00,5.76,5.76,5.76
40.94,5.73,0.00,5.73,0.00,-0.00,-0.00,-0.00,5.73,5.73,5.73
41.35,5.69,0.00,5.69,0.00,-0.00,-0.00,-0.00,5.69,5.69,5.69
41.76,5.65,0.00,5.64,0.00,-0.00,-0.00,-0.00,5.65,5.64,5.65
42.18,5.59,0.00,5.59,0.00,-0.00,-0.00,-0.00,5.59,5.59,5.59
42.60,5.54,0.00,5.54,0.00,-0.00,-0.00,-0.00,5.54,5.54,5.54
43.03,5.49,0.00,5.49,0.00,-0.00,-0.00,-0.00,5.49,5.49,5.49
43.46,5.44,0.00,5.44,0.00,-0.00,-0.00,-0.00,5.44,5.44,5.44
43.90,5.40,0.00,5.40,0.00,-0.00,-0.00,-0.00,5.40,5.40,5.40
44.33,5.36,0.00,5.36,0.00,-0.00,-0.00,-0.00,5.36,5.36,5.36
44.78,5.33,0.00,5.33,0.00,-0.00,-0.00,-0.00,5.33,5.33,5.33
45.23,5.31,0.00,5.31,0.00,-0.00,-0.00,-0.00,5.31,5.31,5.31
45.68,5.29,0.00,5.29,0.00,-0.00,-0.00,-0.00,5.29,5.29,5.29
46.13,5.28,0.00,5.28,0.00,-0.00,-0.00,-0.00,5.28,5.28,5.28
46.60,5.27,0.00,5.27,0.00,-0.00,-0.00,-0.00,5.27,5.27,5.27
47.06,5.25,0.00,5.25,0.00,-0.00,-0.00,-0.00,5.25,5.25,5.25
47.53,5.23,0.00,5.23,0.00,-0.00,-0.00,-0.00,5.23,5.23,5.23
48.01,5.21,0.00,5.21,0.00,-0.00,-0.00,-0.00,5.21,5.21,5.21
48.49,5.19,0.00,5.19,0.00,-0.00,-0.00,-0.00,5.19,5.19,5.19
48.97,5.17,0.00,5.17,0.00,-0.00,-0.00,-0.00,5.17,5.17,5.17
49.46,5.16,0.00,5.16,0.00,-0.00,-0.00,-0.00,5.16,5.16,5.16
49.96,5.14,0.00,5.14,0.00,-0.00,-0.00,-0.00,5.14,5.14,5.14
50.46,5.12,0.00,5.12,0.00,-0.00,-0.00,-0.00,5.12,5.12,5.12
50.96,5.10,0.00,5.09,0.00,-0.00,-0.00,-0.00,5.10,5.09,5.10
51.47,5.06,0.00,5.06,0.00,-0.00,-0.00,-0.00,5.06,5.06,5.06
51.99,5.01,0.00,5.01,0.00,-0.00,-0.00,-0.00,5.01,5.01,5.01
52.51,4.97,0.00,4.97,0.00,-0.00,-0.00,-0.00,4.97,4.97,4.97
53.03,4.92,0.00,4.92,0.00,-0.00,-0.00,-0.00,4.92,4.92,4.92
53.56,4.88,0.00,4.88,0.00,-0.00,-0.00,-0.00,4.88,4.88,4.88
54.10,4.85,0.00,4.85,0.00,-0.00,-0.00,-0.00,4.85,4.85,4.85
54.64,4.83,0.00,4.83,0.00,-0.00,-0.00,-0.00,4.83,4.83,4.83
55.18,4.82,0.00,4.82,0.00,-0.00,-0.00,-0.00,4.82,4.82,4.82
55.74,4.81,0.00,4.81,0.00,-0.00,-0.00,-0.00,4.81,4.81,4.81
56.29,4.80,0.00,4.80,0.00,-0.00,-0.00,-0.00,4.80,4.80,4.80
56.86,4.78,0.00,4.78,0.00,-0.00,-0.00,-0.00,4.78,4.78,4.78
57.42,4.75,0.00,4.75,0.00,-0.00,-0.00,-0.00,4.75,4.75,4.75
58.00,4.72,0.00,4.72,0.00,-0.00,-0.00,-0.00,4.72,4.72,4.72
58.58,4.68,0.00,4.68,0.00,-0.00,-0.00,-0.00,4.68,4.68,4.68
59.16,4.65,0.00,4.65,0.00,-0.00,-0.00,-0.00,4.65,4.65,4.65
59.76,4.63,0.00,4.63,0.00,-0.00,-0.00,-0.00,4.63,4.63,4.63
60.35,4.60,0.00,4.60,0.00,-0.00,-0.00,-0.00,4.60,4.60,4.60
60.96,4.57,0.00,4.57,0.00,-0.00,-0.00,-0.00,4.57,4.57,4.57
61.57,4.54,0.00,4.54,0.00,-0.00,-0.00,-0.00,4.54,4.54,4.54
62.18,4.50,0.00,4.50,0.00,-0.00,-0.00,-0.00,4.50,4.50,4.50
62.80,4.45,0.00,4.45,0.00,-0.00,-0.00,-0.00,4.45,4.45,4.45
63.43,4.41,0.00,4.41,0.00,-0.00,-0.00,-0.00,4.41,4.41,4.41
64.07,4.36,0.00,4.37,0.00,-0.00,-0.00,-0.00,4.36,4.37,4.36
64.71,4.33,0.00,4.33,0.00,-0.00,-0.00,-0.00,4.33,4.33,4.33
65.35,4.30,0.00,4.30,0.00,-0.00,-0.00,-0.00,4.30,4.30,4.30
66.01,4.27,0.00,4.27,0.00,-0.00,-0.00,-0.00,4.27,4.27,4.27
66.67,4.23,0.00,4.23,0.00,-0.00,-0.00,-0.00,4.23,4.23,4.23
67.33,4.19,0.00,4.19,0.00,-0.00,-0.00,-0.00,4.19,4.19,4.19
68.01,4.15,0.00,4.15,0.00,-0.00,-0.00,-0.00,4.15,4.15,4.15
68.69,4.11,0.00,4.11,0.00,-0.00,-0.00,-0.00,4.11,4.11,4.11
69.37,4.06,0.00,4.06,0.00,-0.00,-0.00,-0.00,4.06,4.06,4.06
70.07,4.02,0.00,4.02,0.00,-0.00,-0.00,-0.00,4.02,4.02,4.02
70.77,3.98,0.00,3.98,0.00,-0.00,-0.00,-0.00,3.98,3.98,3.98
71.48,3.94,0.00,3.94,0.00,-0.00,-0.00,-0.00,3.94,3.94,3.94
72.19,3.90,0.00,3.90,0.00,-0.00,-0.00,-0.00,3.90,3.90,3.90
72.91,3.87,0.00,3.87,0.00,-0.00,-0.00,-0.00,3.87,3.87,3.87
73.64,3.83,0.00,3.83,0.00,-0.00,-0.00,-0.00,3.83,3.83,3.83
74.38,3.80,0.00,3.80,0.00,-0.00,-0.00,-0.00,3.80,3.80,3.80
75.12,3.77,0.00,3.77,0.00,-0.00,-0.00,-0.00,3.77,3.77,3.77
75.87,3.73,0.00,3.73,0.00,-0.00,-0.00,-0.00,3.73,3.73,3.73
76.63,3.69,0.00,3.69,0.00,-0.00,-0.00,-0.00,3.69,3.69,3.69
77.40,3.64,0.00,3.64,0.00,-0.00,-0.00,-0.00,3.64,3.64,3.64
78.17,3.60,0.00,3.59,0.00,-0.00,-0.00,-0.00,3.60,3.59,3.60
78.95,3.55,0.00,3.55,0.00,-0.00,-0.00,-0.00,3.55,3.55,3.55
79.74,3.50,0.00,3.50,0.00,-0.00,-0.00,-0.00,3.50,3.50,3.50
80.54,3.45,0.00,3.45,0.00,-0.00,-0.00,-0.00,3.45,3.45,3.45
81.35,3.41,0.00,3.42,0.00,-0.00,-0.00,-0.00,3.41,3.42,3.41
82.16,3.38,0.00,3.38,0.00,-0.00,-0.00,-0.00,3.38,3.38,3.38
82.98,3.34,0.00,3.35,0.00,-0.00,-0.00,-0.00,3.34,3.35,3.34
83.81,3.30,0.00,3.30,0.00,-0.00,-0.00,-0.00,3.30,3.30,3.30
84.65,3.24,0.00,3.24,0.00,-0.00,-0.00,-0.00,3.24,3.24,3.24
85.50,3.16,0.00,3.16,0.00,-0.00,-0.00,-0.00,3.16,3.16,3.16
86.35,3.05,0.00,3.04,0.00,-0.00,-0.00,-0.00,3.05,3.04,3.05
87.22,2.89,0.00,2.88,0.00,-0.00,-0.00,-0.00,2.89,2.88,2.89
88.09,2.70,0.00,2.70,0.00,-0.00,-0.00,-0.00,2.70,2.70,2.70
88.97,2.53,0.00,2.52,0.00,-0.00,-0.00,-0.00,2.53,2.52,2.53
89.86,2.38,0.00,2.41,0.00,-0.00,-0.00,-0.00,2.38,2.41,2.38
90.76,2.37,0.00,2.38,0.00,-0.00,-0.00,-0.00,2.37,2.38,2.37
91.66,2.43,0.00,2.43,0.00,-0.00,-0.00,-0.00,2.43,2.43,2.43
92.58,2.54,0.00,2.53,0.00,-0.00,-0.00,-0.00,2.54,2.53,2.54
93.51,2.65,0.00,2.64,0.00,-0.00,-0.00,-0.00,2.65,2.64,2.65
94.44,2.73,0.00,2.72,0.00,-0.00,-0.00,-0.00,2.73,2.72,2.73
95.39,2.78,0.00,2.77,0.00,-0.00,-0.00,-0.00,2.78,2.77,2.78
96.34,2.83,0.00,2.83,0.00,-0.00,-0.00,-0.00,2.83,2.83,2.83
97.30,2.91,0.00,2.94,0.00,-0.00,-0.00,-0.00,2.91,2.94,2.91
98.28,3.07,0.00,3.09,0.00,-0.00,-0.00,-0.00,3.07,3.09,3.07
99.26,3.27,0.00,3.27,0.00,-0.00,-0.00,-0.00,3.27,3.27,3.27
100.25,3.43,0.00,3.40,0.00,-0.00,-0.00,-0.00,3.43,3.40,3.43
101.25,3.45,0.00,3.41,0.00,-0.00,-0.00,-0.00,3.45,3.41,3.45
102.27,3.30,0.00,3.29,0.00,-0.00,-0.00,-0.00,3.30,3.29,3.30
103.29,3.09,0.00,3.10,0.00,-0.00,-0.00,-0.00,3.09,3.10,3.09
104.32,2.87,0.00,2.91,0.00,-0.00,-0.00,-0.00,2.87,2.91,2.87
105.37,2.77,0.00,2.77,0.00,-0.00,-0.00,-0.00,2.77,2.77,2.77
106.42,2.70,0.00,2.71,0.00,-0.00,-0.00,-0.00,2.70,2.71,2.70
107.48,2.69,0.00,2.69,0.00,-0.00,-0.00,-0.00,2.69,2.69,2.69
108.56,2.68,0.00,2.67,0.00,-0.00,-0.00,-0.00,2.68,2.67,2.68
109.64,2.65,0.00,2.65,0.00,-0.00,-0.00,-0.00,2.65,2.65,2.65
110.74,2.61,0.00,2.61,0.00,-0.00,-0.00,-0.00,2.61,2.61,2.61
111.85,2.56,0.00,2.56,0.00,-0.00,-0.00,-0.00,2.56,2.56,2.56
112.97,2.51,0.00,2.51,0.00,-0.00,-0.00,-0.00,2.51,2.51,2.51
114.10,2.46,0.00,2.47,0.00,-0.00,-0.00,-0.00,2.46,2.47,2.46
115.24,2.44,0.00,2.44,0.00,-0.00,-0.00,-0.00,2.44,2.44,2.44
116.39,2.42,0.00,2.42,0.00,-0.00,-0.00,-0.00,2.42,2.42,2.42
117.55,2.40,0.00,2.40,0.00,-0.00,-0.00,-0.00,2.40,2.40,2.40
118.73,2.38,0.00,2.38,0.00,-0.00,-0.00,-0.00,2.38,2.38,2.38
119.92,2.36,0.00,2.36,0.00,-0.00,-0.00,-0.00,2.36,2.36,2.36
121.12,2.33,0.00,2.33,0.00,-0.00,-0.00,-0.00,2.33,2.33,2.33
122.33,2.29,0.00,2.29,0.00,-0.00,-0.00,-0.00,2.29,2.29,2.29
123.55,2.25,0.00,2.25,0.00,-0.00,-0.00,-0.00,2.25,2.25,2.25
124.79,2.21,0.00,2.21,0.00,-0.00,-0.00,-0.00,2.21,2.21,2.21
126.03,2.16,0.00,2.16,0.00,-0.00,-0.00,-0.00,2.16,2.16,2.16
127.29,2.12,0.00,2.12,0.00,-0.00,-0.00,-0.00,2.12,2.12,2.12
128.57,2.07,0.00,2.07,0.00,-0.00,-0.00,-0.00,2.07,2.07,2.07
129.85,2.03,0.00,2.02,0.00,-0.00,-0.00,-0.00,2.03,2.02,2.03
131.15,1.98,0.00,1.98,0.00,-0.00,-0.00,-0.00,1.98,1.98,1.98
132.46,1.94,0.00,1.94,0.00,-0.00,-0.00,-0.00,1.94,1.94,1.94
133.79,1.89,0.00,1.89,0.00,-0.00,-0.00,-0.00,1.89,1.89,1.89
135.12,1.85,0.00,1.85,0.00,-0.00,-0.00,-0.00,1.85,1.85,1.85
136.48,1.81,0.00,1.81,0.00,-0.00,-0.00,-0.00,1.81,1.81,1.81
137.84,1.77,0.00,1.77,0.00,-0.00,-0.00,-0.00,1.77,1.77,1.77
139.22,1.73,0.00,1.73,0.00,-0.00,-0.00,-0.00,1.73,1.73,1.73
140.61,1.69,0.00,1.69,0.00,-0.00,-0.00,-0.00,1.69,1.69,1.69
142.02,1.65,0.00,1.65,0.00,-0.00,-0.00,-0.00,1.65,1.65,1.65
143.44,1.61,0.00,1.61,0.00,-0.00,-0.00,-0.00,1.61,1.61,1.61
144.87,1.57,0.00,1.57,0.00,-0.00,-0.00,-0.00,1.57,1.57,1.57
146.32,1.54,0.00,1.54,0.00,-0.00,-0.00,-0.00,1.54,1.54,1.54
147.78,1.50,0.00,1.51,0.00,-0.00,-0.00,-0.00,1.50,1.51,1.50
149.26,1.48,0.00,1.48,0.00,-0.00,-0.00,-0.00,1.48,1.48,1.48
150.75,1.45,0.00,1.45,0.00,-0.00,-0.00,-0.00,1.45,1.45,1.45
152.26,1.43,0.00,1.43,0.00,-0.00,-0.00,-0.00,1.43,1.43,1.43
153.78,1.40,0.00,1.40,0.00,-0.00,-0.00,-0.00,1.40,1.40,1.40
155.32,1.38,0.00,1.37,0.00,-0.00,-0.00,-0.00,1.38,1.37,1.38
156.88,1.34,0.00,1.34,0.00,-0.00,-0.00,-0.00,1.34,1.34,1.34
158.44,1.30,0.00,1.30,0.00,-0.00,-0.00,-0.00,1.30,1.30,1.30
160.03,1.27,0.00,1.27,0.00,-0.00,-0.00,-0.00,1.27,1.27,1.27
161.63,1.23,0.00,1.23,0.00,-0.00,-0.00,-0.00,1.23,1.23,1.23
163.24,1.19,0.00,1.19,0.00,-0.00,-0.00,-0.00,1.19,1.19,1.19
164.88,1.16,0.00,1.16,0.00,-0.00,-0.00,-0.00,1.16,1.16,1.16
166.53,1.12,0.00,1.12,0.00,-0.00,-0.00,-0.00,1.12,1.12,1.12
168.19,1.09,0.00,1.09,0.00,-0.00,-0.00,-0.00,1.09,1.09,1.09
169.87,1.05,0.00,1.05,0.00,-0.00,-0.00,-0.00,1.05,1.05,1.05
171.57,1.02,0.00,1.02,0.00,-0.00,-0.00,-0.00,1.02,1.02,1.02
173.29,0.98,0.00,0.98,0.00,-0.00,-0.00,-0.00,0.98,0.98,0.98
175.02,0.95,0.00,0.95,0.00,-0.00,-0.00,-0.00,0.95,0.95,0.95
176.77,0.91,0.00,0.91,0.00,-0.00,-0.00,-0.00,0.91,0.91,0.91
178.54,0.88,0.00,0.88,0.00,-0.00,-0.00,-0.00,0.88,0.88,0.88
180.32,0.85,0.00,0.85,0.00,-0.00,-0.00,-0.00,0.85,0.85,0.85
182.13,0.82,0.00,0.82,0.00,-0.00,-0.00,-0.00,0.82,0.82,0.82
183.95,0.79,0.00,0.79,0.00,-0.00,-0.00,-0.00,0.79,0.79,0.79
185.79,0.76,0.00,0.76,0.00,-0.00,-0.00,-0.00,0.76,0.76,0.76
187.65,0.73,0.00,0.73,0.00,-0.00,-0.00,-0.00,0.73,0.73,0.73
189.52,0.70,0.00,0.70,0.00,-0.00,-0.00,-0.00,0.70,0.70,0.70
191.42,0.67,0.00,0.67,0.00,-0.00,-0.00,-0.00,0.67,0.67,0.67
193.33,0.64,0.00,0.64,0.00,-0.00,-0.00,-0.00,0.64,0.64,0.64
195.27,0.61,0.00,0.61,0.00,-0.00,-0.00,-0.00,0.61,0.61,0.61
197.22,0.58,0.00,0.58,0.00,-0.00,-0.00,-0.00,0.58,0.58,0.58
199.19,0.54,0.00,0.54,0.00,-0.00,-0.00,-0.00,0.54,0.54,0.54
201.18,0.51,0.00,0.51,0.00,-0.00,-0.00,-0.00,0.51,0.51,0.51
203.19,0.47,0.00,0.47,0.00,-0.00,-0.00,-0.00,0.47,0.47,0.47
205.23,0.42,0.00,0.42,0.00,-0.00,-0.00,-0.00,0.42,0.42,0.42
207.28,0.38,0.00,0.38,0.00,-0.00,-0.00,-0.00,0.38,0.38,0.38
209.35,0.33,0.00,0.33,0.00,-0.00,-0.00,-0.00,0.33,0.33,0.33
211.44,0.28,0.00,0.28,0.00,-0.00,-0.00,-0.00,0.28,0.28,0.28
213.56,0.23,0.00,0.23,0.00,-0.00,-0.00,-0.00,0.23,0.23,0.23
215.69,0.17,0.00,0.17,0.00,-0.00,-0.00,-0.00,0.17,0.17,0.17
217.85,0.11,0.00,0.11,0.00,-0.00,-0.00,-0.00,0.11,0.11,0.11
220.03,0.06,0.00,0.06,0.00,-0.00,-0.00,-0.00,0.06,0.06,0.06
222.23,0.02,0.00,0.02,0.00,-0.00,-0.00,-0.00,0.02,0.02,0.02
224.45,-0.01,0.00,-0.01,0.00,-0.00,-0.00,-0.00,-0.01,-0.01,-0.01
226.70,-0.02,0.00,-0.02,0.00,-0.00,-0.00,-0.00,-0.02,-0.02,-0.02
228.96,-0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
231.25,0.04,0.00,0.04,0.00,-0.00,-0.00,-0.00,0.04,0.04,0.04
233.57,0.10,0.00,0.11,0.00,-0.00,-0.00,-0.00,0.10,0.11,0.10
235.90,0.19,0.00,0.18,0.00,-0.00,-0.00,-0.00,0.19,0.18,0.19
238.26,0.26,0.00,0.26,0.00,-0.00,-0.00,-0.00,0.26,0.26,0.26
240.64,0.33,0.00,0.33,0.00,-0.00,-0.00,-0.00,0.33,0.33,0.33
243.05,0.37,0.00,0.37,0.00,-0.00,-0.00,-0.00,0.37,0.37,0.37
245.48,0.39,0.00,0.39,0.00,-0.00,-0.00,-0.00,0.39,0.39,0.39
247.93,0.39,0.00,0.39,0.00,-0.00,-0.00,-0.00,0.39,0.39,0.39
250.41,0.38,0.00,0.38,0.00,-0.00,-0.00,-0.00,0.38,0.38,0.38
252.92,0.36,0.00,0.36,0.00,-0.00,-0.00,-0.00,0.36,0.36,0.36
255.45,0.33,0.00,0.33,0.00,-0.00,-0.00,-0.00,0.33,0.33,0.33
258.00,0.30,0.00,0.30,0.00,-0.00,-0.00,-0.00,0.30,0.30,0.30
260.58,0.26,0.00,0.26,0.00,-0.00,-0.00,-0.00,0.26,0.26,0.26
263.19,0.23,0.00,0.23,0.00,-0.00,-0.00,-0.00,0.23,0.23,0.23
265.82,0.20,0.00,0.20,0.00,-0.00,-0.00,-0.00,0.20,0.20,0.20
268.48,0.17,0.00,0.17,0.00,-0.00,-0.00,-0.00,0.17,0.17,0.17
271.16,0.14,0.00,0.14,0.00,-0.00,-0.00,-0.00,0.14,0.14,0.14
273.87,0.11,0.00,0.11,0.00,-0.00,-0.00,-0.00,0.11,0.11,0.11
276.61,0.09,0.00,0.09,0.00,-0.00,-0.00,-0.00,0.09,0.09,0.09
279.38,0.06,0.00,0.06,0.00,-0.00,-0.00,-0.00,0.06,0.06,0.06
282.17,0.04,0.00,0.04,0.00,-0.00,-0.00,-0.00,0.04,0.04,0.04
284.99,0.01,0.00,0.01,0.00,-0.00,-0.00,-0.00,0.01,0.01,0.01
287.84,-0.01,0.00,-0.01,0.00,-0.00,-0.00,-0.00,-0.01,-0.01,-0.01
290.72,-0.03,0.00,-0.03,0.00,-0.00,-0.00,-0.00,-0.03,-0.03,-0.03
293.63,-0.06,0.00,-0.06,0.00,-0.00,-0.00,-0.00,-0.06,-0.06,-0.06
296.57,-0.08,0.00,-0.08,0.00,-0.00,-0.00,-0.00,-0.08,-0.08,-0.08
299.53,-0.10,0.00,-0.10,0.00,-0.00,-0.00,-0.00,-0.10,-0.10,-0.10
302.53,-0.12,0.00,-0.12,0.00,-0.00,-0.00,-0.00,-0.12,-0.12,-0.12
305.55,-0.14,0.00,-0.14,0.00,-0.00,-0.00,-0.00,-0.14,-0.14,-0.14
308.61,-0.15,0.00,-0.15,0.00,-0.00,-0.00,-0.00,-0.15,-0.15,-0.15
311.69,-0.17,0.00,-0.17,0.00,-0.00,-0.00,-0.00,-0.17,-0.17,-0.17
314.81,-0.19,0.00,-0.19,0.00,-0.00,-0.00,-0.00,-0.19,-0.19,-0.19
317.96,-0.21,0.00,-0.21,0.00,-0.00,-0.00,-0.00,-0.21,-0.21,-0.21
321.14,-0.23,0.00,-0.23,0.00,-0.00,-0.00,-0.00,-0.23,-0.23,-0.23
324.35,-0.25,0.00,-0.25,0.00,-0.00,-0.00,-0.00,-0.25,-0.25,-0.25
327.59,-0.27,0.00,-0.27,0.00,-0.00,-0.00,-0.00,-0.27,-0.27,-0.27
330.87,-0.28,0.00,-0.28,0.00,-0.00,-0.00,-0.00,-0.28,-0.28,-0.28
334.18,-0.30,0.00,-0.30,0.00,-0.00,-0.00,-0.00,-0.30,-0.30,-0.30
337.52,-0.32,0.00,-0.32,0.00,-0.00,-0.00,-0.00,-0.32,-0.32,-0.32
340.90,-0.34,0.00,-0.34,0.00,-0.00,-0.00,-0.00,-0.34,-0.34,-0.34
344.30,-0.35,0.00,-0.35,0.00,-0.00,-0.00,-0.00,-0.35,-0.35,-0.35
347.75,-0.37,0.00,-0.37,0.00,-0.00,-0.00,-0.00,-0.37,-0.37,-0.37
351.23,-0.38,0.00,-0.38,0.00,-0.00,-0.00,-0.00,-0.38,-0.38,-0.38
354.74,-0.40,0.00,-0.40,0.00,-0.00,-0.00,-0.00,-0.40,-0.40,-0.40
358.28,-0.41,0.00,-0.41,0.00,-0.00,-0.00,-0.00,-0.41,-0.41,-0.41
361.87,-0.43,0.00,-0.43,0.00,-0.00,-0.00,-0.00,-0.43,-0.43,-0.43
