frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
58.58,1.08,0.00,1.08,0.00,-0.00,-0.00,-0.00,1.08,1.08,1.08
59.16,1.05,0.00,1.05,0.00,-0.00,-0.00,-0.00,1.05,1.05,1.05
59.76,1.04,0.00,1.04,0.00,-0.00,-0.00,-0.00,1.04,1.04,1.04
60.35,1.06,0.00,1.06,0.00,-0.00,-0.00,-0.00,1.06,1.06,1.06
60.96,1.10,0.00,1.10,0.00,-0.00,-0.00,-0.00,1.10,1.10,1.10
61.57,1.17,0.00,1.17,0.00,-0.00,-0.00,-0.00,1.17,1.17,1.17
62.18,1.26,0.00,1.26,0.00,-0.00,-0.00,-0.00,1.26,1.26,1.26
62.80,1.35,0.00,1.35,0.00,-0.00,-0.00,-0.00,1.35,1.35,1.35
63.43,1.44,0.00,1.44,0.00,-0.00,-0.00,-0.00,1.44,1.44,1.44
64.07,1.52,0.00,1.52,0.00,-0.00,-0.00,-0.00,1.52,1.52,1.52
64.71,1.57,0.00,1.57,0.00,-0.00,-0.00,-0.00,1.57,1.57,1.57
65.35,1.58,0.00,1.58,0.00,-0.00,-0.00,-0.00,1.58,1.58,1.58
66.01,1.58,0.00,1.57,0.00,-0.00,-0.00,-0.00,1.58,1.57,1.58
66.67,1.53,0.00,1.53,0.00,-0.00,-0.00,-0.00,1.53,1.53,1.53
67.33,1.48,0.00,1.48,0.00,-0.00,-0.00,-0.00,1.48,1.48,1.48
68.01,1.43,0.00,1.44,0.00,-0.00,-0.00,-0.00,1.43,1.44,1.43
68.69,1.42,0.00,1.43,0.00,-0.00,-0.00,-0.00,1.42,1.43,1.42
69.37,1.44,0.00,1.44,0.00,-0.00,-0.00,-0.00,1.44,1.44,1.44
70.07,1.46,0.00,1.45,0.00,-0.00,-0.00,-0.00,1.46,1.45,1.46
70.77,1.46,0.00,1.45,0.00,-0.00,-0.00,-0.00,1.46,1.45,1.46
71.48,1.43,0.00,1.43,0.00,-0.00,-0.00,-0.00,1.43,1.43,1.43
72.19,1.38,0.00,1.38,0.00,-0.00,-0.00,-0.00,1.38,1.38,1.38
72.91,1.32,0.00,1.32,0.00,-0.00,-0.00,-0.00,1.32,1.32,1.32
73.64,1.28,0.00,1.28,0.00,-0.00,-0.00,-0.00,1.28,1.28,1.28
74.38,1.27,0.00,1.27,0.00,-0.00,-0.00,-0.00,1.27,1.27,1.27
75.12,1.28,0.00,1.28,0.00,-0.00,-0.00,-0.00,1.28,1.28,1.28
75.87,1.32,0.00,1.31,0.00,-0.00,-0.00,-0.00,1.32,1.31,1.32
76.63,1.35,0.00,1.35,0.00,-0.00,-0.00,-0.00,1.35,1.35,1.35
77.40,1.38,0.00,1.38,0.00,-0.00,-0.00,-0.00,1.38,1.38,1.38
78.17,1.40,0.00,1.40,0.00,-0.00,-0.00,-0.00,1.40,1.40,1.40
78.95,1.42,0.00,1.42,0.00,-0.00,-0.00,-0.00,1.42,1.42,1.42
79.74,1.42,0.00,1.42,0.00,-0.00,-0.00,-0.00,1.42,1.42,1.42
80.54,1.41,0.00,1.41,0.00,-0.00,-0.00,-0.00,1.41,1.41,1.41
81.35,1.39,0.00,1.39,0.00,-0.00,-0.00,-0.00,1.39,1.39,1.39
82.16,1.37,0.00,1.37,0.00,-0.00,-0.00,-0.00,1.37,1.37,1.37
82.98,1.35,0.00,1.35,0.00,-0.00,-0.00,-0.00,1.35,1.35,1.35
83.81,1.35,0.00,1.36,0.00,-0.00,-0.00,-0.00,1.35,1.36,1.35
84.65,1.38,0.00,1.38,0.00,-0.00,-0.00,-0.00,1.38,1.38,1.38
85.50,1.41,0.00,1.41,0.00,-0.00,-0.00,-0.00,1.41,1.41,1.41
86.35,1.44,0.00,1.43,0.00,-0.00,-0.00,-0.00,1.44,1.43,1.44
87.22,1.44,0.00,1.44,0.00,-0.00,-0.00,-0.00,1.44,1.44,1.44
88.09,1.43,0.00,1.44,0.00,-0.00,-0.00,-0.00,1.43,1.44,1.43
88.97,1.43,0.00,1.43,0.00,-0.00,-0.00,-0.00,1.43,1.43,1.43
89.86,1.43,0.00,1.43,0.00,-0.00,-0.00,-0.00,1.43,1.43,1.43
90.76,1.45,0.00,1.45,0.00,-0.00,-0.00,-0.00,1.45,1.45,1.45
91.66,1.47,0.00,1.47,0.00,-0.00,-0.00,-0.00,1.47,1.47,1.47
92.58,1.48,0.00,1.47,0.00,-0.00,-0.00,-0.00,1.48,1.47,1.48
93.51,1.45,0.00,1.45,0.00,-0.00,-0.00,-0.00,1.45,1.45,1.45
94.44,1.40,0.00,1.40,0.00,-0.00,-0.00,-0.00,1.40,1.40,1.40
95.39,1.34,0.00,1.34,0.00,-0.00,-0.00,-0.00,1.34,1.34,1.34
96.34,1.30,0.00,1.31,0.00,-0.00,-0.00,-0.00,1.30,1.31,1.30
97.30,1.31,0.00,1.31,0.00,-0.00,-0.00,-0.00,1.31,1.31,1.31
98.28,1.34,0.00,1.34,0.00,-0.00,-0.00,-0.00,1.34,1.34,1.34
99.26,1.38,0.00,1.37,0.00,-0.00,-0.00,-0.00,1.38,1.37,1.38
100.25,1.41,0.00,1.40,0.00,-0.00,-0.00,-0.00,1.41,1.40,1.41
101.25,1.42,0.00,1.42,0.00,-0.00,-0.00,-0.00,1.42,1.42,1.42
102.27,1.43,0.00,1.43,0.00,-0.00,-0.00,-0.00,1.43,1.43,1.43
103.29,1.44,0.00,1.44,0.00,-0.00,-0.00,-0.00,1.44,1.44,1.44
104.32,1.45,0.00,1.45,0.00,-0.00,-0.00,-0.00,1.45,1.45,1.45
105.37,1.46,0.00,1.46,0.00,-0.00,-0.00,-0.00,1.46,1.46,1.46
106.42,1.47,0.00,1.47,0.00,-0.00,-0.00,-0.00,1.47,1.47,1.47
107.48,1.47,0.00,1.48,0.00,-0.00,-0.00,-0.00,1.47,1.48,1.47
108.56,1.48,0.00,1.49,0.00,-0.00,-0.00,-0.00,1.48,1.49,1.48
109.64,1.49,0.00,1.50,0.00,-0.00,-0.00,-0.00,1.49,1.50,1.49
110.74,1.50,0.00,1.50,0.00,-0.00,-0.00,-0.00,1.50,1.50,1.50
111.85,1.49,0.00,1.49,0.00,-0.00,-0.00,-0.00,1.49,1.49,1.49
112.97,1.47,0.00,1.47,0.00,-0.00,-0.00,-0.00,1.47,1.47,1.47
114.10,1.44,0.00,1.44,0.00,-0.00,-0.00,-0.00,1.44,1.44,1.44
115.24,1.41,0.00,1.41,0.00,-0.00,-0.00,-0.00,1.41,1.41,1.41
116.39,1.39,0.00,1.38,0.00,-0.00,-0.00,-0.00,1.39,1.38,1.39
117.55,1.36,0.00,1.36,0.00,-0.00,-0.00,-0.00,1.36,1.36,1.36
118.73,1.33,0.00,1.33,0.00,-0.00,-0.00,-0.00,1.33,1.33,1.33
119.92,1.30,0.00,1.30,0.00,-0.00,-0.00,-0.00,1.30,1.30,1.30
121.12,1.28,0.00,1.27,0.00,-0.00,-0.00,-0.00,1.28,1.27,1.28
122.33,1.25,0.00,1.25,0.00,-0.00,-0.00,-0.00,1.25,1.25,1.25
123.55,1.23,0.00,1.23,0.00,-0.00,-0.00,-0.00,1.23,1.23,1.23
124.79,1.21,0.00,1.21,0.00,-0.00,-0.00,-0.00,1.21,1.21,1.21
126.03,1.20,0.00,1.20,0.00,-0.00,-0.00,-0.00,1.20,1.20,1.20
127.29,1.21,0.00,1.21,0.00,-0.00,-0.00,-0.00,1.21,1.21,1.21
128.57,1.22,0.00,1.23,0.00,-0.00,-0.00,-0.00,1.22,1.23,1.22
129.85,1.25,0.00,1.25,0.00,-0.00,-0.00,-0.00,1.25,1.25,1.25
131.15,1.27,0.00,1.27,0.00,-0.00,-0.00,-0.00,1.27,1.27,1.27
132.46,1.28,0.00,1.28,0.00,-0.00,-0.00,-0.00,1.28,1.28,1.28
133.79,1.29,0.00,1.29,0.00,-0.00,-0.00,-0.00,1.29,1.29,1.29
135.12,1.29,0.00,1.29,0.00,-0.00,-0.00,-0.00,1.29,1.29,1.29
136.48,1.29,0.00,1.29,0.00,-0.00,-0.00,-0.00,1.29,1.29,1.29
137.84,1.29,0.00,1.28,0.00,-0.00,-0.00,-0.00,1.29,1.28,1.29
139.22,1.28,0.00,1.28,0.00,-0.00,-0.00,-0.00,1.28,1.28,1.28
140.61,1.28,0.00,1.28,0.00,-0.00,-0.00,-0.00,1.28,1.28,1.28
142.02,1.28,0.00,1.28,0.00,-0.00,-0.00,-0.00,1.28,1.28,1.28
143.44,1.28,0.00,1.28,0.00,-0.00,-0.00,-0.00,1.28,1.28,1.28
144.87,1.28,0.00,1.28,0.00,-0.00,-0.00,-0.00,1.28,1.28,1.28
146.32,1.27,0.00,1.27,0.00,-0.00,-0.00,-0.00,1.27,1.27,1.27
147.78,1.27,0.00,1.26,0.00,-0.00,-0.00,-0.00,1.27,1.26,1.27
149.26,1.25,0.00,1.25,0.00,-0.00,-0.00,-0.00,1.25,1.25,1.25
150.75,1.24,0.00,1.24,0.00,-0.00,-0.00,-0.00,1.24,1.24,1.24
152.26,1.23,0.00,1.23,0.00,-0.00,-0.00,-0.00,1.23,1.23,1.23
153.78,1.22,0.00,1.22,0.00,-0.00,-0.00,-0.00,1.22,1.22,1.22
155.32,1.20,0.00,1.20,0.00,-0.00,-0.00,-0.00,1.20,1.20,1.20
156.88,1.19,0.00,1.19,0.00,-0.00,-0.00,-0.00,1.19,1.19,1.19
158.44,1.18,0.00,1.18,0.00,-0.00,-0.00,-0.00,1.18,1.18,1.18
160.03,1.17,0.00,1.17,0.00,-0.00,-0.00,-0.00,1.17,1.17,1.17
161.63,1.15,0.00,1.15,0.00,-0.00,-0.00,-0.00,1.15,1.15,1.15
163.24,1.14,0.00,1.14,0.00,-0.00,-0.00,-0.00,1.14,1.14,1.14
164.88,1.12,0.00,1.13,0.00,-0.00,-0.00,-0.00,1.12,1.13,1.12
166.53,1.12,0.00,1.12,0.00,-0.00,-0.00,-0.00,1.12,1.12,1.12
168.19,1.11,0.00,1.11,0.00,-0.00,-0.00,-0.00,1.11,1.11,1.11
169.87,1.11,0.00,1.10,0.00,-0.00,-0.00,-0.00,1.11,1.10,1.11
171.57,1.10,0.00,1.10,0.00,-0.00,-0.00,-0.00,1.10,1.10,1.10
173.29,1.08,0.00,1.08,0.00,-0.00,-0.00,-0.00,1.08,1.08,1.08
175.02,1.07,0.00,1.07,0.00,-0.00,-0.00,-0.00,1.07,1.07,1.07
176.77,1.05,0.00,1.05,0.00,-0.00,-0.00,-0.00,1.05,1.05,1.05
178.54,1.04,0.00,1.04,0.00,-0.00,-0.00,-0.00,1.04,1.04,1.04
180.32,1.03,0.00,1.03,0.00,-0.00,-0.00,-0.00,1.03,1.03,1.03
182.13,1.01,0.00,1.01,0.00,-0.00,-0.00,-0.00,1.01,1.01,1.01
183.95,1.00,0.00,1.00,0.00,-0.00,-0.00,-0.00,1.00,1.00,1.00
185.79,0.99,0.00,0.99,0.00,-0.00,-0.00,-0.00,0.99,0.99,0.99
187.65,0.97,0.00,0.97,0.00,-0.00,-0.00,-0.00,0.97,0.97,0.97
189.52,0.95,0.00,0.95,0.00,-0.00,-0.00,-0.00,0.95,0.95,0.95
191.42,0.94,0.00,0.94,0.00,-0.00,-0.00,-0.00,0.94,0.94,0.94
193.33,0.92,0.00,0.92,0.00,-0.00,-0.00,-0.00,0.92,0.92,0.92
195.27,0.90,0.00,0.90,0.00,-0.00,-0.00,-0.00,0.90,0.90,0.90
197.22,0.88,0.00,0.88,0.00,-0.00,-0.00,-0.00,0.88,0.88,0.88
199.19,0.87,0.00,0.87,0.00,-0.00,-0.00,-0.00,0.87,0.87,0.87
201.18,0.86,0.00,0.86,0.00,-0.00,-0.00,-0.00,0.86,0.86,0.86
203.19,0.84,0.00,0.84,0.00,-0.00,-0.00,-0.00,0.84,0.84,0.84
205.23,0.82,0.00,0.83,0.00,-0.00,-0.00,-0.00,0.82,0.83,0.82
207.28,0.81,0.00,0.81,0.00,-0.00,-0.00,-0.00,0.81,0.81,0.81
209.35,0.79,0.00,0.79,0.00,-0.00,-0.00,-0.00,0.79,0.79,0.79
211.44,0.77,0.00,0.77,0.00,-0.00,-0.00,-0.00,0.77,0.77,0.77
213.56,0.76,0.00,0.76,0.00,-0.00,-0.00,-0.00,0.76,0.76,0.76
215.69,0.74,0.00,0.74,0.00,-0.00,-0.00,-0.00,0.74,0.74,0.74
217.85,0.73,0.00,0.73,0.00,-0.00,-0.00,-0.00,0.73,0.73,0.73
220.03,0.71,0.00,0.71,0.00,-0.00,-0.00,-0.00,0.71,0.71,0.71
222.23,0.69,0.00,0.69,0.00,-0.00,-0.00,-0.00,0.69,0.69,0.69
224.45,0.67,0.00,0.67,0.00,-0.00,-0.00,-0.00,0.67,0.67,0.67
226.70,0.66,0.00,0.66,0.00,-0.00,-0.00,-0.00,0.66,0.66,0.66
228.96,0.64,0.00,0.64,0.00,-0.00,-0.00,-0.00,0.64,0.64,0.64
231.25,0.62,0.00,0.62,0.00,-0.00,-0.00,-0.00,0.62,0.62,0.62
233.57,0.59,0.00,0.59,0.00,-0.00,-0.00,-0.00,0.59,0.59,0.59
235.90,0.57,0.00,0.57,0.00,-0.00,-0.00,-0.00,0.57,0.57,0.57
238.26,0.55,0.00,0.55,0.00,-0.00,-0.00,-0.00,0.55,0.55,0.55
240.64,0.53,0.00,0.53,0.00,-0.00,-0.00,-0.00,0.53,0.53,0.53
243.05,0.51,0.00,0.51,0.00,-0.00,-0.00,-0.00,0.51,0.51,0.51
245.48,0.49,0.00,0.49,0.00,-0.00,-0.00,-0.00,0.49,0.49,0.49
247.93,0.47,0.00,0.47,0.00,-0.00,-0.00,-0.00,0.47,0.47,0.47
250.41,0.45,0.00,0.45,0.00,-0.00,-0.00,-0.00,0.45,0.45,0.45
252.92,0.43,0.00,0.43,0.00,-0.00,-0.00,-0.00,0.43,0.43,0.43
255.45,0.40,0.00,0.40,0.00,-0.00,-0.00,-0.00,0.40,0.40,0.40
258.00,0.38,0.00,0.38,0.00,-0.00,-0.00,-0.00,0.38,0.38,0.38
260.58,0.36,0.00,0.36,0.00,-0.00,-0.00,-0.00,0.36,0.36,0.36
263.19,0.34,0.00,0.34,0.00,-0.00,-0.00,-0.00,0.34,0.34,0.34
265.82,0.32,0.00,0.32,0.00,-0.00,-0.00,-0.00,0.32,0.32,0.32
268.48,0.30,0.00,0.30,0.00,-0.00,-0.00,-0.00,0.30,0.30,0.30
271.16,0.28,0.00,0.28,0.00,-0.00,-0.00,-0.00,0.28,0.28,0.28
273.87,0.25,0.00,0.25,0.00,-0.00,-0.00,-0.00,0.25,0.25,0.25
276.61,0.23,0.00,0.23,0.00,-0.00,-0.00,-0.00,0.23,0.23,0.23
279.38,0.21,0.00,0.21,0.00,-0.00,-0.00,-0.00,0.21,0.21,0.21
282.17,0.18,0.00,0.18,0.00,-0.00,-0.00,-0.00,0.18,0.18,0.18
284.99,0.16,0.00,0.16,0.00,-0.00,-0.00,-0.00,0.16,0.16,0.16
287.84,0.13,0.00,0.13,0.00,-0.00,-0.00,-0.00,0.13,0.13,0.13
290.72,0.11,0.00,0.11,0.00,-0.00,-0.00,-0.00,0.11,0.11,0.11
293.63,0.08,0.00,0.08,0.00,-0.00,-0.00,-0.00,0.08,0.08,0.08
296.57,0.06,0.00,0.06,0.00,-0.00,-0.00,-0.00,0.06,0.06,0.06
299.53,0.03,0.00,0.03,0.00,-0.00,-0.00,-0.00,0.03,0.03,0.03
302.53,0.01,0.00,0.01,0.00,-0.00,-0.00,-0.00,0.01,0.01,0.01
305.55,-0.02,0.00,-0.02,0.00,-0.00,-0.00,-0.00,-0.02,-0.02,-0.02
308.61,-0.05,0.00,-0.05,0.00,-0.00,-0.00,-0.00,-0.05,-0.05,-0.05
311.69,-0.07,0.00,-0.07,0.00,-0.00,-0.00,-0.00,-0.07,-0.07,-0.07
314.81,-0.10,0.00,-0.10,0.00,-0.00,-0.00,-0.00,-0.10,-0.10,-0.10
317.96,-0.12,0.00,-0.12,0.00,-0.00,-0.00,-0.00,-0.12,-0.12,-0.12
321.14,-0.15,0.00,-0.15,0.00,-0.00,-0.00,-0.00,-0.15,-0.15,-0.15
324.35,-0.17,0.00,-0.17,0.00,-0.00,-0.00,-0.00,-0.17,-0.17,-0.17
327.59,-0.20,0.00,-0.20,0.00,-0.00,-0.00,-0.00,-0.20,-0.20,-0.20
330.87,-0.23,0.00,-0.23,0.00,-0.00,-0.00,-0.00,-0.23,-0.23,-0.23
334.18,-0.25,0.00,-0.25,0.00,-0.00,-0.00,-0.00,-0.25,-0.25,-0.25
337.52,-0.28,0.00,-0.28,0.00,-0.00,-0.00,-0.00,-0.28,-0.28,-0.28
340.90,-0.31,0.00,-0.31,0.00,-0.00,-0.00,-0.00,-0.31,-0.31,-0.31
344.30,-0.33,0.00,-0.33,0.00,-0.00,-0.00,-0.00,-0.33,-0.33,-0.33
347.75,-0.36,0.00,-0.36,0.00,-0.00,-0.00,-0.00,-0.36,-0.36,-0.36
351.23,-0.39,0.00,-0.39,0.00,-0.00,-0.00,-0.00,-0.39,-0.39,-0.39
354.74,-0.42,0.00,-0.42,0.00,-0.00,-0.00,-0.00,-0.42,-0.42,-0.42
358.28,-0.45,0.00,-0.45,0.00,-0.00,-0.00,-0.00,-0.45,-0.45,-0.45
361.87,-0.47,0.00,-0.47,0.00,-0.00,-0.00,-0.00,-0.47,-0.47,-0.47
