frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
27.77,8.86,0.00,8.86,0.00,-0.00,-0.00,-0.00,8.86,8.86,8.86
28.05,8.86,0.00,8.86,0.00,-0.00,-0.00,-0.00,8.86,8.86,8.86
28.33,8.86,0.00,8.86,0.00,-0.00,-0.00,-0.00,8.86,8.86,8.86
28.62,8.86,0.00,8.86,0.00,-0.00,-0.00,-0.00,8.86,8.86,8.86
28.90,8.85,0.00,8.85,0.00,-0.00,-0.00,-0.00,8.85,8.85,8.85
29.19,8.84,0.00,8.84,0.00,-0.00,-0.00,-0.00,8.84,8.84,8.84
29.48,8.83,0.00,8.83,0.00,-0.00,-0.00,-0.00,8.83,8.83,8.83
29.78,8.82,0.00,8.82,0.00,-0.00,-0.00,-0.00,8.82,8.82,8.82
30.08,8.82,0.00,8.82,0.00,-0.00,-0.00,-0.00,8.82,8.82,8.82
30.38,8.82,0.00,8.82,0.00,-0.00,-0.00,-0.00,8.82,8.82,8.82
30.68,8.83,0.00,8.83,0.00,-0.00,-0.00,-0.00,8.83,8.83,8.83
30.99,8.85,0.00,8.85,0.00,-0.00,-0.00,-0.00,8.85,8.85,8.85
31.30,8.87,0.00,8.87,0.00,-0.00,-0.00,-0.00,8.87,8.87,8.87
31.61,8.88,0.00,8.88,0.00,-0.00,-0.00,-0.00,8.88,8.88,8.88
31.93,8.88,0.00,8.88,0.00,-0.00,-0.00,-0.00,8.88,8.88,8.88
32.24,8.88,0.00,8.88,0.00,-0.00,-0.00,-0.00,8.88,8.88,8.88
32.57,8.87,0.00,8.87,0.00,-0.00,-0.00,-0.00,8.87,8.87,8.87
32.89,8.85,0.00,8.85,0.00,-0.00,-0.00,-0.00,8.85,8.85,8.85
33.22,8.84,0.00,8.85,0.00,-0.00,-0.00,-0.00,8.84,8.85,8.84
33.55,8.84,0.00,8.84,0.00,-0.00,-0.00,-0.00,8.84,8.84,8.84
33.89,8.84,0.00,8.84,0.00,-0.00,-0.00,-0.00,8.84,8.84,8.84
34.23,8.85,0.00,8.85,0.00,-0.00,-0.00,-0.00,8.85,8.85,8.85
34.57,8.86,0.00,8.86,0.00,-0.00,-0.00,-0.00,8.86,8.86,8.86
34.92,8.86,0.00,8.86,0.00,-0.00,-0.00,-0.00,8.86,8.86,8.86
35.27,8.86,0.00,8.86,0.00,-0.00,-0.00,-0.00,8.86,8.86,8.86
35.62,8.86,0.00,8.86,0.00,-0.00,-0.00,-0.00,8.86,8.86,8.86
35.97,8.85,0.00,8.85,0.00,-0.00,-0.00,-0.00,8.85,8.85,8.85
36.33,8.85,0.00,8.85,0.00,-0.00,-0.00,-0.00,8.85,8.85,8.85
36.70,8.85,0.00,8.85,0.00,-0.00,-0.00,-0.00,8.85,8.85,8.85
37.06,8.85,0.00,8.85,0.00,-0.00,-0.00,-0.00,8.85,8.85,8.85
37.43,8.85,0.00,8.85,0.00,-0.00,-0.00,-0.00,8.85,8.85,8.85
37.81,8.85,0.00,8.85,0.00,-0.00,-0.00,-0.00,8.85,8.85,8.85
38.19,8.86,0.00,8.86,0.00,-0.00,-0.00,-0.00,8.86,8.86,8.86
38.57,8.86,0.00,8.86,0.00,-0.00,-0.00,-0.00,8.86,8.86,8.86
38.95,8.86,0.00,8.86,0.00,-0.00,-0.00,-0.00,8.86,8.86,8.86
39.34,8.86,0.00,8.86,0.00,-0.00,-0.00,-0.00,8.86,8.86,8.86
39.74,8.86,0.00,8.86,0.00,-0.00,-0.00,-0.00,8.86,8.86,8.86
40.14,8.85,0.00,8.85,0.00,-0.00,-0.00,-0.00,8.85,8.85,8.85
40.54,8.84,0.00,8.84,0.00,-0.00,-0.00,-0.00,8.84,8.84,8.84
40.94,8.84,0.00,8.84,0.00,-0.00,-0.00,-0.00,8.84,8.84,8.84
41.35,8.83,0.00,8.83,0.00,-0.00,-0.00,-0.00,8.83,8.83,8.83
41.76,8.83,0.00,8.83,0.00,-0.00,-0.00,-0.00,8.83,8.83,8.83
42.18,8.82,0.00,8.82,0.00,-0.00,-0.00,-0.00,8.82,8.82,8.82
42.60,8.82,0.00,8.82,0.00,-0.00,-0.00,-0.00,8.82,8.82,8.82
43.03,8.82,0.00,8.82,0.00,-0.00,-0.00,-0.00,8.82,8.82,8.82
43.46,8.82,0.00,8.82,0.00,-0.00,-0.00,-0.00,8.82,8.82,8.82
43.90,8.82,0.00,8.82,0.00,-0.00,-0.00,-0.00,8.82,8.82,8.82
44.33,8.81,0.00,8.81,0.00,-0.00,-0.00,-0.00,8.81,8.81,8.81
44.78,8.81,0.00,8.81,0.00,-0.00,-0.00,-0.00,8.81,8.81,8.81
45.23,8.80,0.00,8.80,0.00,-0.00,-0.00,-0.00,8.80,8.80,8.80
45.68,8.79,0.00,8.79,0.00,-0.00,-0.00,-0.00,8.79,8.79,8.79
46.13,8.78,0.00,8.78,0.00,-0.00,-0.00,-0.00,8.78,8.78,8.78
46.60,8.77,0.00,8.77,0.00,-0.00,-0.00,-0.00,8.77,8.77,8.77
47.06,8.77,0.00,8.77,0.00,-0.00,-0.00,-0.00,8.77,8.77,8.77
47.53,8.76,0.00,8.76,0.00,-0.00,-0.00,-0.00,8.76,8.76,8.76
48.01,8.75,0.00,8.75,0.00,-0.00,-0.00,-0.00,8.75,8.75,8.75
48.49,8.74,0.00,8.74,0.00,-0.00,-0.00,-0.00,8.74,8.74,8.74
48.97,8.73,0.00,8.73,0.00,-0.00,-0.00,-0.00,8.73,8.73,8.73
49.46,8.72,0.00,8.72,0.00,-0.00,-0.00,-0.00,8.72,8.72,8.72
49.96,8.71,0.00,8.71,0.00,-0.00,-0.00,-0.00,8.71,8.71,8.71
50.46,8.71,0.00,8.71,0.00,-0.00,-0.00,-0.00,8.71,8.71,8.71
50.96,8.70,0.00,8.70,0.00,-0.00,-0.00,-0.00,8.70,8.70,8.70
51.47,8.69,0.00,8.69,0.00,-0.00,-0.00,-0.00,8.69,8.69,8.69
51.99,8.68,0.00,8.68,0.00,-0.00,-0.00,-0.00,8.68,8.68,8.68
52.51,8.67,0.00,8.67,0.00,-0.00,-0.00,-0.00,8.67,8.67,8.67
53.03,8.66,0.00,8.66,0.00,-0.00,-0.00,-0.00,8.66,8.66,8.66
53.56,8.64,0.00,8.64,0.00,-0.00,-0.00,-0.00,8.64,8.64,8.64
54.10,8.63,0.00,8.63,0.00,-0.00,-0.00,-0.00,8.63,8.63,8.63
54.64,8.62,0.00,8.62,0.00,-0.00,-0.00,-0.00,8.62,8.62,8.62
55.18,8.61,0.00,8.61,0.00,-0.00,-0.00,-0.00,8.61,8.61,8.61
55.74,8.59,0.00,8.59,0.00,-0.00,-0.00,-0.00,8.59,8.59,8.59
56.29,8.57,0.00,8.57,0.00,-0.00,-0.00,-0.00,8.57,8.57,8.57
56.86,8.56,0.00,8.56,0.00,-0.00,-0.00,-0.00,8.56,8.56,8.56
57.42,8.54,0.00,8.54,0.00,-0.00,-0.00,-0.00,8.54,8.54,8.54
58.00,8.52,0.00,8.52,0.00,-0.00,-0.00,-0.00,8.52,8.52,8.52
58.58,8.51,0.00,8.51,0.00,-0.00,-0.00,-0.00,8.51,8.51,8.51
59.16,8.49,0.00,8.49,0.00,-0.00,-0.00,-0.00,8.49,8.49,8.49
59.76,8.47,0.00,8.47,0.00,-0.00,-0.00,-0.00,8.47,8.47,8.47
60.35,8.46,0.00,8.46,0.00,-0.00,-0.00,-0.00,8.46,8.46,8.46
60.96,8.44,0.00,8.44,0.00,-0.00,-0.00,-0.00,8.44,8.44,8.44
61.57,8.43,0.00,8.43,0.00,-0.00,-0.00,-0.00,8.43,8.43,8.43
62.18,8.42,0.00,8.42,0.00,-0.00,-0.00,-0.00,8.42,8.42,8.42
62.80,8.40,0.00,8.40,0.00,-0.00,-0.00,-0.00,8.40,8.40,8.40
63.43,8.39,0.00,8.39,0.00,-0.00,-0.00,-0.00,8.39,8.39,8.39
64.07,8.37,0.00,8.37,0.00,-0.00,-0.00,-0.00,8.37,8.37,8.37
64.71,8.36,0.00,8.36,0.00,-0.00,-0.00,-0.00,8.36,8.36,8.36
65.35,8.34,0.00,8.34,0.00,-0.00,-0.00,-0.00,8.34,8.34,8.34
66.01,8.33,0.00,8.33,0.00,-0.00,-0.00,-0.00,8.33,8.33,8.33
66.67,8.31,0.00,8.31,0.00,-0.00,-0.00,-0.00,8.31,8.31,8.31
67.33,8.30,0.00,8.30,0.00,-0.00,-0.00,-0.00,8.30,8.30,8.30
68.01,8.28,0.00,8.28,0.00,-0.00,-0.00,-0.00,8.28,8.28,8.28
68.69,8.26,0.00,8.26,0.00,-0.00,-0.00,-0.00,8.26,8.26,8.26
69.37,8.24,0.00,8.24,0.00,-0.00,-0.00,-0.00,8.24,8.24,8.24
70.07,8.22,0.00,8.22,0.00,-0.00,-0.00,-0.00,8.22,8.22,8.22
70.77,8.19,0.00,8.19,0.00,-0.00,-0.00,-0.00,8.19,8.19,8.19
71.48,8.17,0.00,8.17,0.00,-0.00,-0.00,-0.00,8.17,8.17,8.17
72.19,8.15,0.00,8.15,0.00,-0.00,-0.00,-0.00,8.15,8.15,8.15
72.91,8.12,0.00,8.12,0.00,-0.00,-0.00,-0.00,8.12,8.12,8.12
73.64,8.09,0.00,8.09,0.00,-0.00,-0.00,-0.00,8.09,8.09,8.09
74.38,8.07,0.00,8.07,0.00,-0.00,-0.00,-0.00,8.07,8.07,8.07
75.12,8.04,0.00,8.04,0.00,-0.00,-0.00,-0.00,8.04,8.04,8.04
75.87,8.01,0.00,8.01,0.00,-0.00,-0.00,-0.00,8.01,8.01,8.01
76.63,7.98,0.00,7.98,0.00,-0.00,-0.00,-0.00,7.98,7.98,7.98
77.40,7.95,0.00,7.95,0.00,-0.00,-0.00,-0.00,7.95,7.95,7.95
78.17,7.92,0.00,7.92,0.00,-0.00,-0.00,-0.00,7.92,7.92,7.92
78.95,7.90,0.00,7.90,0.00,-0.00,-0.00,-0.00,7.90,7.90,7.90
79.74,7.87,0.00,7.87,0.00,-0.00,-0.00,-0.00,7.87,7.87,7.87
80.54,7.85,0.00,7.85,0.00,-0.00,-0.00,-0.00,7.85,7.85,7.85
81.35,7.82,0.00,7.82,0.00,-0.00,-0.00,-0.00,7.82,7.82,7.82
82.16,7.79,0.00,7.79,0.00,-0.00,-0.00,-0.00,7.79,7.79,7.79
82.98,7.76,0.00,7.76,0.00,-0.00,-0.00,-0.00,7.76,7.76,7.76
83.81,7.73,0.00,7.73,0.00,-0.00,-0.00,-0.00,7.73,7.73,7.73
84.65,7.70,0.00,7.70,0.00,-0.00,-0.00,-0.00,7.70,7.70,7.70
85.50,7.67,0.00,7.67,0.00,-0.00,-0.00,-0.00,7.67,7.67,7.67
86.35,7.64,0.00,7.64,0.00,-0.00,-0.00,-0.00,7.64,7.64,7.64
87.22,7.61,0.00,7.61,0.00,-0.00,-0.00,-0.00,7.61,7.61,7.61
88.09,7.58,0.00,7.58,0.00,-0.00,-0.00,-0.00,7.58,7.58,7.58
88.97,7.55,0.00,7.55,0.00,-0.00,-0.00,-0.00,7.55,7.55,7.55
89.86,7.52,0.00,7.51,0.00,-0.00,-0.00,-0.00,7.52,7.51,7.52
90.76,7.48,0.00,7.48,0.00,-0.00,-0.00,-0.00,7.48,7.48,7.48
91.66,7.45,0.00,7.45,0.00,-0.00,-0.00,-0.00,7.45,7.45,7.45
92.58,7.41,0.00,7.41,0.00,-0.00,-0.00,-0.00,7.41,7.41,7.41
93.51,7.38,0.00,7.38,0.00,-0.00,-0.00,-0.00,7.38,7.38,7.38
94.44,7.36,0.00,7.36,0.00,-0.00,-0.00,-0.00,7.36,7.36,7.36
95.39,7.34,0.00,7.34,0.00,-0.00,-0.00,-0.00,7.34,7.34,7.34
96.34,7.32,0.00,7.33,0.00,-0.00,-0.00,-0.00,7.32,7.33,7.32
97.30,7.32,0.00,7.32,0.00,-0.00,-0.00,-0.00,7.32,7.32,7.32
98.28,7.32,0.00,7.32,0.00,-0.00,-0.00,-0.00,7.32,7.32,7.32
99.26,7.30,0.00,7.30,0.00,-0.00,-0.00,-0.00,7.30,7.30,7.30
100.25,7.26,0.00,7.26,0.00,-0.00,-0.00,-0.00,7.26,7.26,7.26
101.25,7.21,0.00,7.22,0.00,-0.00,-0.00,-0.00,7.21,7.22,7.21
102.27,7.17,0.00,7.17,0.00,-0.00,-0.00,-0.00,7.17,7.17,7.17
103.29,7.12,0.00,7.12,0.00,-0.00,-0.00,-0.00,7.12,7.12,7.12
104.32,7.08,0.00,7.08,0.00,-0.00,-0.00,-0.00,7.08,7.08,7.08
105.37,7.03,0.00,7.03,0.00,-0.00,-0.00,-0.00,7.03,7.03,7.03
106.42,6.99,0.00,6.98,0.00,-0.00,-0.00,-0.00,6.99,6.98,6.99
107.48,6.94,0.00,6.94,0.00,-0.00,-0.00,-0.00,6.94,6.94,6.94
108.56,6.90,0.00,6.90,0.00,-0.00,-0.00,-0.00,6.90,6.90,6.90
109.64,6.87,0.00,6.87,0.00,-0.00,-0.00,-0.00,6.87,6.87,6.87
110.74,6.84,0.00,6.84,0.00,-0.00,-0.00,-0.00,6.84,6.84,6.84
111.85,6.82,0.00,6.82,0.00,-0.00,-0.00,-0.00,6.82,6.82,6.82
112.97,6.79,0.00,6.79,0.00,-0.00,-0.00,-0.00,6.79,6.79,6.79
114.10,6.77,0.00,6.77,0.00,-0.00,-0.00,-0.00,6.77,6.77,6.77
115.24,6.74,0.00,6.74,0.00,-0.00,-0.00,-0.00,6.74,6.74,6.74
116.39,6.71,0.00,6.71,0.00,-0.00,-0.00,-0.00,6.71,6.71,6.71
117.55,6.67,0.00,6.67,0.00,-0.00,-0.00,-0.00,6.67,6.67,6.67
118.73,6.63,0.00,6.63,0.00,-0.00,-0.00,-0.00,6.63,6.63,6.63
119.92,6.59,0.00,6.60,0.00,-0.00,-0.00,-0.00,6.59,6.60,6.59
121.12,6.55,0.00,6.55,0.00,-0.00,-0.00,-0.00,6.55,6.55,6.55
122.33,6.51,0.00,6.51,0.00,-0.00,-0.00,-0.00,6.51,6.51,6.51
123.55,6.46,0.00,6.46,0.00,-0.00,-0.00,-0.00,6.46,6.46,6.46
124.79,6.41,0.00,6.41,0.00,-0.00,-0.00,-0.00,6.41,6.41,6.41
126.03,6.36,0.00,6.36,0.00,-0.00,-0.00,-0.00,6.36,6.36,6.36
127.29,6.31,0.00,6.31,0.00,-0.00,-0.00,-0.00,6.31,6.31,6.31
128.57,6.26,0.00,6.26,0.00,-0.00,-0.00,-0.00,6.26,6.26,6.26
129.85,6.21,0.00,6.21,0.00,-0.00,-0.00,-0.00,6.21,6.21,6.21
131.15,6.15,0.00,6.15,0.00,-0.00,-0.00,-0.00,6.15,6.15,6.15
132.46,6.10,0.00,6.10,0.00,-0.00,-0.00,-0.00,6.10,6.10,6.10
133.79,6.05,0.00,6.05,0.00,-0.00,-0.00,-0.00,6.05,6.05,6.05
135.12,6.00,0.00,6.00,0.00,-0.00,-0.00,-0.00,6.00,6.00,6.00
136.48,5.96,0.00,5.96,0.00,-0.00,-0.00,-0.00,5.96,5.96,5.96
137.84,5.92,0.00,5.92,0.00,-0.00,-0.00,-0.00,5.92,5.92,5.92
139.22,5.90,0.00,5.90,0.00,-0.00,-0.00,-0.00,5.90,5.90,5.90
140.61,5.89,0.00,5.89,0.00,-0.00,-0.00,-0.00,5.89,5.89,5.89
142.02,5.88,0.00,5.88,0.00,-0.00,-0.00,-0.00,5.88,5.88,5.88
143.44,5.88,0.00,5.88,0.00,-0.00,-0.00,-0.00,5.88,5.88,5.88
144.87,5.88,0.00,5.88,0.00,-0.00,-0.00,-0.00,5.88,5.88,5.88
146.32,5.87,0.00,5.87,0.00,-0.00,-0.00,-0.00,5.87,5.87,5.87
147.78,5.86,0.00,5.86,0.00,-0.00,-0.00,-0.00,5.86,5.86,5.86
149.26,5.84,0.00,5.84,0.00,-0.00,-0.00,-0.00,5.84,5.84,5.84
150.75,5.81,0.00,5.81,0.00,-0.00,-0.00,-0.00,5.81,5.81,5.81
152.26,5.77,0.00,5.77,0.00,-0.00,-0.00,-0.00,5.77,5.77,5.77
153.78,5.73,0.00,5.73,0.00,-0.00,-0.00,-0.00,5.73,5.73,5.73
155.32,5.68,0.00,5.68,0.00,-0.00,-0.00,-0.00,5.68,5.68,5.68
156.88,5.63,0.00,5.63,0.00,-0.00,-0.00,-0.00,5.63,5.63,5.63
158.44,5.58,0.00,5.58,0.00,-0.00,-0.00,-0.00,5.58,5.58,5.58
160.03,5.53,0.00,5.53,0.00,-0.00,-0.00,-0.00,5.53,5.53,5.53
161.63,5.47,0.00,5.47,0.00,-0.00,-0.00,-0.00,5.47,5.47,5.47
163.24,5.42,0.00,5.42,0.00,-0.00,-0.00,-0.00,5.42,5.42,5.42
164.88,5.36,0.00,5.36,0.00,-0.00,-0.00,-0.00,5.36,5.36,5.36
166.53,5.31,0.00,5.31,0.00,-0.00,-0.00,-0.00,5.31,5.31,5.31
168.19,5.25,0.00,5.25,0.00,-0.00,-0.00,-0.00,5.25,5.25,5.25
169.87,5.20,0.00,5.20,0.00,-0.00,-0.00,-0.00,5.20,5.20,5.20
171.57,5.15,0.00,5.15,0.00,-0.00,-0.00,-0.00,5.15,5.15,5.15
173.29,5.09,0.00,5.09,0.00,-0.00,-0.00,-0.00,5.09,5.09,5.09
175.02,5.04,0.00,5.04,0.00,-0.00,-0.00,-0.00,5.04,5.04,5.04
176.77,4.98,0.00,4.98,0.00,-0.00,-0.00,-0.00,4.98,4.98,4.98
178.54,4.93,0.00,4.93,0.00,-0.00,-0.00,-0.00,4.93,4.93,4.93
180.32,4.87,0.00,4.87,0.00,-0.00,-0.00,-0.00,4.87,4.87,4.87
182.13,4.82,0.00,4.82,0.00,-0.00,-0.00,-0.00,4.82,4.82,4.82
183.95,4.77,0.00,4.77,0.00,-0.00,-0.00,-0.00,4.77,4.77,4.77
185.79,4.72,0.00,4.72,0.00,-0.00,-0.00,-0.00,4.72,4.72,4.72
187.65,4.67,0.00,4.67,0.00,-0.00,-0.00,-0.00,4.67,4.67,4.67
189.52,4.62,0.00,4.62,0.00,-0.00,-0.00,-0.00,4.62,4.62,4.62
191.42,4.58,0.00,4.58,0.00,-0.00,-0.00,-0.00,4.58,4.58,4.58
193.33,4.53,0.00,4.53,0.00,-0.00,-0.00,-0.00,4.53,4.53,4.53
195.27,4.48,0.00,4.48,0.00,-0.00,-0.00,-0.00,4.48,4.48,4.48
197.22,4.44,0.00,4.44,0.00,-0.00,-0.00,-0.00,4.44,4.44,4.44
199.19,4.39,0.00,4.39,0.00,-0.00,-0.00,-0.00,4.39,4.39,4.39
201.18,4.34,0.00,4.34,0.00,-0.00,-0.00,-0.00,4.34,4.34,4.34
203.19,4.29,0.00,4.29,0.00,-0.00,-0.00,-0.00,4.29,4.29,4.29
205.23,4.23,0.00,4.23,0.00,-0.00,-0.00,-0.00,4.23,4.23,4.23
207.28,4.18,0.00,4.18,0.00,-0.00,-0.00,-0.00,4.18,4.18,4.18
209.35,4.13,0.00,4.13,0.00,-0.00,-0.00,-0.00,4.13,4.13,4.13
211.44,4.08,0.00,4.08,0.00,-0.00,-0.00,-0.00,4.08,4.08,4.08
213.56,4.03,0.00,4.03,0.00,-0.00,-0.00,-0.00,4.03,4.03,4.03
215.69,3.98,0.00,3.98,0.00,-0.00,-0.00,-0.00,3.98,3.98,3.98
217.85,3.93,0.00,3.93,0.00,-0.00,-0.00,-0.00,3.93,3.93,3.93
220.03,3.88,0.00,3.88,0.00,-0.00,-0.00,-0.00,3.88,3.88,3.88
222.23,3.82,0.00,3.82,0.00,-0.00,-0.00,-0.00,3.82,3.82,3.82
224.45,3.77,0.00,3.77,0.00,-0.00,-0.00,-0.00,3.77,3.77,3.77
226.70,3.72,0.00,3.72,0.00,-0.00,-0.00,-0.00,3.72,3.72,3.72
228.96,3.67,0.00,3.67,0.00,-0.00,-0.00,-0.00,3.67,3.67,3.67
231.25,3.62,0.00,3.62,0.00,-0.00,-0.00,-0.00,3.62,3.62,3.62
233.57,3.57,0.00,3.57,0.00,-0.00,-0.00,-0.00,3.57,3.57,3.57
235.90,3.52,0.00,3.52,0.00,-0.00,-0.00,-0.00,3.52,3.52,3.52
238.26,3.47,0.00,3.47,0.00,-0.00,-0.00,-0.00,3.47,3.47,3.47
240.64,3.42,0.00,3.42,0.00,-0.00,-0.00,-0.00,3.42,3.42,3.42
243.05,3.37,0.00,3.37,0.00,-0.00,-0.00,-0.00,3.37,3.37,3.37
245.48,3.31,0.00,3.31,0.00,-0.00,-0.00,-0.00,3.31,3.31,3.31
247.93,3.26,0.00,3.26,0.00,-0.00,-0.00,-0.00,3.26,3.26,3.26
250.41,3.21,0.00,3.21,0.00,-0.00,-0.00,-0.00,3.21,3.21,3.21
252.92,3.16,0.00,3.16,0.00,-0.00,-0.00,-0.00,3.16,3.16,3.16
255.45,3.11,0.00,3.11,0.00,-0.00,-0.00,-0.00,3.11,3.11,3.11
258.00,3.06,0.00,3.06,0.00,-0.00,-0.00,-0.00,3.06,3.06,3.06
260.58,3.01,0.00,3.01,0.00,-0.00,-0.00,-0.00,3.01,3.01,3.01
263.19,2.95,0.00,2.95,0.00,-0.00,-0.00,-0.00,2.95,2.95,2.95
265.82,2.90,0.00,2.90,0.00,-0.00,-0.00,-0.00,2.90,2.90,2.90
268.48,2.85,0.00,2.85,0.00,-0.00,-0.00,-0.00,2.85,2.85,2.85
271.16,2.80,0.00,2.80,0.00,-0.00,-0.00,-0.00,2.80,2.80,2.80
273.87,2.74,0.00,2.74,0.00,-0.00,-0.00,-0.00,2.74,2.74,2.74
276.61,2.69,0.00,2.69,0.00,-0.00,-0.00,-0.00,2.69,2.69,2.69
279.38,2.64,0.00,2.64,0.00,-0.00,-0.00,-0.00,2.64,2.64,2.64
282.17,2.58,0.00,2.58,0.00,-0.00,-0.00,-0.00,2.58,2.58,2.58
284.99,2.53,0.00,2.53,0.00,-0.00,-0.00,-0.00,2.53,2.53,2.53
287.84,2.48,0.00,2.48,0.00,-0.00,-0.00,-0.00,2.48,2.48,2.48
290.72,2.42,0.00,2.42,0.00,-0.00,-0.00,-0.00,2.42,2.42,2.42
293.63,2.37,0.00,2.37,0.00,-0.00,-0.00,-0.00,2.37,2.37,2.37
296.57,2.32,0.00,2.32,0.00,-0.00,-0.00,-0.00,2.32,2.32,2.32
299.53,2.26,0.00,2.26,0.00,-0.00,-0.00,-0.00,2.26,2.26,2.26
302.53,2.21,0.00,2.21,0.00,-0.00,-0.00,-0.00,2.21,2.21,2.21
305.55,2.16,0.00,2.16,0.00,-0.00,-0.00,-0.00,2.16,2.16,2.16
308.61,2.11,0.00,2.11,0.00,-0.00,-0.00,-0.00,2.11,2.11,2.11
311.69,2.06,0.00,2.06,0.00,-0.00,-0.00,-0.00,2.06,2.06,2.06
314.81,2.02,0.00,2.02,0.00,-0.00,-0.00,-0.00,2.02,2.02,2.02
317.96,1.99,0.00,1.99,0.00,-0.00,-0.00,-0.00,1.99,1.99,1.99
321.14,1.97,0.00,1.97,0.00,-0.00,-0.00,-0.00,1.97,1.97,1.97
324.35,1.95,0.00,1.95,0.00,-0.00,-0.00,-0.00,1.95,1.95,1.95
327.59,1.94,0.00,1.94,0.00,-0.00,-0.00,-0.00,1.94,1.94,1.94
330.87,1.92,0.00,1.92,0.00,-0.00,-0.00,-0.00,1.92,1.92,1.92
334.18,1.91,0.00,1.91,0.00,-0.00,-0.00,-0.00,1.91,1.91,1.91
337.52,1.89,0.00,1.89,0.00,-0.00,-0.00,-0.00,1.89,1.89,1.89
340.90,1.87,0.00,1.87,0.00,-0.00,-0.00,-0.00,1.87,1.87,1.87
344.30,1.84,0.00,1.84,0.00,-0.00,-0.00,-0.00,1.84,1.84,1.84
347.75,1.80,0.00,1.80,0.00,-0.00,-0.00,-0.00,1.80,1.80,1.80
351.23,1.76,0.00,1.76,0.00,-0.00,-0.00,-0.00,1.76,1.76,1.76
354.74,1.72,0.00,1.72,0.00,-0.00,-0.00,-0.00,1.72,1.72,1.72
358.28,1.67,0.00,1.67,0.00,-0.00,-0.00,-0.00,1.67,1.67,1.67
361.87,1.62,0.00,1.62,0.00,-0.00,-0.00,-0.00,1.62,1.62,1.62
365.49,1.58,0.00,1.58,0.00,-0.00,-0.00,-0.00,1.58,1.58,1.58
369.14,1.53,0.00,1.53,0.00,-0.00,-0.00,-0.00,1.53,1.53,1.53
372.83,1.48,0.00,1.48,0.00,-0.00,-0.00,-0.00,1.48,1.48,1.48
