frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
49.96,10.23,0.00,10.23,0.00,-0.00,-0.00,-0.00,10.23,10.23,10.23
50.46,10.18,0.00,10.18,0.00,-0.00,-0.00,-0.00,10.18,10.18,10.18
50.96,10.14,0.00,10.14,0.00,-0.00,-0.00,-0.00,10.14,10.14,10.14
51.47,10.09,0.00,10.09,0.00,-0.00,-0.00,-0.00,10.09,10.09,10.09
51.99,10.03,0.00,10.03,0.00,-0.00,-0.00,-0.00,10.03,10.03,10.03
52.51,9.98,0.00,9.98,0.00,-0.00,-0.00,-0.00,9.98,9.98,9.98
53.03,9.92,0.00,9.92,0.00,-0.00,-0.00,-0.00,9.92,9.92,9.92
53.56,9.85,0.00,9.85,0.00,-0.00,-0.00,-0.00,9.85,9.85,9.85
54.10,9.79,0.00,9.79,0.00,-0.00,-0.00,-0.00,9.79,9.79,9.79
54.64,9.73,0.00,9.73,0.00,-0.00,-0.00,-0.00,9.73,9.73,9.73
55.18,9.66,0.00,9.67,0.00,-0.00,-0.00,-0.00,9.66,9.67,9.66
55.74,9.61,0.00,9.61,0.00,-0.00,-0.00,-0.00,9.61,9.61,9.61
56.29,9.55,0.00,9.55,0.00,-0.00,-0.00,-0.00,9.55,9.55,9.55
56.86,9.50,0.00,9.50,0.00,-0.00,-0.00,-0.00,9.50,9.50,9.50
57.42,9.45,0.00,9.45,0.00,-0.00,-0.00,-0.00,9.45,9.45,9.45
58.00,9.40,0.00,9.40,0.00,-0.00,-0.00,-0.00,9.40,9.40,9.40
58.58,9.35,0.00,9.35,0.00,-0.00,-0.00,-0.00,9.35,9.35,9.35
59.16,9.29,0.00,9.29,0.00,-0.00,-0.00,-0.00,9.29,9.29,9.29
59.76,9.24,0.00,9.24,0.00,-0.00,-0.00,-0.00,9.24,9.24,9.24
60.35,9.18,0.00,9.18,0.00,-0.00,-0.00,-0.00,9.18,9.18,9.18
60.96,9.13,0.00,9.13,0.00,-0.00,-0.00,-0.00,9.13,9.13,9.13
61.57,9.07,0.00,9.07,0.00,-0.00,-0.00,-0.00,9.07,9.07,9.07
62.18,9.00,0.00,9.00,0.00,-0.00,-0.00,-0.00,9.00,9.00,9.00
62.80,8.93,0.00,8.93,0.00,-0.00,-0.00,-0.00,8.93,8.93,8.93
63.43,8.87,0.00,8.87,0.00,-0.00,-0.00,-0.00,8.87,8.87,8.87
64.07,8.80,0.00,8.80,0.00,-0.00,-0.00,-0.00,8.80,8.80,8.80
64.71,8.74,0.00,8.74,0.00,-0.00,-0.00,-0.00,8.74,8.74,8.74
65.35,8.68,0.00,8.68,0.00,-0.00,-0.00,-0.00,8.68,8.68,8.68
66.01,8.62,0.00,8.62,0.00,-0.00,-0.00,-0.00,8.62,8.62,8.62
66.67,8.56,0.00,8.56,0.00,-0.00,-0.00,-0.00,8.56,8.56,8.56
67.33,8.51,0.00,8.51,0.00,-0.00,-0.00,-0.00,8.51,8.51,8.51
68.01,8.45,0.00,8.45,0.00,-0.00,-0.00,-0.00,8.45,8.45,8.45
68.69,8.40,0.00,8.40,0.00,-0.00,-0.00,-0.00,8.40,8.40,8.40
69.37,8.35,0.00,8.35,0.00,-0.00,-0.00,-0.00,8.35,8.35,8.35
70.07,8.30,0.00,8.30,0.00,-0.00,-0.00,-0.00,8.30,8.30,8.30
70.77,8.24,0.00,8.24,0.00,-0.00,-0.00,-0.00,8.24,8.24,8.24
71.48,8.19,0.00,8.19,0.00,-0.00,-0.00,-0.00,8.19,8.19,8.19
72.19,8.13,0.00,8.13,0.00,-0.00,-0.00,-0.00,8.13,8.13,8.13
72.91,8.07,0.00,8.07,0.00,-0.00,-0.00,-0.00,8.07,8.07,8.07
73.64,8.01,0.00,8.01,0.00,-0.00,-0.00,-0.00,8.01,8.01,8.01
74.38,7.95,0.00,7.95,0.00,-0.00,-0.00,-0.00,7.95,7.95,7.95
75.12,7.90,0.00,7.90,0.00,-0.00,-0.00,-0.00,7.90,7.90,7.90
75.87,7.84,0.00,7.84,0.00,-0.00,-0.00,-0.00,7.84,7.84,7.84
76.63,7.79,0.00,7.79,0.00,-0.00,-0.00,-0.00,7.79,7.79,7.79
77.40,7.74,0.00,7.74,0.00,-0.00,-0.00,-0.00,7.74,7.74,7.74
78.17,7.69,0.00,7.69,0.00,-0.00,-0.00,-0.00,7.69,7.69,7.69
78.95,7.64,0.00,7.64,0.00,-0.00,-0.00,-0.00,7.64,7.64,7.64
79.74,7.59,0.00,7.59,0.00,-0.00,-0.00,-0.00,7.59,7.59,7.59
80.54,7.54,0.00,7.54,0.00,-0.00,-0.00,-0.00,7.54,7.54,7.54
81.35,7.49,0.00,7.49,0.00,-0.00,-0.00,-0.00,7.49,7.49,7.49
82.16,7.44,0.00,7.44,0.00,-0.00,-0.00,-0.00,7.44,7.44,7.44
82.98,7.39,0.00,7.39,0.00,-0.00,-0.00,-0.00,7.39,7.39,7.39
83.81,7.34,0.00,7.34,0.00,-0.00,-0.00,-0.00,7.34,7.34,7.34
84.65,7.28,0.00,7.28,0.00,-0.00,-0.00,-0.00,7.28,7.28,7.28
85.50,7.23,0.00,7.23,0.00,-0.00,-0.00,-0.00,7.23,7.23,7.23
86.35,7.17,0.00,7.17,0.00,-0.00,-0.00,-0.00,7.17,7.17,7.17
87.22,7.12,0.00,7.12,0.00,-0.00,-0.00,-0.00,7.12,7.12,7.12
88.09,7.06,0.00,7.06,0.00,-0.00,-0.00,-0.00,7.06,7.06,7.06
88.97,7.01,0.00,7.01,0.00,-0.00,-0.00,-0.00,7.01,7.01,7.01
89.86,6.95,0.00,6.95,0.00,-0.00,-0.00,-0.00,6.95,6.95,6.95
90.76,6.90,0.00,6.90,0.00,-0.00,-0.00,-0.00,6.90,6.90,6.90
91.66,6.85,0.00,6.85,0.00,-0.00,-0.00,-0.00,6.85,6.85,6.85
92.58,6.80,0.00,6.80,0.00,-0.00,-0.00,-0.00,6.80,6.80,6.80
93.51,6.75,0.00,6.75,0.00,-0.00,-0.00,-0.00,6.75,6.75,6.75
94.44,6.69,0.00,6.69,0.00,-0.00,-0.00,-0.00,6.69,6.69,6.69
95.39,6.63,0.00,6.63,0.00,-0.00,-0.00,-0.00,6.63,6.63,6.63
96.34,6.57,0.00,6.57,0.00,-0.00,-0.00,-0.00,6.57,6.57,6.57
97.30,6.50,0.00,6.50,0.00,-0.00,-0.00,-0.00,6.50,6.50,6.50
98.28,6.44,0.00,6.44,0.00,-0.00,-0.00,-0.00,6.44,6.44,6.44
99.26,6.37,0.00,6.37,0.00,-0.00,-0.00,-0.00,6.37,6.37,6.37
100.25,6.32,0.00,6.32,0.00,-0.00,-0.00,-0.00,6.32,6.32,6.32
101.25,6.27,0.00,6.27,0.00,-0.00,-0.00,-0.00,6.27,6.27,6.27
102.27,6.22,0.00,6.22,0.00,-0.00,-0.00,-0.00,6.22,6.22,6.22
103.29,6.19,0.00,6.19,0.00,-0.00,-0.00,-0.00,6.19,6.19,6.19
104.32,6.15,0.00,6.15,0.00,-0.00,-0.00,-0.00,6.15,6.15,6.15
105.37,6.11,0.00,6.11,0.00,-0.00,-0.00,-0.00,6.11,6.11,6.11
106.42,6.07,0.00,6.07,0.00,-0.00,-0.00,-0.00,6.07,6.07,6.07
107.48,6.03,0.00,6.03,0.00,-0.00,-0.00,-0.00,6.03,6.03,6.03
108.56,5.99,0.00,5.99,0.00,-0.00,-0.00,-0.00,5.99,5.99,5.99
109.64,5.94,0.00,5.94,0.00,-0.00,-0.00,-0.00,5.94,5.94,5.94
110.74,5.89,0.00,5.89,0.00,-0.00,-0.00,-0.00,5.89,5.89,5.89
111.85,5.84,0.00,5.84,0.00,-0.00,-0.00,-0.00,5.84,5.84,5.84
112.97,5.79,0.00,5.79,0.00,-0.00,-0.00,-0.00,5.79,5.79,5.79
114.10,5.73,0.00,5.73,0.00,-0.00,-0.00,-0.00,5.73,5.73,5.73
115.24,5.67,0.00,5.67,0.00,-0.00,-0.00,-0.00,5.67,5.67,5.67
116.39,5.61,0.00,5.61,0.00,-0.00,-0.00,-0.00,5.61,5.61,5.61
117.55,5.56,0.00,5.56,0.00,-0.00,-0.00,-0.00,5.56,5.56,5.56
118.73,5.52,0.00,5.51,0.00,-0.00,-0.00,-0.00,5.52,5.51,5.52
119.92,5.48,0.00,5.48,0.00,-0.00,-0.00,-0.00,5.48,5.48,5.48
121.12,5.45,0.00,5.45,0.00,-0.00,-0.00,-0.00,5.45,5.45,5.45
122.33,5.44,0.00,5.44,0.00,-0.00,-0.00,-0.00,5.44,5.44,5.44
123.55,5.44,0.00,5.44,0.00,-0.00,-0.00,-0.00,5.44,5.44,5.44
124.79,5.44,0.00,5.44,0.00,-0.00,-0.00,-0.00,5.44,5.44,5.44
126.03,5.45,0.00,5.45,0.00,-0.00,-0.00,-0.00,5.45,5.45,5.45
127.29,5.45,0.00,5.45,0.00,-0.00,-0.00,-0.00,5.45,5.45,5.45
128.57,5.44,0.00,5.44,0.00,-0.00,-0.00,-0.00,5.44,5.44,5.44
129.85,5.42,0.00,5.42,0.00,-0.00,-0.00,-0.00,5.42,5.42,5.42
131.15,5.40,0.00,5.40,0.00,-0.00,-0.00,-0.00,5.40,5.40,5.40
132.46,5.37,0.00,5.36,0.00,-0.00,-0.00,-0.00,5.37,5.36,5.37
133.79,5.32,0.00,5.32,0.00,-0.00,-0.00,-0.00,5.32,5.32,5.32
135.12,5.28,0.00,5.28,0.00,-0.00,-0.00,-0.00,5.28,5.28,5.28
136.48,5.23,0.00,5.23,0.00,-0.00,-0.00,-0.00,5.23,5.23,5.23
137.84,5.17,0.00,5.17,0.00,-0.00,-0.00,-0.00,5.17,5.17,5.17
139.22,5.12,0.00,5.12,0.00,-0.00,-0.00,-0.00,5.12,5.12,5.12
140.61,5.07,0.00,5.07,0.00,-0.00,-0.00,-0.00,5.07,5.07,5.07
142.02,5.03,0.00,5.03,0.00,-0.00,-0.00,-0.00,5.03,5.03,5.03
143.44,4.99,0.00,4.99,0.00,-0.00,-0.00,-0.00,4.99,4.99,4.99
144.87,4.95,0.00,4.95,0.00,-0.00,-0.00,-0.00,4.95,4.95,4.95
146.32,4.90,0.00,4.90,0.00,-0.00,-0.00,-0.00,4.90,4.90,4.90
147.78,4.86,0.00,4.86,0.00,-0.00,-0.00,-0.00,4.86,4.86,4.86
149.26,4.82,0.00,4.82,0.00,-0.00,-0.00,-0.00,4.82,4.82,4.82
150.75,4.78,0.00,4.78,0.00,-0.00,-0.00,-0.00,4.78,4.78,4.78
152.26,4.74,0.00,4.74,0.00,-0.00,-0.00,-0.00,4.74,4.74,4.74
153.78,4.71,0.00,4.71,0.00,-0.00,-0.00,-0.00,4.71,4.71,4.71
155.32,4.68,0.00,4.68,0.00,-0.00,-0.00,-0.00,4.68,4.68,4.68
156.88,4.66,0.00,4.66,0.00,-0.00,-0.00,-0.00,4.66,4.66,4.66
158.44,4.63,0.00,4.63,0.00,-0.00,-0.00,-0.00,4.63,4.63,4.63
160.03,4.61,0.00,4.61,0.00,-0.00,-0.00,-0.00,4.61,4.61,4.61
161.63,4.58,0.00,4.58,0.00,-0.00,-0.00,-0.00,4.58,4.58,4.58
163.24,4.55,0.00,4.55,0.00,-0.00,-0.00,-0.00,4.55,4.55,4.55
164.88,4.51,0.00,4.51,0.00,-0.00,-0.00,-0.00,4.51,4.51,4.51
166.53,4.47,0.00,4.47,0.00,-0.00,-0.00,-0.00,4.47,4.47,4.47
168.19,4.42,0.00,4.42,0.00,-0.00,-0.00,-0.00,4.42,4.42,4.42
169.87,4.37,0.00,4.37,0.00,-0.00,-0.00,-0.00,4.37,4.37,4.37
171.57,4.32,0.00,4.32,0.00,-0.00,-0.00,-0.00,4.32,4.32,4.32
173.29,4.28,0.00,4.28,0.00,-0.00,-0.00,-0.00,4.28,4.28,4.28
175.02,4.23,0.00,4.23,0.00,-0.00,-0.00,-0.00,4.23,4.23,4.23
176.77,4.18,0.00,4.18,0.00,-0.00,-0.00,-0.00,4.18,4.18,4.18
178.54,4.14,0.00,4.14,0.00,-0.00,-0.00,-0.00,4.14,4.14,4.14
180.32,4.09,0.00,4.09,0.00,-0.00,-0.00,-0.00,4.09,4.09,4.09
182.13,4.05,0.00,4.05,0.00,-0.00,-0.00,-0.00,4.05,4.05,4.05
183.95,4.00,0.00,4.00,0.00,-0.00,-0.00,-0.00,4.00,4.00,4.00
185.79,3.96,0.00,3.96,0.00,-0.00,-0.00,-0.00,3.96,3.96,3.96
187.65,3.92,0.00,3.92,0.00,-0.00,-0.00,-0.00,3.92,3.92,3.92
189.52,3.88,0.00,3.88,0.00,-0.00,-0.00,-0.00,3.88,3.88,3.88
191.42,3.84,0.00,3.84,0.00,-0.00,-0.00,-0.00,3.84,3.84,3.84
193.33,3.81,0.00,3.81,0.00,-0.00,-0.00,-0.00,3.81,3.81,3.81
195.27,3.78,0.00,3.78,0.00,-0.00,-0.00,-0.00,3.78,3.78,3.78
197.22,3.74,0.00,3.74,0.00,-0.00,-0.00,-0.00,3.74,3.74,3.74
199.19,3.70,0.00,3.70,0.00,-0.00,-0.00,-0.00,3.70,3.70,3.70
201.18,3.66,0.00,3.66,0.00,-0.00,-0.00,-0.00,3.66,3.66,3.66
203.19,3.62,0.00,3.62,0.00,-0.00,-0.00,-0.00,3.62,3.62,3.62
205.23,3.58,0.00,3.58,0.00,-0.00,-0.00,-0.00,3.58,3.58,3.58
207.28,3.53,0.00,3.53,0.00,-0.00,-0.00,-0.00,3.53,3.53,3.53
209.35,3.49,0.00,3.49,0.00,-0.00,-0.00,-0.00,3.49,3.49,3.49
211.44,3.44,0.00,3.44,0.00,-0.00,-0.00,-0.00,3.44,3.44,3.44
213.56,3.40,0.00,3.40,0.00,-0.00,-0.00,-0.00,3.40,3.40,3.40
215.69,3.35,0.00,3.35,0.00,-0.00,-0.00,-0.00,3.35,3.35,3.35
217.85,3.31,0.00,3.31,0.00,-0.00,-0.00,-0.00,3.31,3.31,3.31
220.03,3.26,0.00,3.26,0.00,-0.00,-0.00,-0.00,3.26,3.26,3.26
222.23,3.22,0.00,3.22,0.00,-0.00,-0.00,-0.00,3.22,3.22,3.22
224.45,3.18,0.00,3.18,0.00,-0.00,-0.00,-0.00,3.18,3.18,3.18
226.70,3.13,0.00,3.13,0.00,-0.00,-0.00,-0.00,3.13,3.13,3.13
228.96,3.08,0.00,3.08,0.00,-0.00,-0.00,-0.00,3.08,3.08,3.08
231.25,3.03,0.00,3.03,0.00,-0.00,-0.00,-0.00,3.03,3.03,3.03
233.57,2.98,0.00,2.98,0.00,-0.00,-0.00,-0.00,2.98,2.98,2.98
235.90,2.93,0.00,2.93,0.00,-0.00,-0.00,-0.00,2.93,2.93,2.93
238.26,2.88,0.00,2.88,0.00,-0.00,-0.00,-0.00,2.88,2.88,2.88
240.64,2.84,0.00,2.84,0.00,-0.00,-0.00,-0.00,2.84,2.84,2.84
243.05,2.80,0.00,2.80,0.00,-0.00,-0.00,-0.00,2.80,2.80,2.80
245.48,2.77,0.00,2.76,0.00,-0.00,-0.00,-0.00,2.77,2.76,2.77
247.93,2.74,0.00,2.74,0.00,-0.00,-0.00,-0.00,2.74,2.74,2.74
250.41,2.73,0.00,2.73,0.00,-0.00,-0.00,-0.00,2.73,2.73,2.73
252.92,2.73,0.00,2.73,0.00,-0.00,-0.00,-0.00,2.73,2.73,2.73
255.45,2.74,0.00,2.74,0.00,-0.00,-0.00,-0.00,2.74,2.74,2.74
258.00,2.76,0.00,2.76,0.00,-0.00,-0.00,-0.00,2.76,2.76,2.76
260.58,2.78,0.00,2.78,0.00,-0.00,-0.00,-0.00,2.78,2.78,2.78
263.19,2.79,0.00,2.79,0.00,-0.00,-0.00,-0.00,2.79,2.79,2.79
265.82,2.79,0.00,2.79,0.00,-0.00,-0.00,-0.00,2.79,2.79,2.79
268.48,2.79,0.00,2.78,0.00,-0.00,-0.00,-0.00,2.79,2.78,2.79
271.16,2.76,0.00,2.76,0.00,-0.00,-0.00,-0.00,2.76,2.76,2.76
273.87,2.74,0.00,2.74,0.00,-0.00,-0.00,-0.00,2.74,2.74,2.74
276.61,2.70,0.00,2.70,0.00,-0.00,-0.00,-0.00,2.70,2.70,2.70
279.38,2.67,0.00,2.67,0.00,-0.00,-0.00,-0.00,2.67,2.67,2.67
282.17,2.63,0.00,2.63,0.00,-0.00,-0.00,-0.00,2.63,2.63,2.63
284.99,2.59,0.00,2.59,0.00,-0.00,-0.00,-0.00,2.59,2.59,2.59
287.84,2.55,0.00,2.55,0.00,-0.00,-0.00,-0.00,2.55,2.55,2.55
290.72,2.51,0.00,2.51,0.00,-0.00,-0.00,-0.00,2.51,2.51,2.51
293.63,2.47,0.00,2.47,0.00,-0.00,-0.00,-0.00,2.47,2.47,2.47
296.57,2.43,0.00,2.43,0.00,-0.00,-0.00,-0.00,2.43,2.43,2.43
299.53,2.39,0.00,2.39,0.00,-0.00,-0.00,-0.00,2.39,2.39,2.39
302.53,2.35,0.00,2.35,0.00,-0.00,-0.00,-0.00,2.35,2.35,2.35
305.55,2.31,0.00,2.31,0.00,-0.00,-0.00,-0.00,2.31,2.31,2.31
308.61,2.27,0.00,2.27,0.00,-0.00,-0.00,-0.00,2.27,2.27,2.27
311.69,2.24,0.00,2.24,0.00,-0.00,-0.00,-0.00,2.24,2.24,2.24
314.81,2.20,0.00,2.20,0.00,-0.00,-0.00,-0.00,2.20,2.20,2.20
317.96,2.16,0.00,2.16,0.00,-0.00,-0.00,-0.00,2.16,2.16,2.16
321.14,2.13,0.00,2.13,0.00,-0.00,-0.00,-0.00,2.13,2.13,2.13
324.35,2.09,0.00,2.09,0.00,-0.00,-0.00,-0.00,2.09,2.09,2.09
327.59,2.06,0.00,2.06,0.00,-0.00,-0.00,-0.00,2.06,2.06,2.06
330.87,2.02,0.00,2.02,0.00,-0.00,-0.00,-0.00,2.02,2.02,2.02
334.18,1.99,0.00,1.99,0.00,-0.00,-0.00,-0.00,1.99,1.99,1.99
337.52,1.95,0.00,1.95,0.00,-0.00,-0.00,-0.00,1.95,1.95,1.95
340.90,1.92,0.00,1.92,0.00,-0.00,-0.00,-0.00,1.92,1.92,1.92
344.30,1.89,0.00,1.89,0.00,-0.00,-0.00,-0.00,1.89,1.89,1.89
347.75,1.85,0.00,1.85,0.00,-0.00,-0.00,-0.00,1.85,1.85,1.85
351.23,1.82,0.00,1.82,0.00,-0.00,-0.00,-0.00,1.82,1.82,1.82
354.74,1.79,0.00,1.79,0.00,-0.00,-0.00,-0.00,1.79,1.79,1.79
358.28,1.75,0.00,1.75,0.00,-0.00,-0.00,-0.00,1.75,1.75,1.75
361.87,1.72,0.00,1.72,0.00,-0.00,-0.00,-0.00,1.72,1.72,1.72
365.49,1.69,0.00,1.69,0.00,-0.00,-0.00,-0.00,1.69,1.69,1.69
369.14,1.66,0.00,1.66,0.00,-0.00,-0.00,-0.00,1.66,1.66,1.66
372.83,1.63,0.00,1.63,0.00,-0.00,-0.00,-0.00,1.63,1.63,1.63
