frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
26.69,6.61,0.00,6.61,0.00,-0.00,-0.00,-0.00,6.61,6.61,6.61
26.96,6.57,0.00,6.57,0.00,-0.00,-0.00,-0.00,6.57,6.57,6.57
27.23,6.52,0.00,6.52,0.00,-0.00,-0.00,-0.00,6.52,6.52,6.52
27.50,6.46,0.00,6.46,0.00,-0.00,-0.00,-0.00,6.46,6.46,6.46
27.77,6.40,0.00,6.40,0.00,-0.00,-0.00,-0.00,6.40,6.40,6.40
28.05,6.34,0.00,6.34,0.00,-0.00,-0.00,-0.00,6.34,6.34,6.34
28.33,6.29,0.00,6.29,0.00,-0.00,-0.00,-0.00,6.29,6.29,6.29
28.62,6.24,0.00,6.24,0.00,-0.00,-0.00,-0.00,6.24,6.24,6.24
28.90,6.19,0.00,6.19,0.00,-0.00,-0.00,-0.00,6.19,6.19,6.19
29.19,6.15,0.00,6.14,0.00,-0.00,-0.00,-0.00,6.15,6.14,6.15
29.48,6.10,0.00,6.10,0.00,-0.00,-0.00,-0.00,6.10,6.10,6.10
29.78,6.07,0.00,6.07,0.00,-0.00,-0.00,-0.00,6.07,6.07,6.07
30.08,6.03,0.00,6.03,0.00,-0.00,-0.00,-0.00,6.03,6.03,6.03
30.38,6.01,0.00,6.01,0.00,-0.00,-0.00,-0.00,6.01,6.01,6.01
30.68,5.99,0.00,5.99,0.00,-0.00,-0.00,-0.00,5.99,5.99,5.99
30.99,5.97,0.00,5.97,0.00,-0.00,-0.00,-0.00,5.97,5.97,5.97
31.30,5.97,0.00,5.97,0.00,-0.00,-0.00,-0.00,5.97,5.97,5.97
31.61,5.96,0.00,5.96,0.00,-0.00,-0.00,-0.00,5.96,5.96,5.96
31.93,5.95,0.00,5.95,0.00,-0.00,-0.00,-0.00,5.95,5.95,5.95
32.24,5.93,0.00,5.93,0.00,-0.00,-0.00,-0.00,5.93,5.93,5.93
32.57,5.90,0.00,5.89,0.00,-0.00,-0.00,-0.00,5.90,5.89,5.90
32.89,5.85,0.00,5.85,0.00,-0.00,-0.00,-0.00,5.85,5.85,5.85
33.22,5.81,0.00,5.81,0.00,-0.00,-0.00,-0.00,5.81,5.81,5.81
33.55,5.76,0.00,5.77,0.00,-0.00,-0.00,-0.00,5.76,5.77,5.76
33.89,5.73,0.00,5.74,0.00,-0.00,-0.00,-0.00,5.73,5.74,5.73
34.23,5.72,0.00,5.72,0.00,-0.00,-0.00,-0.00,5.72,5.72,5.72
34.57,5.71,0.00,5.72,0.00,-0.00,-0.00,-0.00,5.71,5.72,5.71
34.92,5.71,0.00,5.71,0.00,-0.00,-0.00,-0.00,5.71,5.71,5.71
35.27,5.70,0.00,5.70,0.00,-0.00,-0.00,-0.00,5.70,5.70,5.70
35.62,5.68,0.00,5.67,0.00,-0.00,-0.00,-0.00,5.68,5.67,5.68
35.97,5.63,0.00,5.63,0.00,-0.00,-0.00,-0.00,5.63,5.63,5.63
36.33,5.57,0.00,5.57,0.00,-0.00,-0.00,-0.00,5.57,5.57,5.57
36.70,5.50,0.00,5.50,0.00,-0.00,-0.00,-0.00,5.50,5.50,5.50
37.06,5.43,0.00,5.43,0.00,-0.00,-0.00,-0.00,5.43,5.43,5.43
37.43,5.38,0.00,5.38,0.00,-0.00,-0.00,-0.00,5.38,5.38,5.38
37.81,5.34,0.00,5.34,0.00,-0.00,-0.00,-0.00,5.34,5.34,5.34
38.19,5.31,0.00,5.32,0.00,-0.00,-0.00,-0.00,5.31,5.32,5.31
38.57,5.30,0.00,5.30,0.00,-0.00,-0.00,-0.00,5.30,5.30,5.30
38.95,5.30,0.00,5.30,0.00,-0.00,-0.00,-0.00,5.30,5.30,5.30
39.34,5.29,0.00,5.29,0.00,-0.00,-0.00,-0.00,5.29,5.29,5.29
39.74,5.26,0.00,5.26,0.00,-0.00,-0.00,-0.00,5.26,5.26,5.26
40.14,5.22,0.00,5.22,0.00,-0.00,-0.00,-0.00,5.22,5.22,5.22
40.54,5.17,0.00,5.16,0.00,-0.00,-0.00,-0.00,5.17,5.16,5.17
40.94,5.09,0.00,5.09,0.00,-0.00,-0.00,-0.00,5.09,5.09,5.09
41.35,5.01,0.00,5.01,0.00,-0.00,-0.00,-0.00,5.01,5.01,5.01
41.76,4.92,0.00,4.92,0.00,-0.00,-0.00,-0.00,4.92,4.92,4.92
42.18,4.85,0.00,4.85,0.00,-0.00,-0.00,-0.00,4.85,4.85,4.85
42.60,4.79,0.00,4.79,0.00,-0.00,-0.00,-0.00,4.79,4.79,4.79
43.03,4.75,0.00,4.75,0.00,-0.00,-0.00,-0.00,4.75,4.75,4.75
43.46,4.73,0.00,4.73,0.00,-0.00,-0.00,-0.00,4.73,4.73,4.73
43.90,4.72,0.00,4.72,0.00,-0.00,-0.00,-0.00,4.72,4.72,4.72
44.33,4.72,0.00,4.72,0.00,-0.00,-0.00,-0.00,4.72,4.72,4.72
44.78,4.73,0.00,4.73,0.00,-0.00,-0.00,-0.00,4.73,4.73,4.73
45.23,4.73,0.00,4.73,0.00,-0.00,-0.00,-0.00,4.73,4.73,4.73
45.68,4.72,0.00,4.72,0.00,-0.00,-0.00,-0.00,4.72,4.72,4.72
46.13,4.70,0.00,4.70,0.00,-0.00,-0.00,-0.00,4.70,4.70,4.70
46.60,4.67,0.00,4.67,0.00,-0.00,-0.00,-0.00,4.67,4.67,4.67
47.06,4.62,0.00,4.62,0.00,-0.00,-0.00,-0.00,4.62,4.62,4.62
47.53,4.56,0.00,4.56,0.00,-0.00,-0.00,-0.00,4.56,4.56,4.56
48.01,4.49,0.00,4.49,0.00,-0.00,-0.00,-0.00,4.49,4.49,4.49
48.49,4.41,0.00,4.41,0.00,-0.00,-0.00,-0.00,4.41,4.41,4.41
48.97,4.32,0.00,4.32,0.00,-0.00,-0.00,-0.00,4.32,4.32,4.32
49.46,4.24,0.00,4.24,0.00,-0.00,-0.00,-0.00,4.24,4.24,4.24
49.96,4.16,0.00,4.16,0.00,-0.00,-0.00,-0.00,4.16,4.16,4.16
50.46,4.09,0.00,4.09,0.00,-0.00,-0.00,-0.00,4.09,4.09,4.09
50.96,4.03,0.00,4.03,0.00,-0.00,-0.00,-0.00,4.03,4.03,4.03
51.47,3.98,0.00,3.98,0.00,-0.00,-0.00,-0.00,3.98,3.98,3.98
51.99,3.92,0.00,3.92,0.00,-0.00,-0.00,-0.00,3.92,3.92,3.92
52.51,3.86,0.00,3.86,0.00,-0.00,-0.00,-0.00,3.86,3.86,3.86
53.03,3.80,0.00,3.80,0.00,-0.00,-0.00,-0.00,3.80,3.80,3.80
53.56,3.73,0.00,3.73,0.00,-0.00,-0.00,-0.00,3.73,3.73,3.73
54.10,3.66,0.00,3.66,0.00,-0.00,-0.00,-0.00,3.66,3.66,3.66
54.64,3.61,0.00,3.61,0.00,-0.00,-0.00,-0.00,3.61,3.61,3.61
55.18,3.56,0.00,3.56,0.00,-0.00,-0.00,-0.00,3.56,3.56,3.56
55.74,3.53,0.00,3.53,0.00,-0.00,-0.00,-0.00,3.53,3.53,3.53
56.29,3.50,0.00,3.50,0.00,-0.00,-0.00,-0.00,3.50,3.50,3.50
56.86,3.48,0.00,3.47,0.00,-0.00,-0.00,-0.00,3.48,3.47,3.48
57.42,3.43,0.00,3.43,0.00,-0.00,-0.00,-0.00,3.43,3.43,3.43
58.00,3.38,0.00,3.38,0.00,-0.00,-0.00,-0.00,3.38,3.38,3.38
58.58,3.33,0.00,3.33,0.00,-0.00,-0.00,-0.00,3.33,3.33,3.33
59.16,3.28,0.00,3.28,0.00,-0.00,-0.00,-0.00,3.28,3.28,3.28
59.76,3.24,0.00,3.24,0.00,-0.00,-0.00,-0.00,3.24,3.24,3.24
60.35,3.21,0.00,3.21,0.00,-0.00,-0.00,-0.00,3.21,3.21,3.21
60.96,3.19,0.00,3.19,0.00,-0.00,-0.00,-0.00,3.19,3.19,3.19
61.57,3.17,0.00,3.17,0.00,-0.00,-0.00,-0.00,3.17,3.17,3.17
62.18,3.14,0.00,3.14,0.00,-0.00,-0.00,-0.00,3.14,3.14,3.14
62.80,3.09,0.00,3.09,0.00,-0.00,-0.00,-0.00,3.09,3.09,3.09
63.43,3.03,0.00,3.03,0.00,-0.00,-0.00,-0.00,3.03,3.03,3.03
64.07,2.96,0.00,2.97,0.00,-0.00,-0.00,-0.00,2.96,2.97,2.96
64.71,2.89,0.00,2.90,0.00,-0.00,-0.00,-0.00,2.89,2.90,2.89
65.35,2.82,0.00,2.83,0.00,-0.00,-0.00,-0.00,2.82,2.83,2.82
66.01,2.75,0.00,2.75,0.00,-0.00,-0.00,-0.00,2.75,2.75,2.75
66.67,2.67,0.00,2.67,0.00,-0.00,-0.00,-0.00,2.67,2.67,2.67
67.33,2.58,0.00,2.58,0.00,-0.00,-0.00,-0.00,2.58,2.58,2.58
68.01,2.49,0.00,2.49,0.00,-0.00,-0.00,-0.00,2.49,2.49,2.49
68.69,2.42,0.00,2.42,0.00,-0.00,-0.00,-0.00,2.42,2.42,2.42
69.37,2.36,0.00,2.36,0.00,-0.00,-0.00,-0.00,2.36,2.36,2.36
70.07,2.32,0.00,2.32,0.00,-0.00,-0.00,-0.00,2.32,2.32,2.32
70.77,2.29,0.00,2.29,0.00,-0.00,-0.00,-0.00,2.29,2.29,2.29
71.48,2.25,0.00,2.25,0.00,-0.00,-0.00,-0.00,2.25,2.25,2.25
72.19,2.20,0.00,2.19,0.00,-0.00,-0.00,-0.00,2.20,2.19,2.20
72.91,2.12,0.00,2.12,0.00,-0.00,-0.00,-0.00,2.12,2.12,2.12
73.64,2.04,0.00,2.04,0.00,-0.00,-0.00,-0.00,2.04,2.04,2.04
74.38,1.96,0.00,1.96,0.00,-0.00,-0.00,-0.00,1.96,1.96,1.96
75.12,1.89,0.00,1.89,0.00,-0.00,-0.00,-0.00,1.89,1.89,1.89
75.87,1.84,0.00,1.84,0.00,-0.00,-0.00,-0.00,1.84,1.84,1.84
76.63,1.80,0.00,1.80,0.00,-0.00,-0.00,-0.00,1.80,1.80,1.80
77.40,1.75,0.00,1.75,0.00,-0.00,-0.00,-0.00,1.75,1.75,1.75
78.17,1.69,0.00,1.69,0.00,-0.00,-0.00,-0.00,1.69,1.69,1.69
78.95,1.62,0.00,1.62,0.00,-0.00,-0.00,-0.00,1.62,1.62,1.62
79.74,1.55,0.00,1.55,0.00,-0.00,-0.00,-0.00,1.55,1.55,1.55
80.54,1.48,0.00,1.48,0.00,-0.00,-0.00,-0.00,1.48,1.48,1.48
81.35,1.42,0.00,1.42,0.00,-0.00,-0.00,-0.00,1.42,1.42,1.42
82.16,1.36,0.00,1.36,0.00,-0.00,-0.00,-0.00,1.36,1.36,1.36
82.98,1.29,0.00,1.29,0.00,-0.00,-0.00,-0.00,1.29,1.29,1.29
83.81,1.22,0.00,1.22,0.00,-0.00,-0.00,-0.00,1.22,1.22,1.22
84.65,1.15,0.00,1.15,0.00,-0.00,-0.00,-0.00,1.15,1.15,1.15
85.50,1.08,0.00,1.08,0.00,-0.00,-0.00,-0.00,1.08,1.08,1.08
86.35,1.01,0.00,1.01,0.00,-0.00,-0.00,-0.00,1.01,1.01,1.01
87.22,0.94,0.00,0.94,0.00,-0.00,-0.00,-0.00,0.94,0.94,0.94
88.09,0.87,0.00,0.87,0.00,-0.00,-0.00,-0.00,0.87,0.87,0.87
88.97,0.80,0.00,0.80,0.00,-0.00,-0.00,-0.00,0.80,0.80,0.80
89.86,0.74,0.00,0.74,0.00,-0.00,-0.00,-0.00,0.74,0.74,0.74
90.76,0.69,0.00,0.69,0.00,-0.00,-0.00,-0.00,0.69,0.69,0.69
91.66,0.63,0.00,0.63,0.00,-0.00,-0.00,-0.00,0.63,0.63,0.63
92.58,0.58,0.00,0.58,0.00,-0.00,-0.00,-0.00,0.58,0.58,0.58
93.51,0.52,0.00,0.52,0.00,-0.00,-0.00,-0.00,0.52,0.52,0.52
94.44,0.46,0.00,0.46,0.00,-0.00,-0.00,-0.00,0.46,0.46,0.46
95.39,0.39,0.00,0.39,0.00,-0.00,-0.00,-0.00,0.39,0.39,0.39
96.34,0.32,0.00,0.32,0.00,-0.00,-0.00,-0.00,0.32,0.32,0.32
97.30,0.26,0.00,0.26,0.00,-0.00,-0.00,-0.00,0.26,0.26,0.26
98.28,0.19,0.00,0.19,0.00,-0.00,-0.00,-0.00,0.19,0.19,0.19
99.26,0.13,0.00,0.13,0.00,-0.00,-0.00,-0.00,0.13,0.13,0.13
100.25,0.06,0.00,0.06,0.00,-0.00,-0.00,-0.00,0.06,0.06,0.06
101.25,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00
102.27,-0.06,0.00,-0.06,0.00,-0.00,-0.00,-0.00,-0.06,-0.06,-0.06
103.29,-0.12,0.00,-0.12,0.00,-0.00,-0.00,-0.00,-0.12,-0.12,-0.12
104.32,-0.19,0.00,-0.19,0.00,-0.00,-0.00,-0.00,-0.19,-0.19,-0.19
105.37,-0.24,0.00,-0.24,0.00,-0.00,-0.00,-0.00,-0.24,-0.24,-0.24
106.42,-0.30,0.00,-0.30,0.00,-0.00,-0.00,-0.00,-0.30,-0.30,-0.30
107.48,-0.36,0.00,-0.36,0.00,-0.00,-0.00,-0.00,-0.36,-0.36,-0.36
108.56,-0.42,0.00,-0.42,0.00,-0.00,-0.00,-0.00,-0.42,-0.42,-0.42
109.64,-0.47,0.00,-0.47,0.00,-0.00,-0.00,-0.00,-0.47,-0.47,-0.47
110.74,-0.53,0.00,-0.53,0.00,-0.00,-0.00,-0.00,-0.53,-0.53,-0.53
111.85,-0.59,0.00,-0.59,0.00,-0.00,-0.00,-0.00,-0.59,-0.59,-0.59
112.97,-0.66,0.00,-0.66,0.00,-0.00,-0.00,-0.00,-0.66,-0.66,-0.66
114.10,-0.72,0.00,-0.72,0.00,-0.00,-0.00,-0.00,-0.72,-0.72,-0.72
115.24,-0.78,0.00,-0.78,0.00,-0.00,-0.00,-0.00,-0.78,-0.78,-0.78
116.39,-0.84,0.00,-0.84,0.00,-0.00,-0.00,-0.00,-0.84,-0.84,-0.84
117.55,-0.89,0.00,-0.89,0.00,-0.00,-0.00,-0.00,-0.89,-0.89,-0.89
118.73,-0.93,0.00,-0.93,0.00,-0.00,-0.00,-0.00,-0.93,-0.93,-0.93
119.92,-0.97,0.00,-0.97,0.00,-0.00,-0.00,-0.00,-0.97,-0.97,-0.97
121.12,-1.01,0.00,-1.01,0.00,-0.00,-0.00,-0.00,-1.01,-1.01,-1.01
122.33,-1.04,0.00,-1.04,0.00,-0.00,-0.00,-0.00,-1.04,-1.04,-1.04
123.55,-1.08,0.00,-1.08,0.00,-0.00,-0.00,-0.00,-1.08,-1.08,-1.08
124.79,-1.12,0.00,-1.12,0.00,-0.00,-0.00,-0.00,-1.12,-1.12,-1.12
126.03,-1.17,0.00,-1.17,0.00,-0.00,-0.00,-0.00,-1.17,-1.17,-1.17
127.29,-1.21,0.00,-1.21,0.00,-0.00,-0.00,-0.00,-1.21,-1.21,-1.21
128.57,-1.25,0.00,-1.25,0.00,-0.00,-0.00,-0.00,-1.25,-1.25,-1.25
129.85,-1.28,0.00,-1.28,0.00,-0.00,-0.00,-0.00,-1.28,-1.28,-1.28
131.15,-1.32,0.00,-1.32,0.00,-0.00,-0.00,-0.00,-1.32,-1.32,-1.32
132.46,-1.36,0.00,-1.36,0.00,-0.00,-0.00,-0.00,-1.36,-1.36,-1.36
133.79,-1.40,0.00,-1.40,0.00,-0.00,-0.00,-0.00,-1.40,-1.40,-1.40
135.12,-1.44,0.00,-1.44,0.00,-0.00,-0.00,-0.00,-1.44,-1.44,-1.44
136.48,-1.49,0.00,-1.49,0.00,-0.00,-0.00,-0.00,-1.49,-1.49,-1.49
137.84,-1.53,0.00,-1.53,0.00,-0.00,-0.00,-0.00,-1.53,-1.53,-1.53
139.22,-1.57,0.00,-1.57,0.00,-0.00,-0.00,-0.00,-1.57,-1.57,-1.57
140.61,-1.61,0.00,-1.61,0.00,-0.00,-0.00,-0.00,-1.61,-1.61,-1.61
142.02,-1.65,0.00,-1.65,0.00,-0.00,-0.00,-0.00,-1.65,-1.65,-1.65
143.44,-1.69,0.00,-1.68,0.00,-0.00,-0.00,-0.00,-1.69,-1.68,-1.69
144.87,-1.72,0.00,-1.72,0.00,-0.00,-0.00,-0.00,-1.72,-1.72,-1.72
146.32,-1.76,0.00,-1.76,0.00,-0.00,-0.00,-0.00,-1.76,-1.76,-1.76
147.78,-1.79,0.00,-1.79,0.00,-0.00,-0.00,-0.00,-1.79,-1.79,-1.79
149.26,-1.83,0.00,-1.83,0.00,-0.00,-0.00,-0.00,-1.83,-1.83,-1.83
150.75,-1.87,0.00,-1.87,0.00,-0.00,-0.00,-0.00,-1.87,-1.87,-1.87
152.26,-1.91,0.00,-1.91,0.00,-0.00,-0.00,-0.00,-1.91,-1.91,-1.91
153.78,-1.95,0.00,-1.95,0.00,-0.00,-0.00,-0.00,-1.95,-1.95,-1.95
155.32,-1.99,0.00,-1.99,0.00,-0.00,-0.00,-0.00,-1.99,-1.99,-1.99
156.88,-2.03,0.00,-2.03,0.00,-0.00,-0.00,-0.00,-2.03,-2.03,-2.03
158.44,-2.07,0.00,-2.07,0.00,-0.00,-0.00,-0.00,-2.07,-2.07,-2.07
160.03,-2.10,0.00,-2.10,0.00,-0.00,-0.00,-0.00,-2.10,-2.10,-2.10
161.63,-2.14,0.00,-2.14,0.00,-0.00,-0.00,-0.00,-2.14,-2.14,-2.14
163.24,-2.17,0.00,-2.17,0.00,-0.00,-0.00,-0.00,-2.17,-2.17,-2.17
164.88,-2.21,0.00,-2.21,0.00,-0.00,-0.00,-0.00,-2.21,-2.21,-2.21
166.53,-2.25,0.00,-2.25,0.00,-0.00,-0.00,-0.00,-2.25,-2.25,-2.25
168.19,-2.28,0.00,-2.28,0.00,-0.00,-0.00,-0.00,-2.28,-2.28,-2.28
169.87,-2.32,0.00,-2.31,0.00,-0.00,-0.00,-0.00,-2.32,-2.31,-2.32
171.57,-2.34,0.00,-2.34,0.00,-0.00,-0.00,-0.00,-2.34,-2.34,-2.34
173.29,-2.37,0.00,-2.37,0.00,-0.00,-0.00,-0.00,-2.37,-2.37,-2.37
175.02,-2.39,0.00,-2.39,0.00,-0.00,-0.00,-0.00,-2.39,-2.39,-2.39
176.77,-2.40,0.00,-2.40,0.00,-0.00,-0.00,-0.00,-2.40,-2.40,-2.40
178.54,-2.42,0.00,-2.42,0.00,-0.00,-0.00,-0.00,-2.42,-2.42,-2.42
180.32,-2.44,0.00,-2.44,0.00,-0.00,-0.00,-0.00,-2.44,-2.44,-2.44
182.13,-2.46,0.00,-2.46,0.00,-0.00,-0.00,-0.00,-2.46,-2.46,-2.46
183.95,-2.48,0.00,-2.48,0.00,-0.00,-0.00,-0.00,-2.48,-2.48,-2.48
185.79,-2.50,0.00,-2.50,0.00,-0.00,-0.00,-0.00,-2.50,-2.50,-2.50
187.65,-2.52,0.00,-2.52,0.00,-0.00,-0.00,-0.00,-2.52,-2.52,-2.52
189.52,-2.53,0.00,-2.53,0.00,-0.00,-0.00,-0.00,-2.53,-2.53,-2.53
191.42,-2.55,0.00,-2.55,0.00,-0.00,-0.00,-0.00,-2.55,-2.55,-2.55
193.33,-2.56,0.00,-2.56,0.00,-0.00,-0.00,-0.00,-2.56,-2.56,-2.56
195.27,-2.57,0.00,-2.58,0.00,-0.00,-0.00,-0.00,-2.57,-2.58,-2.57
197.22,-2.58,0.00,-2.58,0.00,-0.00,-0.00,-0.00,-2.58,-2.58,-2.58
199.19,-2.58,0.00,-2.58,0.00,-0.00,-0.00,-0.00,-2.58,-2.58,-2.58
201.18,-2.57,0.00,-2.57,0.00,-0.00,-0.00,-0.00,-2.57,-2.57,-2.57
203.19,-2.56,0.00,-2.56,0.00,-0.00,-0.00,-0.00,-2.56,-2.56,-2.56
205.23,-2.54,0.00,-2.54,0.00,-0.00,-0.00,-0.00,-2.54,-2.54,-2.54
207.28,-2.53,0.00,-2.53,0.00,-0.00,-0.00,-0.00,-2.53,-2.53,-2.53
209.35,-2.52,0.00,-2.52,0.00,-0.00,-0.00,-0.00,-2.52,-2.52,-2.52
211.44,-2.51,0.00,-2.51,0.00,-0.00,-0.00,-0.00,-2.51,-2.51,-2.51
213.56,-2.50,0.00,-2.50,0.00,-0.00,-0.00,-0.00,-2.50,-2.50,-2.50
215.69,-2.48,0.00,-2.48,0.00,-0.00,-0.00,-0.00,-2.48,-2.48,-2.48
217.85,-2.47,0.00,-2.47,0.00,-0.00,-0.00,-0.00,-2.47,-2.47,-2.47
220.03,-2.46,0.00,-2.46,0.00,-0.00,-0.00,-0.00,-2.46,-2.46,-2.46
222.23,-2.44,0.00,-2.44,0.00,-0.00,-0.00,-0.00,-2.44,-2.44,-2.44
224.45,-2.43,0.00,-2.43,0.00,-0.00,-0.00,-0.00,-2.43,-2.43,-2.43
226.70,-2.42,0.00,-2.43,0.00,-0.00,-0.00,-0.00,-2.42,-2.43,-2.42
228.96,-2.43,0.00,-2.43,0.00,-0.00,-0.00,-0.00,-2.43,-2.43,-2.43
231.25,-2.43,0.00,-2.43,0.00,-0.00,-0.00,-0.00,-2.43,-2.43,-2.43
233.57,-2.44,0.00,-2.44,0.00,-0.00,-0.00,-0.00,-2.44,-2.44,-2.44
235.90,-2.45,0.00,-2.45,0.00,-0.00,-0.00,-0.00,-2.45,-2.45,-2.45
238.26,-2.45,0.00,-2.45,0.00,-0.00,-0.00,-0.00,-2.45,-2.45,-2.45
240.64,-2.46,0.00,-2.46,0.00,-0.00,-0.00,-0.00,-2.46,-2.46,-2.46
243.05,-2.46,0.00,-2.46,0.00,-0.00,-0.00,-0.00,-2.46,-2.46,-2.46
245.48,-2.45,0.00,-2.45,0.00,-0.00,-0.00,-0.00,-2.45,-2.45,-2.45
247.93,-2.45,0.00,-2.45,0.00,-0.00,-0.00,-0.00,-2.45,-2.45,-2.45
250.41,-2.45,0.00,-2.44,0.00,-0.00,-0.00,-0.00,-2.45,-2.44,-2.45
252.92,-2.44,0.00,-2.44,0.00,-0.00,-0.00,-0.00,-2.44,-2.44,-2.44
255.45,-2.43,0.00,-2.43,0.00,-0.00,-0.00,-0.00,-2.43,-2.43,-2.43
258.00,-2.42,0.00,-2.42,0.00,-0.00,-0.00,-0.00,-2.42,-2.42,-2.42
260.58,-2.41,0.00,-2.41,0.00,-0.00,-0.00,-0.00,-2.41,-2.41,-2.41
263.19,-2.41,0.00,-2.41,0.00,-0.00,-0.00,-0.00,-2.41,-2.41,-2.41
265.82,-2.40,0.00,-2.40,0.00,-0.00,-0.00,-0.00,-2.40,-2.40,-2.40
268.48,-2.40,0.00,-2.40,0.00,-0.00,-0.00,-0.00,-2.40,-2.40,-2.40
271.16,-2.39,0.00,-2.39,0.00,-0.00,-0.00,-0.00,-2.39,-2.39,-2.39
273.87,-2.38,0.00,-2.38,0.00,-0.00,-0.00,-0.00,-2.38,-2.38,-2.38
276.61,-2.37,0.00,-2.37,0.00,-0.00,-0.00,-0.00,-2.37,-2.37,-2.37
279.38,-2.36,0.00,-2.36,0.00,-0.00,-0.00,-0.00,-2.36,-2.36,-2.36
282.17,-2.36,0.00,-2.36,0.00,-0.00,-0.00,-0.00,-2.36,-2.36,-2.36
284.99,-2.36,0.00,-2.36,0.00,-0.00,-0.00,-0.00,-2.36,-2.36,-2.36
287.84,-2.35,0.00,-2.35,0.00,-0.00,-0.00,-0.00,-2.35,-2.35,-2.35
290.72,-2.35,0.00,-2.35,0.00,-0.00,-0.00,-0.00,-2.35,-2.35,-2.35
293.63,-2.34,0.00,-2.34,0.00,-0.00,-0.00,-0.00,-2.34,-2.34,-2.34
296.57,-2.33,0.00,-2.33,0.00,-0.00,-0.00,-0.00,-2.33,-2.33,-2.33
299.53,-2.32,0.00,-2.32,0.00,-0.00,-0.00,-0.00,-2.32,-2.32,-2.32
302.53,-2.31,0.00,-2.31,0.00,-0.00,-0.00,-0.00,-2.31,-2.31,-2.31
305.55,-2.29,0.00,-2.29,0.00,-0.00,-0.00,-0.00,-2.29,-2.29,-2.29
308.61,-2.28,0.00,-2.28,0.00,-0.00,-0.00,-0.00,-2.28,-2.28,-2.28
311.69,-2.27,0.00,-2.27,0.00,-0.00,-0.00,-0.00,-2.27,-2.27,-2.27
314.81,-2.27,0.00,-2.27,0.00,-0.00,-0.00,-0.00,-2.27,-2.27,-2.27
317.96,-2.26,0.00,-2.26,0.00,-0.00,-0.00,-0.00,-2.26,-2.26,-2.26
321.14,-2.26,0.00,-2.26,0.00,-0.00,-0.00,-0.00,-2.26,-2.26,-2.26
324.35,-2.25,0.00,-2.25,0.00,-0.00,-0.00,-0.00,-2.25,-2.25,-2.25
327.59,-2.23,0.00,-2.23,0.00,-0.00,-0.00,-0.00,-2.23,-2.23,-2.23
