frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
35.27,10.37,0.00,10.37,0.00,-0.00,-0.00,-0.00,10.37,10.37,10.37
35.62,10.37,0.00,10.37,0.00,-0.00,-0.00,-0.00,10.37,10.37,10.37
35.97,10.37,0.00,10.37,0.00,-0.00,-0.00,-0.00,10.37,10.37,10.37
36.33,10.37,0.00,10.37,0.00,-0.00,-0.00,-0.00,10.37,10.37,10.37
36.70,10.37,0.00,10.37,0.00,-0.00,-0.00,-0.00,10.37,10.37,10.37
37.06,10.37,0.00,10.37,0.00,-0.00,-0.00,-0.00,10.37,10.37,10.37
37.43,10.37,0.00,10.37,0.00,-0.00,-0.00,-0.00,10.37,10.37,10.37
37.81,10.37,0.00,10.37,0.00,-0.00,-0.00,-0.00,10.37,10.37,10.37
38.19,10.37,0.00,10.37,0.00,-0.00,-0.00,-0.00,10.37,10.37,10.37
38.57,10.36,0.00,10.36,0.00,-0.00,-0.00,-0.00,10.36,10.36,10.36
38.95,10.36,0.00,10.36,0.00,-0.00,-0.00,-0.00,10.36,10.36,10.36
39.34,10.36,0.00,10.36,0.00,-0.00,-0.00,-0.00,10.36,10.36,10.36
39.74,10.35,0.00,10.35,0.00,-0.00,-0.00,-0.00,10.35,10.35,10.35
40.14,10.35,0.00,10.35,0.00,-0.00,-0.00,-0.00,10.35,10.35,10.35
40.54,10.34,0.00,10.34,0.00,-0.00,-0.00,-0.00,10.34,10.34,10.34
40.94,10.34,0.00,10.34,0.00,-0.00,-0.00,-0.00,10.34,10.34,10.34
41.35,10.33,0.00,10.33,0.00,-0.00,-0.00,-0.00,10.33,10.33,10.33
41.76,10.32,0.00,10.32,0.00,-0.00,-0.00,-0.00,10.32,10.32,10.32
42.18,10.31,0.00,10.31,0.00,-0.00,-0.00,-0.00,10.31,10.31,10.31
42.60,10.31,0.00,10.31,0.00,-0.00,-0.00,-0.00,10.31,10.31,10.31
43.03,10.30,0.00,10.30,0.00,-0.00,-0.00,-0.00,10.30,10.30,10.30
43.46,10.29,0.00,10.29,0.00,-0.00,-0.00,-0.00,10.29,10.29,10.29
43.90,10.28,0.00,10.28,0.00,-0.00,-0.00,-0.00,10.28,10.28,10.28
44.33,10.27,0.00,10.27,0.00,-0.00,-0.00,-0.00,10.27,10.27,10.27
44.78,10.26,0.00,10.26,0.00,-0.00,-0.00,-0.00,10.26,10.26,10.26
45.23,10.25,0.00,10.25,0.00,-0.00,-0.00,-0.00,10.25,10.25,10.25
45.68,10.24,0.00,10.24,0.00,-0.00,-0.00,-0.00,10.24,10.24,10.24
46.13,10.22,0.00,10.22,0.00,-0.00,-0.00,-0.00,10.22,10.22,10.22
46.60,10.21,0.00,10.21,0.00,-0.00,-0.00,-0.00,10.21,10.21,10.21
47.06,10.20,0.00,10.20,0.00,-0.00,-0.00,-0.00,10.20,10.20,10.20
47.53,10.19,0.00,10.19,0.00,-0.00,-0.00,-0.00,10.19,10.19,10.19
48.01,10.17,0.00,10.17,0.00,-0.00,-0.00,-0.00,10.17,10.17,10.17
48.49,10.16,0.00,10.16,0.00,-0.00,-0.00,-0.00,10.16,10.16,10.16
48.97,10.15,0.00,10.15,0.00,-0.00,-0.00,-0.00,10.15,10.15,10.15
49.46,10.14,0.00,10.14,0.00,-0.00,-0.00,-0.00,10.14,10.14,10.14
49.96,10.12,0.00,10.12,0.00,-0.00,-0.00,-0.00,10.12,10.12,10.12
50.46,10.11,0.00,10.11,0.00,-0.00,-0.00,-0.00,10.11,10.11,10.11
50.96,10.09,0.00,10.09,0.00,-0.00,-0.00,-0.00,10.09,10.09,10.09
51.47,10.08,0.00,10.08,0.00,-0.00,-0.00,-0.00,10.08,10.08,10.08
51.99,10.07,0.00,10.07,0.00,-0.00,-0.00,-0.00,10.07,10.07,10.07
52.51,10.05,0.00,10.05,0.00,-0.00,-0.00,-0.00,10.05,10.05,10.05
53.03,10.04,0.00,10.04,0.00,-0.00,-0.00,-0.00,10.04,10.04,10.04
53.56,10.02,0.00,10.02,0.00,-0.00,-0.00,-0.00,10.02,10.02,10.02
54.10,10.01,0.00,10.01,0.00,-0.00,-0.00,-0.00,10.01,10.01,10.01
54.64,9.99,0.00,9.99,0.00,-0.00,-0.00,-0.00,9.99,9.99,9.99
55.18,9.98,0.00,9.98,0.00,-0.00,-0.00,-0.00,9.98,9.98,9.98
55.74,9.96,0.00,9.96,0.00,-0.00,-0.00,-0.00,9.96,9.96,9.96
56.29,9.94,0.00,9.94,0.00,-0.00,-0.00,-0.00,9.94,9.94,9.94
56.86,9.91,0.00,9.91,0.00,-0.00,-0.00,-0.00,9.91,9.91,9.91
57.42,9.89,0.00,9.89,0.00,-0.00,-0.00,-0.00,9.89,9.89,9.89
58.00,9.86,0.00,9.86,0.00,-0.00,-0.00,-0.00,9.86,9.86,9.86
58.58,9.84,0.00,9.84,0.00,-0.00,-0.00,-0.00,9.84,9.84,9.84
59.16,9.81,0.00,9.81,0.00,-0.00,-0.00,-0.00,9.81,9.81,9.81
59.76,9.79,0.00,9.79,0.00,-0.00,-0.00,-0.00,9.79,9.79,9.79
60.35,9.76,0.00,9.76,0.00,-0.00,-0.00,-0.00,9.76,9.76,9.76
60.96,9.74,0.00,9.74,0.00,-0.00,-0.00,-0.00,9.74,9.74,9.74
61.57,9.71,0.00,9.71,0.00,-0.00,-0.00,-0.00,9.71,9.71,9.71
62.18,9.69,0.00,9.69,0.00,-0.00,-0.00,-0.00,9.69,9.69,9.69
62.80,9.66,0.00,9.66,0.00,-0.00,-0.00,-0.00,9.66,9.66,9.66
63.43,9.63,0.00,9.63,0.00,-0.00,-0.00,-0.00,9.63,9.63,9.63
64.07,9.61,0.00,9.61,0.00,-0.00,-0.00,-0.00,9.61,9.61,9.61
64.71,9.58,0.00,9.58,0.00,-0.00,-0.00,-0.00,9.58,9.58,9.58
65.35,9.56,0.00,9.56,0.00,-0.00,-0.00,-0.00,9.56,9.56,9.56
66.01,9.53,0.00,9.53,0.00,-0.00,-0.00,-0.00,9.53,9.53,9.53
66.67,9.50,0.00,9.50,0.00,-0.00,-0.00,-0.00,9.50,9.50,9.50
67.33,9.48,0.00,9.48,0.00,-0.00,-0.00,-0.00,9.48,9.48,9.48
68.01,9.45,0.00,9.45,0.00,-0.00,-0.00,-0.00,9.45,9.45,9.45
68.69,9.42,0.00,9.42,0.00,-0.00,-0.00,-0.00,9.42,9.42,9.42
69.37,9.38,0.00,9.38,0.00,-0.00,-0.00,-0.00,9.38,9.38,9.38
70.07,9.35,0.00,9.35,0.00,-0.00,-0.00,-0.00,9.35,9.35,9.35
70.77,9.31,0.00,9.31,0.00,-0.00,-0.00,-0.00,9.31,9.31,9.31
71.48,9.27,0.00,9.27,0.00,-0.00,-0.00,-0.00,9.27,9.27,9.27
72.19,9.23,0.00,9.23,0.00,-0.00,-0.00,-0.00,9.23,9.23,9.23
72.91,9.19,0.00,9.19,0.00,-0.00,-0.00,-0.00,9.19,9.19,9.19
73.64,9.15,0.00,9.15,0.00,-0.00,-0.00,-0.00,9.15,9.15,9.15
74.38,9.12,0.00,9.12,0.00,-0.00,-0.00,-0.00,9.12,9.12,9.12
75.12,9.09,0.00,9.09,0.00,-0.00,-0.00,-0.00,9.09,9.09,9.09
75.87,9.06,0.00,9.06,0.00,-0.00,-0.00,-0.00,9.06,9.06,9.06
76.63,9.03,0.00,9.03,0.00,-0.00,-0.00,-0.00,9.03,9.03,9.03
77.40,9.00,0.00,9.00,0.00,-0.00,-0.00,-0.00,9.00,9.00,9.00
78.17,8.98,0.00,8.98,0.00,-0.00,-0.00,-0.00,8.98,8.98,8.98
78.95,8.95,0.00,8.95,0.00,-0.00,-0.00,-0.00,8.95,8.95,8.95
79.74,8.92,0.00,8.92,0.00,-0.00,-0.00,-0.00,8.92,8.92,8.92
80.54,8.89,0.00,8.89,0.00,-0.00,-0.00,-0.00,8.89,8.89,8.89
81.35,8.86,0.00,8.86,0.00,-0.00,-0.00,-0.00,8.86,8.86,8.86
82.16,8.83,0.00,8.83,0.00,-0.00,-0.00,-0.00,8.83,8.83,8.83
82.98,8.80,0.00,8.80,0.00,-0.00,-0.00,-0.00,8.80,8.80,8.80
83.81,8.77,0.00,8.77,0.00,-0.00,-0.00,-0.00,8.77,8.77,8.77
84.65,8.74,0.00,8.74,0.00,-0.00,-0.00,-0.00,8.74,8.74,8.74
85.50,8.71,0.00,8.71,0.00,-0.00,-0.00,-0.00,8.71,8.71,8.71
86.35,8.68,0.00,8.68,0.00,-0.00,-0.00,-0.00,8.68,8.68,8.68
87.22,8.65,0.00,8.65,0.00,-0.00,-0.00,-0.00,8.65,8.65,8.65
88.09,8.62,0.00,8.62,0.00,-0.00,-0.00,-0.00,8.62,8.62,8.62
88.97,8.60,0.00,8.60,0.00,-0.00,-0.00,-0.00,8.60,8.60,8.60
89.86,8.57,0.00,8.57,0.00,-0.00,-0.00,-0.00,8.57,8.57,8.57
90.76,8.52,0.00,8.52,0.00,-0.00,-0.00,-0.00,8.52,8.52,8.52
91.66,8.47,0.00,8.46,0.00,-0.00,-0.00,-0.00,8.47,8.46,8.47
92.58,8.40,0.00,8.40,0.00,-0.00,-0.00,-0.00,8.40,8.40,8.40
93.51,8.33,0.00,8.33,0.00,-0.00,-0.00,-0.00,8.33,8.33,8.33
94.44,8.27,0.00,8.27,0.00,-0.00,-0.00,-0.00,8.27,8.27,8.27
95.39,8.24,0.00,8.24,0.00,-0.00,-0.00,-0.00,8.24,8.24,8.24
96.34,8.22,0.00,8.23,0.00,-0.00,-0.00,-0.00,8.22,8.23,8.22
97.30,8.23,0.00,8.23,0.00,-0.00,-0.00,-0.00,8.23,8.23,8.23
98.28,8.24,0.00,8.24,0.00,-0.00,-0.00,-0.00,8.24,8.24,8.24
99.26,8.23,0.00,8.23,0.00,-0.00,-0.00,-0.00,8.23,8.23,8.23
100.25,8.20,0.00,8.20,0.00,-0.00,-0.00,-0.00,8.20,8.20,8.20
101.25,8.14,0.00,8.14,0.00,-0.00,-0.00,-0.00,8.14,8.14,8.14
102.27,8.06,0.00,8.07,0.00,-0.00,-0.00,-0.00,8.06,8.07,8.06
103.29,7.99,0.00,7.99,0.00,-0.00,-0.00,-0.00,7.99,7.99,7.99
104.32,7.92,0.00,7.92,0.00,-0.00,-0.00,-0.00,7.92,7.92,7.92
105.37,7.87,0.00,7.86,0.00,-0.00,-0.00,-0.00,7.87,7.86,7.87
106.42,7.82,0.00,7.82,0.00,-0.00,-0.00,-0.00,7.82,7.82,7.82
107.48,7.78,0.00,7.78,0.00,-0.00,-0.00,-0.00,7.78,7.78,7.78
108.56,7.75,0.00,7.75,0.00,-0.00,-0.00,-0.00,7.75,7.75,7.75
109.64,7.73,0.00,7.73,0.00,-0.00,-0.00,-0.00,7.73,7.73,7.73
110.74,7.71,0.00,7.71,0.00,-0.00,-0.00,-0.00,7.71,7.71,7.71
111.85,7.69,0.00,7.69,0.00,-0.00,-0.00,-0.00,7.69,7.69,7.69
112.97,7.66,0.00,7.66,0.00,-0.00,-0.00,-0.00,7.66,7.66,7.66
114.10,7.63,0.00,7.63,0.00,-0.00,-0.00,-0.00,7.63,7.63,7.63
115.24,7.60,0.00,7.60,0.00,-0.00,-0.00,-0.00,7.60,7.60,7.60
116.39,7.57,0.00,7.57,0.00,-0.00,-0.00,-0.00,7.57,7.57,7.57
117.55,7.54,0.00,7.53,0.00,-0.00,-0.00,-0.00,7.54,7.53,7.54
118.73,7.50,0.00,7.50,0.00,-0.00,-0.00,-0.00,7.50,7.50,7.50
119.92,7.46,0.00,7.46,0.00,-0.00,-0.00,-0.00,7.46,7.46,7.46
121.12,7.41,0.00,7.41,0.00,-0.00,-0.00,-0.00,7.41,7.41,7.41
122.33,7.36,0.00,7.36,0.00,-0.00,-0.00,-0.00,7.36,7.36,7.36
123.55,7.31,0.00,7.31,0.00,-0.00,-0.00,-0.00,7.31,7.31,7.31
124.79,7.25,0.00,7.26,0.00,-0.00,-0.00,-0.00,7.25,7.26,7.25
126.03,7.20,0.00,7.20,0.00,-0.00,-0.00,-0.00,7.20,7.20,7.20
127.29,7.15,0.00,7.15,0.00,-0.00,-0.00,-0.00,7.15,7.15,7.15
128.57,7.10,0.00,7.10,0.00,-0.00,-0.00,-0.00,7.10,7.10,7.10
129.85,7.04,0.00,7.04,0.00,-0.00,-0.00,-0.00,7.04,7.04,7.04
131.15,6.99,0.00,6.99,0.00,-0.00,-0.00,-0.00,6.99,6.99,6.99
132.46,6.93,0.00,6.93,0.00,-0.00,-0.00,-0.00,6.93,6.93,6.93
133.79,6.88,0.00,6.88,0.00,-0.00,-0.00,-0.00,6.88,6.88,6.88
135.12,6.82,0.00,6.82,0.00,-0.00,-0.00,-0.00,6.82,6.82,6.82
136.48,6.77,0.00,6.77,0.00,-0.00,-0.00,-0.00,6.77,6.77,6.77
137.84,6.71,0.00,6.71,0.00,-0.00,-0.00,-0.00,6.71,6.71,6.71
139.22,6.65,0.00,6.65,0.00,-0.00,-0.00,-0.00,6.65,6.65,6.65
140.61,6.59,0.00,6.59,0.00,-0.00,-0.00,-0.00,6.59,6.59,6.59
142.02,6.54,0.00,6.54,0.00,-0.00,-0.00,-0.00,6.54,6.54,6.54
143.44,6.48,0.00,6.48,0.00,-0.00,-0.00,-0.00,6.48,6.48,6.48
144.87,6.43,0.00,6.43,0.00,-0.00,-0.00,-0.00,6.43,6.43,6.43
146.32,6.37,0.00,6.37,0.00,-0.00,-0.00,-0.00,6.37,6.37,6.37
147.78,6.32,0.00,6.32,0.00,-0.00,-0.00,-0.00,6.32,6.32,6.32
149.26,6.26,0.00,6.26,0.00,-0.00,-0.00,-0.00,6.26,6.26,6.26
150.75,6.21,0.00,6.21,0.00,-0.00,-0.00,-0.00,6.21,6.21,6.21
152.26,6.16,0.00,6.16,0.00,-0.00,-0.00,-0.00,6.16,6.16,6.16
153.78,6.11,0.00,6.11,0.00,-0.00,-0.00,-0.00,6.11,6.11,6.11
155.32,6.07,0.00,6.07,0.00,-0.00,-0.00,-0.00,6.07,6.07,6.07
156.88,6.02,0.00,6.02,0.00,-0.00,-0.00,-0.00,6.02,6.02,6.02
158.44,5.98,0.00,5.98,0.00,-0.00,-0.00,-0.00,5.98,5.98,5.98
160.03,5.93,0.00,5.93,0.00,-0.00,-0.00,-0.00,5.93,5.93,5.93
161.63,5.88,0.00,5.88,0.00,-0.00,-0.00,-0.00,5.88,5.88,5.88
163.24,5.83,0.00,5.83,0.00,-0.00,-0.00,-0.00,5.83,5.83,5.83
164.88,5.78,0.00,5.78,0.00,-0.00,-0.00,-0.00,5.78,5.78,5.78
166.53,5.73,0.00,5.73,0.00,-0.00,-0.00,-0.00,5.73,5.73,5.73
168.19,5.67,0.00,5.67,0.00,-0.00,-0.00,-0.00,5.67,5.67,5.67
169.87,5.61,0.00,5.61,0.00,-0.00,-0.00,-0.00,5.61,5.61,5.61
171.57,5.55,0.00,5.55,0.00,-0.00,-0.00,-0.00,5.55,5.55,5.55
173.29,5.48,0.00,5.48,0.00,-0.00,-0.00,-0.00,5.48,5.48,5.48
175.02,5.42,0.00,5.42,0.00,-0.00,-0.00,-0.00,5.42,5.42,5.42
176.77,5.36,0.00,5.36,0.00,-0.00,-0.00,-0.00,5.36,5.36,5.36
178.54,5.29,0.00,5.29,0.00,-0.00,-0.00,-0.00,5.29,5.29,5.29
180.32,5.23,0.00,5.23,0.00,-0.00,-0.00,-0.00,5.23,5.23,5.23
182.13,5.17,0.00,5.17,0.00,-0.00,-0.00,-0.00,5.17,5.17,5.17
183.95,5.11,0.00,5.11,0.00,-0.00,-0.00,-0.00,5.11,5.11,5.11
185.79,5.04,0.00,5.04,0.00,-0.00,-0.00,-0.00,5.04,5.04,5.04
187.65,4.98,0.00,4.98,0.00,-0.00,-0.00,-0.00,4.98,4.98,4.98
189.52,4.91,0.00,4.91,0.00,-0.00,-0.00,-0.00,4.91,4.91,4.91
191.42,4.85,0.00,4.85,0.00,-0.00,-0.00,-0.00,4.85,4.85,4.85
193.33,4.78,0.00,4.78,0.00,-0.00,-0.00,-0.00,4.78,4.78,4.78
195.27,4.71,0.00,4.71,0.00,-0.00,-0.00,-0.00,4.71,4.71,4.71
197.22,4.65,0.00,4.65,0.00,-0.00,-0.00,-0.00,4.65,4.65,4.65
199.19,4.58,0.00,4.58,0.00,-0.00,-0.00,-0.00,4.58,4.58,4.58
201.18,4.51,0.00,4.51,0.00,-0.00,-0.00,-0.00,4.51,4.51,4.51
203.19,4.45,0.00,4.45,0.00,-0.00,-0.00,-0.00,4.45,4.45,4.45
205.23,4.38,0.00,4.38,0.00,-0.00,-0.00,-0.00,4.38,4.38,4.38
207.28,4.32,0.00,4.32,0.00,-0.00,-0.00,-0.00,4.32,4.32,4.32
209.35,4.25,0.00,4.25,0.00,-0.00,-0.00,-0.00,4.25,4.25,4.25
211.44,4.18,0.00,4.18,0.00,-0.00,-0.00,-0.00,4.18,4.18,4.18
213.56,4.11,0.00,4.11,0.00,-0.00,-0.00,-0.00,4.11,4.11,4.11
215.69,4.04,0.00,4.04,0.00,-0.00,-0.00,-0.00,4.04,4.04,4.04
217.85,3.96,0.00,3.96,0.00,-0.00,-0.00,-0.00,3.96,3.96,3.96
220.03,3.89,0.00,3.89,0.00,-0.00,-0.00,-0.00,3.89,3.89,3.89
222.23,3.81,0.00,3.81,0.00,-0.00,-0.00,-0.00,3.81,3.81,3.81
224.45,3.74,0.00,3.74,0.00,-0.00,-0.00,-0.00,3.74,3.74,3.74
226.70,3.67,0.00,3.67,0.00,-0.00,-0.00,-0.00,3.67,3.67,3.67
228.96,3.61,0.00,3.61,0.00,-0.00,-0.00,-0.00,3.61,3.61,3.61
231.25,3.57,0.00,3.57,0.00,-0.00,-0.00,-0.00,3.57,3.57,3.57
233.57,3.54,0.00,3.54,0.00,-0.00,-0.00,-0.00,3.54,3.54,3.54
235.90,3.53,0.00,3.53,0.00,-0.00,-0.00,-0.00,3.53,3.53,3.53
238.26,3.54,0.00,3.53,0.00,-0.00,-0.00,-0.00,3.54,3.53,3.54
240.64,3.54,0.00,3.54,0.00,-0.00,-0.00,-0.00,3.54,3.54,3.54
243.05,3.55,0.00,3.55,0.00,-0.00,-0.00,-0.00,3.55,3.55,3.55
245.48,3.54,0.00,3.54,0.00,-0.00,-0.00,-0.00,3.54,3.54,3.54
247.93,3.53,0.00,3.53,0.00,-0.00,-0.00,-0.00,3.53,3.53,3.53
250.41,3.51,0.00,3.50,0.00,-0.00,-0.00,-0.00,3.51,3.50,3.51
252.92,3.47,0.00,3.47,0.00,-0.00,-0.00,-0.00,3.47,3.47,3.47
255.45,3.42,0.00,3.42,0.00,-0.00,-0.00,-0.00,3.42,3.42,3.42
258.00,3.37,0.00,3.37,0.00,-0.00,-0.00,-0.00,3.37,3.37,3.37
260.58,3.31,0.00,3.31,0.00,-0.00,-0.00,-0.00,3.31,3.31,3.31
263.19,3.25,0.00,3.25,0.00,-0.00,-0.00,-0.00,3.25,3.25,3.25
265.82,3.18,0.00,3.18,0.00,-0.00,-0.00,-0.00,3.18,3.18,3.18
268.48,3.12,0.00,3.12,0.00,-0.00,-0.00,-0.00,3.12,3.12,3.12
271.16,3.05,0.00,3.05,0.00,-0.00,-0.00,-0.00,3.05,3.05,3.05
273.87,2.99,0.00,2.99,0.00,-0.00,-0.00,-0.00,2.99,2.99,2.99
276.61,2.93,0.00,2.93,0.00,-0.00,-0.00,-0.00,2.93,2.93,2.93
279.38,2.86,0.00,2.86,0.00,-0.00,-0.00,-0.00,2.86,2.86,2.86
282.17,2.80,0.00,2.80,0.00,-0.00,-0.00,-0.00,2.80,2.80,2.80
284.99,2.74,0.00,2.74,0.00,-0.00,-0.00,-0.00,2.74,2.74,2.74
287.84,2.68,0.00,2.68,0.00,-0.00,-0.00,-0.00,2.68,2.68,2.68
290.72,2.62,0.00,2.62,0.00,-0.00,-0.00,-0.00,2.62,2.62,2.62
293.63,2.56,0.00,2.56,0.00,-0.00,-0.00,-0.00,2.56,2.56,2.56
296.57,2.50,0.00,2.50,0.00,-0.00,-0.00,-0.00,2.50,2.50,2.50
299.53,2.44,0.00,2.44,0.00,-0.00,-0.00,-0.00,2.44,2.44,2.44
302.53,2.38,0.00,2.38,0.00,-0.00,-0.00,-0.00,2.38,2.38,2.38
305.55,2.32,0.00,2.32,0.00,-0.00,-0.00,-0.00,2.32,2.32,2.32
308.61,2.26,0.00,2.26,0.00,-0.00,-0.00,-0.00,2.26,2.26,2.26
311.69,2.20,0.00,2.20,0.00,-0.00,-0.00,-0.00,2.20,2.20,2.20
314.81,2.14,0.00,2.14,0.00,-0.00,-0.00,-0.00,2.14,2.14,2.14
317.96,2.09,0.00,2.09,0.00,-0.00,-0.00,-0.00,2.09,2.09,2.09
321.14,2.03,0.00,2.03,0.00,-0.00,-0.00,-0.00,2.03,2.03,2.03
324.35,1.97,0.00,1.97,0.00,-0.00,-0.00,-0.00,1.97,1.97,1.97
327.59,1.92,0.00,1.92,0.00,-0.00,-0.00,-0.00,1.92,1.92,1.92
330.87,1.86,0.00,1.86,0.00,-0.00,-0.00,-0.00,1.86,1.86,1.86
334.18,1.81,0.00,1.81,0.00,-0.00,-0.00,-0.00,1.81,1.81,1.81
337.52,1.75,0.00,1.75,0.00,-0.00,-0.00,-0.00,1.75,1.75,1.75
340.90,1.70,0.00,1.70,0.00,-0.00,-0.00,-0.00,1.70,1.70,1.70
344.30,1.64,0.00,1.64,0.00,-0.00,-0.00,-0.00,1.64,1.64,1.64
347.75,1.59,0.00,1.59,0.00,-0.00,-0.00,-0.00,1.59,1.59,1.59
351.23,1.54,0.00,1.54,0.00,-0.00,-0.00,-0.00,1.54,1.54,1.54
354.74,1.49,0.00,1.49,0.00,-0.00,-0.00,-0.00,1.49,1.49,1.49
358.28,1.44,0.00,1.44,0.00,-0.00,-0.00,-0.00,1.44,1.44,1.44
361.87,1.38,0.00,1.38,0.00,-0.00,-0.00,-0.00,1.38,1.38,1.38
365.49,1.33,0.00,1.33,0.00,-0.00,-0.00,-0.00,1.33,1.33,1.33
369.14,1.28,0.00,1.28,0.00,-0.00,-0.00,-0.00,1.28,1.28,1.28
372.83,1.23,0.00,1.23,0.00,-0.00,-0.00,-0.00,1.23,1.23,1.23
