frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
53.03,7.90,0.00,7.91,0.00,-0.00,-0.00,-0.00,7.90,7.91,7.90
53.56,7.81,0.00,7.80,0.00,-0.00,-0.00,-0.00,7.81,7.80,7.81
54.10,7.68,0.00,7.66,0.00,-0.00,-0.00,-0.00,7.68,7.66,7.68
54.64,7.50,0.00,7.50,0.00,-0.00,-0.00,-0.00,7.50,7.50,7.50
55.18,7.32,0.00,7.35,0.00,-0.00,-0.00,-0.00,7.32,7.35,7.32
55.74,7.25,0.00,7.25,0.00,-0.00,-0.00,-0.00,7.25,7.25,7.25
56.29,7.23,0.00,7.23,0.00,-0.00,-0.00,-0.00,7.23,7.23,7.23
56.86,7.25,0.00,7.26,0.00,-0.00,-0.00,-0.00,7.25,7.26,7.25
57.42,7.32,0.00,7.30,0.00,-0.00,-0.00,-0.00,7.32,7.30,7.32
58.00,7.33,0.00,7.33,0.00,-0.00,-0.00,-0.00,7.33,7.33,7.33
58.58,7.33,0.00,7.34,0.00,-0.00,-0.00,-0.00,7.33,7.34,7.33
59.16,7.33,0.00,7.31,0.00,-0.00,-0.00,-0.00,7.33,7.31,7.33
59.76,7.27,0.00,7.27,0.00,-0.00,-0.00,-0.00,7.27,7.27,7.27
60.35,7.20,0.00,7.21,0.00,-0.00,-0.00,-0.00,7.20,7.21,7.20
60.96,7.13,0.00,7.13,0.00,-0.00,-0.00,-0.00,7.13,7.13,7.13
61.57,7.06,0.00,7.05,0.00,-0.00,-0.00,-0.00,7.06,7.05,7.06
62.18,6.99,0.00,6.99,0.00,-0.00,-0.00,-0.00,6.99,6.99,6.99
62.80,6.93,0.00,6.94,0.00,-0.00,-0.00,-0.00,6.93,6.94,6.93
63.43,6.93,0.00,6.92,0.00,-0.00,-0.00,-0.00,6.93,6.92,6.93
64.07,6.93,0.00,6.92,0.00,-0.00,-0.00,-0.00,6.93,6.92,6.93
64.71,6.93,0.00,6.93,0.00,-0.00,-0.00,-0.00,6.93,6.93,6.93
65.35,6.93,0.00,6.95,0.00,-0.00,-0.00,-0.00,6.93,6.95,6.93
66.01,6.98,0.00,6.97,0.00,-0.00,-0.00,-0.00,6.98,6.97,6.98
66.67,7.03,0.00,7.01,0.00,-0.00,-0.00,-0.00,7.03,7.01,7.03
67.33,7.03,0.00,7.05,0.00,-0.00,-0.00,-0.00,7.03,7.05,7.03
68.01,7.09,0.00,7.11,0.00,-0.00,-0.00,-0.00,7.09,7.11,7.09
68.69,7.16,0.00,7.15,0.00,-0.00,-0.00,-0.00,7.16,7.15,7.16
69.37,7.23,0.00,7.18,0.00,-0.00,-0.00,-0.00,7.23,7.18,7.23
70.07,7.16,0.00,7.18,0.00,-0.00,-0.00,-0.00,7.16,7.18,7.16
70.77,7.13,0.00,7.16,0.00,-0.00,-0.00,-0.00,7.13,7.16,7.13
71.48,7.13,0.00,7.11,0.00,-0.00,-0.00,-0.00,7.13,7.11,7.13
72.19,7.06,0.00,7.05,0.00,-0.00,-0.00,-0.00,7.06,7.05,7.06
72.91,6.95,0.00,6.94,0.00,-0.00,-0.00,-0.00,6.95,6.94,6.95
73.64,6.80,0.00,6.81,0.00,-0.00,-0.00,-0.00,6.80,6.81,6.80
74.38,6.67,0.00,6.68,0.00,-0.00,-0.00,-0.00,6.67,6.68,6.67
75.12,6.58,0.00,6.58,0.00,-0.00,-0.00,-0.00,6.58,6.58,6.58
75.87,6.51,0.00,6.50,0.00,-0.00,-0.00,-0.00,6.51,6.50,6.51
76.63,6.44,0.00,6.46,0.00,-0.00,-0.00,-0.00,6.44,6.46,6.44
77.40,6.43,0.00,6.43,0.00,-0.00,-0.00,-0.00,6.43,6.43,6.43
78.17,6.43,0.00,6.43,0.00,-0.00,-0.00,-0.00,6.43,6.43,6.43
78.95,6.43,0.00,6.43,0.00,-0.00,-0.00,-0.00,6.43,6.43,6.43
79.74,6.43,0.00,6.42,0.00,-0.00,-0.00,-0.00,6.43,6.42,6.43
80.54,6.40,0.00,6.39,0.00,-0.00,-0.00,-0.00,6.40,6.39,6.40
81.35,6.33,0.00,6.34,0.00,-0.00,-0.00,-0.00,6.33,6.34,6.33
82.16,6.27,0.00,6.25,0.00,-0.00,-0.00,-0.00,6.27,6.25,6.27
82.98,6.16,0.00,6.15,0.00,-0.00,-0.00,-0.00,6.16,6.15,6.16
83.81,6.03,0.00,6.05,0.00,-0.00,-0.00,-0.00,6.03,6.05,6.03
84.65,5.96,0.00,5.96,0.00,-0.00,-0.00,-0.00,5.96,5.96,5.96
85.50,5.93,0.00,5.93,0.00,-0.00,-0.00,-0.00,5.93,5.93,5.93
86.35,5.94,0.00,5.95,0.00,-0.00,-0.00,-0.00,5.94,5.95,5.94
87.22,6.01,0.00,5.99,0.00,-0.00,-0.00,-0.00,6.01,5.99,6.01
88.09,6.03,0.00,6.03,0.00,-0.00,-0.00,-0.00,6.03,6.03,6.03
88.97,6.03,0.00,6.04,0.00,-0.00,-0.00,-0.00,6.03,6.04,6.03
89.86,6.03,0.00,5.99,0.00,-0.00,-0.00,-0.00,6.03,5.99,6.03
90.76,5.91,0.00,5.93,0.00,-0.00,-0.00,-0.00,5.91,5.93,5.91
91.66,5.83,0.00,5.87,0.00,-0.00,-0.00,-0.00,5.83,5.87,5.83
92.58,5.83,0.00,5.80,0.00,-0.00,-0.00,-0.00,5.83,5.80,5.83
93.51,5.77,0.00,5.77,0.00,-0.00,-0.00,-0.00,5.77,5.77,5.77
94.44,5.70,0.00,5.70,0.00,-0.00,-0.00,-0.00,5.70,5.70,5.70
95.39,5.63,0.00,5.60,0.00,-0.00,-0.00,-0.00,5.63,5.60,5.63
96.34,5.49,0.00,5.51,0.00,-0.00,-0.00,-0.00,5.49,5.51,5.49
97.30,5.43,0.00,5.45,0.00,-0.00,-0.00,-0.00,5.43,5.45,5.43
98.28,5.43,0.00,5.42,0.00,-0.00,-0.00,-0.00,5.43,5.42,5.43
99.26,5.43,0.00,5.43,0.00,-0.00,-0.00,-0.00,5.43,5.43,5.43
100.25,5.43,0.00,5.43,0.00,-0.00,-0.00,-0.00,5.43,5.43,5.43
101.25,5.42,0.00,5.40,0.00,-0.00,-0.00,-0.00,5.42,5.40,5.42
102.27,5.37,0.00,5.37,0.00,-0.00,-0.00,-0.00,5.37,5.37,5.37
103.29,5.33,0.00,5.34,0.00,-0.00,-0.00,-0.00,5.33,5.34,5.33
104.32,5.31,0.00,5.30,0.00,-0.00,-0.00,-0.00,5.31,5.30,5.31
105.37,5.26,0.00,5.27,0.00,-0.00,-0.00,-0.00,5.26,5.27,5.26
106.42,5.23,0.00,5.24,0.00,-0.00,-0.00,-0.00,5.23,5.24,5.23
107.48,5.20,0.00,5.19,0.00,-0.00,-0.00,-0.00,5.20,5.19,5.20
108.56,5.15,0.00,5.14,0.00,-0.00,-0.00,-0.00,5.15,5.14,5.15
109.64,5.06,0.00,5.08,0.00,-0.00,-0.00,-0.00,5.06,5.08,5.06
110.74,4.99,0.00,4.99,0.00,-0.00,-0.00,-0.00,4.99,4.99,4.99
111.85,4.94,0.00,4.92,0.00,-0.00,-0.00,-0.00,4.94,4.92,4.94
112.97,4.83,0.00,4.87,0.00,-0.00,-0.00,-0.00,4.83,4.87,4.83
114.10,4.83,0.00,4.82,0.00,-0.00,-0.00,-0.00,4.83,4.82,4.83
115.24,4.80,0.00,4.76,0.00,-0.00,-0.00,-0.00,4.80,4.76,4.80
116.39,4.69,0.00,4.71,0.00,-0.00,-0.00,-0.00,4.69,4.71,4.69
117.55,4.63,0.00,4.65,0.00,-0.00,-0.00,-0.00,4.63,4.65,4.63
118.73,4.63,0.00,4.62,0.00,-0.00,-0.00,-0.00,4.63,4.62,4.63
119.92,4.63,0.00,4.63,0.00,-0.00,-0.00,-0.00,4.63,4.63,4.63
121.12,4.63,0.00,4.64,0.00,-0.00,-0.00,-0.00,4.63,4.64,4.63
122.33,4.61,0.00,4.59,0.00,-0.00,-0.00,-0.00,4.61,4.59,4.61
123.55,4.55,0.00,4.51,0.00,-0.00,-0.00,-0.00,4.55,4.51,4.55
124.79,4.37,0.00,4.42,0.00,-0.00,-0.00,-0.00,4.37,4.42,4.37
126.03,4.33,0.00,4.35,0.00,-0.00,-0.00,-0.00,4.33,4.35,4.33
127.29,4.33,0.00,4.31,0.00,-0.00,-0.00,-0.00,4.33,4.31,4.33
128.57,4.33,0.00,4.33,0.00,-0.00,-0.00,-0.00,4.33,4.33,4.33
129.85,4.33,0.00,4.33,0.00,-0.00,-0.00,-0.00,4.33,4.33,4.33
131.15,4.32,0.00,4.31,0.00,-0.00,-0.00,-0.00,4.32,4.31,4.32
132.46,4.26,0.00,4.24,0.00,-0.00,-0.00,-0.00,4.26,4.24,4.26
133.79,4.15,0.00,4.15,0.00,-0.00,-0.00,-0.00,4.15,4.15,4.15
135.12,4.02,0.00,4.05,0.00,-0.00,-0.00,-0.00,4.02,4.05,4.02
136.48,3.95,0.00,3.92,0.00,-0.00,-0.00,-0.00,3.95,3.92,3.95
137.84,3.84,0.00,3.84,0.00,-0.00,-0.00,-0.00,3.84,3.84,3.84
139.22,3.74,0.00,3.80,0.00,-0.00,-0.00,-0.00,3.74,3.80,3.74
140.61,3.81,0.00,3.77,0.00,-0.00,-0.00,-0.00,3.81,3.77,3.81
142.02,3.78,0.00,3.75,0.00,-0.00,-0.00,-0.00,3.78,3.75,3.78
143.44,3.71,0.00,3.72,0.00,-0.00,-0.00,-0.00,3.71,3.72,3.71
144.87,3.64,0.00,3.64,0.00,-0.00,-0.00,-0.00,3.64,3.64,3.64
146.32,3.56,0.00,3.56,0.00,-0.00,-0.00,-0.00,3.56,3.56,3.56
147.78,3.49,0.00,3.49,0.00,-0.00,-0.00,-0.00,3.49,3.49,3.49
149.26,3.43,0.00,3.45,0.00,-0.00,-0.00,-0.00,3.43,3.45,3.43
150.75,3.43,0.00,3.41,0.00,-0.00,-0.00,-0.00,3.43,3.41,3.43
152.26,3.39,0.00,3.38,0.00,-0.00,-0.00,-0.00,3.39,3.38,3.39
153.78,3.34,0.00,3.35,0.00,-0.00,-0.00,-0.00,3.34,3.35,3.34
155.32,3.33,0.00,3.34,0.00,-0.00,-0.00,-0.00,3.33,3.34,3.33
156.88,3.33,0.00,3.32,0.00,-0.00,-0.00,-0.00,3.33,3.32,3.33
158.44,3.31,0.00,3.29,0.00,-0.00,-0.00,-0.00,3.31,3.29,3.31
160.03,3.23,0.00,3.24,0.00,-0.00,-0.00,-0.00,3.23,3.24,3.23
161.63,3.17,0.00,3.18,0.00,-0.00,-0.00,-0.00,3.17,3.18,3.17
163.24,3.12,0.00,3.11,0.00,-0.00,-0.00,-0.00,3.12,3.11,3.12
164.88,3.03,0.00,3.05,0.00,-0.00,-0.00,-0.00,3.03,3.05,3.03
166.53,2.98,0.00,2.98,0.00,-0.00,-0.00,-0.00,2.98,2.98,2.98
168.19,2.92,0.00,2.91,0.00,-0.00,-0.00,-0.00,2.92,2.91,2.92
169.87,2.83,0.00,2.83,0.00,-0.00,-0.00,-0.00,2.83,2.83,2.83
171.57,2.75,0.00,2.75,0.00,-0.00,-0.00,-0.00,2.75,2.75,2.75
173.29,2.69,0.00,2.68,0.00,-0.00,-0.00,-0.00,2.69,2.68,2.69
175.02,2.63,0.00,2.64,0.00,-0.00,-0.00,-0.00,2.63,2.64,2.63
176.77,2.63,0.00,2.62,0.00,-0.00,-0.00,-0.00,2.63,2.62,2.63
178.54,2.63,0.00,2.63,0.00,-0.00,-0.00,-0.00,2.63,2.63,2.63
180.32,2.64,0.00,2.66,0.00,-0.00,-0.00,-0.00,2.64,2.66,2.64
182.13,2.70,0.00,2.68,0.00,-0.00,-0.00,-0.00,2.70,2.68,2.70
183.95,2.68,0.00,2.66,0.00,-0.00,-0.00,-0.00,2.68,2.66,2.68
185.79,2.60,0.00,2.62,0.00,-0.00,-0.00,-0.00,2.60,2.62,2.60
187.65,2.54,0.00,2.55,0.00,-0.00,-0.00,-0.00,2.54,2.55,2.54
189.52,2.48,0.00,2.47,0.00,-0.00,-0.00,-0.00,2.48,2.47,2.48
191.42,2.41,0.00,2.41,0.00,-0.00,-0.00,-0.00,2.41,2.41,2.41
193.33,2.35,0.00,2.37,0.00,-0.00,-0.00,-0.00,2.35,2.37,2.35
195.27,2.33,0.00,2.32,0.00,-0.00,-0.00,-0.00,2.33,2.32,2.33
197.22,2.29,0.00,2.28,0.00,-0.00,-0.00,-0.00,2.29,2.28,2.29
199.19,2.22,0.00,2.22,0.00,-0.00,-0.00,-0.00,2.22,2.22,2.22
201.18,2.16,0.00,2.15,0.00,-0.00,-0.00,-0.00,2.16,2.15,2.16
203.19,2.09,0.00,2.09,0.00,-0.00,-0.00,-0.00,2.09,2.09,2.09
205.23,2.03,0.00,2.05,0.00,-0.00,-0.00,-0.00,2.03,2.05,2.03
207.28,2.03,0.00,2.01,0.00,-0.00,-0.00,-0.00,2.03,2.01,2.03
209.35,1.98,0.00,1.98,0.00,-0.00,-0.00,-0.00,1.98,1.98,1.98
211.44,1.93,0.00,1.95,0.00,-0.00,-0.00,-0.00,1.93,1.95,1.93
213.56,1.93,0.00,1.91,0.00,-0.00,-0.00,-0.00,1.93,1.91,1.93
215.69,1.87,0.00,1.87,0.00,-0.00,-0.00,-0.00,1.87,1.87,1.87
217.85,1.83,0.00,1.85,0.00,-0.00,-0.00,-0.00,1.83,1.85,1.83
220.03,1.83,0.00,1.83,0.00,-0.00,-0.00,-0.00,1.83,1.83,1.83
222.23,1.83,0.00,1.82,0.00,-0.00,-0.00,-0.00,1.83,1.82,1.83
224.45,1.81,0.00,1.79,0.00,-0.00,-0.00,-0.00,1.81,1.79,1.81
226.70,1.74,0.00,1.74,0.00,-0.00,-0.00,-0.00,1.74,1.74,1.74
228.96,1.66,0.00,1.69,0.00,-0.00,-0.00,-0.00,1.66,1.69,1.66
231.25,1.63,0.00,1.64,0.00,-0.00,-0.00,-0.00,1.63,1.64,1.63
233.57,1.63,0.00,1.61,0.00,-0.00,-0.00,-0.00,1.63,1.61,1.63
235.90,1.57,0.00,1.56,0.00,-0.00,-0.00,-0.00,1.57,1.56,1.57
238.26,1.49,0.00,1.49,0.00,-0.00,-0.00,-0.00,1.49,1.49,1.49
240.64,1.41,0.00,1.42,0.00,-0.00,-0.00,-0.00,1.41,1.42,1.41
243.05,1.35,0.00,1.37,0.00,-0.00,-0.00,-0.00,1.35,1.37,1.35
245.48,1.33,0.00,1.32,0.00,-0.00,-0.00,-0.00,1.33,1.32,1.33
247.93,1.31,0.00,1.29,0.00,-0.00,-0.00,-0.00,1.31,1.29,1.31
250.41,1.24,0.00,1.27,0.00,-0.00,-0.00,-0.00,1.24,1.27,1.24
252.92,1.23,0.00,1.22,0.00,-0.00,-0.00,-0.00,1.23,1.22,1.23
255.45,1.20,0.00,1.15,0.00,-0.00,-0.00,-0.00,1.20,1.15,1.20
258.00,1.03,0.00,1.09,0.00,-0.00,-0.00,-0.00,1.03,1.09,1.03
260.58,1.03,0.00,1.03,0.00,-0.00,-0.00,-0.00,1.03,1.03,1.03
263.19,1.00,0.00,0.97,0.00,-0.00,-0.00,-0.00,1.00,0.97,1.00
265.82,0.93,0.00,0.93,0.00,-0.00,-0.00,-0.00,0.93,0.93,0.93
268.48,0.87,0.00,0.88,0.00,-0.00,-0.00,-0.00,0.87,0.88,0.87
271.16,0.83,0.00,0.84,0.00,-0.00,-0.00,-0.00,0.83,0.84,0.83
273.87,0.83,0.00,0.83,0.00,-0.00,-0.00,-0.00,0.83,0.83,0.83
276.61,0.83,0.00,0.82,0.00,-0.00,-0.00,-0.00,0.83,0.82,0.83
279.38,0.79,0.00,0.79,0.00,-0.00,-0.00,-0.00,0.79,0.79,0.79
282.17,0.72,0.00,0.73,0.00,-0.00,-0.00,-0.00,0.72,0.73,0.72
284.99,0.65,0.00,0.65,0.00,-0.00,-0.00,-0.00,0.65,0.65,0.65
287.84,0.58,0.00,0.58,0.00,-0.00,-0.00,-0.00,0.58,0.58,0.58
290.72,0.53,0.00,0.55,0.00,-0.00,-0.00,-0.00,0.53,0.55,0.53
293.63,0.53,0.00,0.53,0.00,-0.00,-0.00,-0.00,0.53,0.53,0.53
296.57,0.53,0.00,0.52,0.00,-0.00,-0.00,-0.00,0.53,0.52,0.53
299.53,0.50,0.00,0.49,0.00,-0.00,-0.00,-0.00,0.50,0.49,0.50
302.53,0.44,0.00,0.43,0.00,-0.00,-0.00,-0.00,0.44,0.43,0.44
305.55,0.36,0.00,0.38,0.00,-0.00,-0.00,-0.00,0.36,0.38,0.36
308.61,0.33,0.00,0.34,0.00,-0.00,-0.00,-0.00,0.33,0.34,0.33
311.69,0.33,0.00,0.32,0.00,-0.00,-0.00,-0.00,0.33,0.32,0.33
314.81,0.33,0.00,0.33,0.00,-0.00,-0.00,-0.00,0.33,0.33,0.33
317.96,0.33,0.00,0.33,0.00,-0.00,-0.00,-0.00,0.33,0.33,0.33
321.14,0.33,0.00,0.33,0.00,-0.00,-0.00,-0.00,0.33,0.33,0.33
324.35,0.33,0.00,0.33,0.00,-0.00,-0.00,-0.00,0.33,0.33,0.33
327.59,0.33,0.00,0.33,0.00,-0.00,-0.00,-0.00,0.33,0.33,0.33
330.87,0.31,0.00,0.30,0.00,-0.00,-0.00,-0.00,0.31,0.30,0.31
334.18,0.25,0.00,0.24,0.00,-0.00,-0.00,-0.00,0.25,0.24,0.25
337.52,0.13,0.00,0.11,0.00,-0.00,-0.00,-0.00,0.13,0.11,0.13
340.90,-0.01,0.00,-0.01,0.00,-0.00,-0.00,-0.00,-0.01,-0.01,-0.01
344.30,-0.14,0.00,-0.09,0.00,-0.00,-0.00,-0.00,-0.14,-0.09,-0.14
347.75,-0.12,0.00,-0.12,0.00,-0.00,-0.00,-0.00,-0.12,-0.12,-0.12
351.23,-0.07,0.00,-0.10,0.00,-0.00,-0.00,-0.00,-0.07,-0.10,-0.07
354.74,-0.07,0.00,-0.07,0.00,-0.00,-0.00,-0.00,-0.07,-0.07,-0.07
358.28,-0.07,0.00,-0.07,0.00,-0.00,-0.00,-0.00,-0.07,-0.07,-0.07
361.87,-0.07,0.00,-0.07,0.00,-0.00,-0.00,-0.00,-0.07,-0.07,-0.07
365.49,-0.07,0.00,-0.07,0.00,-0.00,-0.00,-0.00,-0.07,-0.07,-0.07
369.14,-0.07,0.00,-0.04,0.00,-0.00,-0.00,-0.00,-0.07,-0.04,-0.07
