frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
30.08,4.78,0.00,4.78,0.00,-0.00,-0.00,-0.00,4.78,4.78,4.78
30.38,4.81,0.00,4.81,0.00,-0.00,-0.00,-0.00,4.81,4.81,4.81
30.68,4.82,0.00,4.82,0.00,-0.00,-0.00,-0.00,4.82,4.82,4.82
30.99,4.81,0.00,4.81,0.00,-0.00,-0.00,-0.00,4.81,4.81,4.81
31.30,4.80,0.00,4.80,0.00,-0.00,-0.00,-0.00,4.80,4.80,4.80
31.61,4.78,0.00,4.78,0.00,-0.00,-0.00,-0.00,4.78,4.78,4.78
31.93,4.76,0.00,4.76,0.00,-0.00,-0.00,-0.00,4.76,4.76,4.76
32.24,4.75,0.00,4.75,0.00,-0.00,-0.00,-0.00,4.75,4.75,4.75
32.57,4.75,0.00,4.75,0.00,-0.00,-0.00,-0.00,4.75,4.75,4.75
32.89,4.76,0.00,4.77,0.00,-0.00,-0.00,-0.00,4.76,4.77,4.76
33.22,4.79,0.00,4.79,0.00,-0.00,-0.00,-0.00,4.79,4.79,4.79
33.55,4.81,0.00,4.81,0.00,-0.00,-0.00,-0.00,4.81,4.81,4.81
33.89,4.83,0.00,4.82,0.00,-0.00,-0.00,-0.00,4.83,4.82,4.83
34.23,4.83,0.00,4.83,0.00,-0.00,-0.00,-0.00,4.83,4.83,4.83
34.57,4.82,0.00,4.82,0.00,-0.00,-0.00,-0.00,4.82,4.82,4.82
34.92,4.80,0.00,4.80,0.00,-0.00,-0.00,-0.00,4.80,4.80,4.80
35.27,4.78,0.00,4.79,0.00,-0.00,-0.00,-0.00,4.78,4.79,4.78
35.62,4.77,0.00,4.78,0.00,-0.00,-0.00,-0.00,4.77,4.78,4.77
35.97,4.77,0.00,4.78,0.00,-0.00,-0.00,-0.00,4.77,4.78,4.77
36.33,4.79,0.00,4.79,0.00,-0.00,-0.00,-0.00,4.79,4.79,4.79
36.70,4.80,0.00,4.80,0.00,-0.00,-0.00,-0.00,4.80,4.80,4.80
37.06,4.82,0.00,4.81,0.00,-0.00,-0.00,-0.00,4.82,4.81,4.82
37.43,4.82,0.00,4.82,0.00,-0.00,-0.00,-0.00,4.82,4.82,4.82
37.81,4.81,0.00,4.81,0.00,-0.00,-0.00,-0.00,4.81,4.81,4.81
38.19,4.80,0.00,4.80,0.00,-0.00,-0.00,-0.00,4.80,4.80,4.80
38.57,4.78,0.00,4.78,0.00,-0.00,-0.00,-0.00,4.78,4.78,4.78
38.95,4.77,0.00,4.77,0.00,-0.00,-0.00,-0.00,4.77,4.77,4.77
39.34,4.77,0.00,4.77,0.00,-0.00,-0.00,-0.00,4.77,4.77,4.77
39.74,4.77,0.00,4.77,0.00,-0.00,-0.00,-0.00,4.77,4.77,4.77
40.14,4.78,0.00,4.78,0.00,-0.00,-0.00,-0.00,4.78,4.78,4.78
40.54,4.80,0.00,4.81,0.00,-0.00,-0.00,-0.00,4.80,4.81,4.80
40.94,4.84,0.00,4.84,0.00,-0.00,-0.00,-0.00,4.84,4.84,4.84
41.35,4.88,0.00,4.88,0.00,-0.00,-0.00,-0.00,4.88,4.88,4.88
41.76,4.91,0.00,4.91,0.00,-0.00,-0.00,-0.00,4.91,4.91,4.91
42.18,4.93,0.00,4.93,0.00,-0.00,-0.00,-0.00,4.93,4.93,4.93
42.60,4.94,0.00,4.93,0.00,-0.00,-0.00,-0.00,4.94,4.93,4.94
43.03,4.93,0.00,4.93,0.00,-0.00,-0.00,-0.00,4.93,4.93,4.93
43.46,4.91,0.00,4.91,0.00,-0.00,-0.00,-0.00,4.91,4.91,4.91
43.90,4.90,0.00,4.90,0.00,-0.00,-0.00,-0.00,4.90,4.90,4.90
44.33,4.90,0.00,4.90,0.00,-0.00,-0.00,-0.00,4.90,4.90,4.90
44.78,4.90,0.00,4.90,0.00,-0.00,-0.00,-0.00,4.90,4.90,4.90
45.23,4.90,0.00,4.90,0.00,-0.00,-0.00,-0.00,4.90,4.90,4.90
45.68,4.91,0.00,4.91,0.00,-0.00,-0.00,-0.00,4.91,4.91,4.91
46.13,4.92,0.00,4.91,0.00,-0.00,-0.00,-0.00,4.92,4.91,4.92
46.60,4.91,0.00,4.91,0.00,-0.00,-0.00,-0.00,4.91,4.91,4.91
47.06,4.90,0.00,4.90,0.00,-0.00,-0.00,-0.00,4.90,4.90,4.90
47.53,4.88,0.00,4.88,0.00,-0.00,-0.00,-0.00,4.88,4.88,4.88
48.01,4.86,0.00,4.86,0.00,-0.00,-0.00,-0.00,4.86,4.86,4.86
48.49,4.84,0.00,4.84,0.00,-0.00,-0.00,-0.00,4.84,4.84,4.84
48.97,4.83,0.00,4.83,0.00,-0.00,-0.00,-0.00,4.83,4.83,4.83
49.46,4.83,0.00,4.83,0.00,-0.00,-0.00,-0.00,4.83,4.83,4.83
49.96,4.83,0.00,4.82,0.00,-0.00,-0.00,-0.00,4.83,4.82,4.83
50.46,4.81,0.00,4.81,0.00,-0.00,-0.00,-0.00,4.81,4.81,4.81
50.96,4.79,0.00,4.80,0.00,-0.00,-0.00,-0.00,4.79,4.80,4.79
51.47,4.78,0.00,4.78,0.00,-0.00,-0.00,-0.00,4.78,4.78,4.78
51.99,4.77,0.00,4.77,0.00,-0.00,-0.00,-0.00,4.77,4.77,4.77
52.51,4.76,0.00,4.76,0.00,-0.00,-0.00,-0.00,4.76,4.76,4.76
53.03,4.75,0.00,4.75,0.00,-0.00,-0.00,-0.00,4.75,4.75,4.75
53.56,4.73,0.00,4.73,0.00,-0.00,-0.00,-0.00,4.73,4.73,4.73
54.10,4.71,0.00,4.71,0.00,-0.00,-0.00,-0.00,4.71,4.71,4.71
54.64,4.70,0.00,4.70,0.00,-0.00,-0.00,-0.00,4.70,4.70,4.70
55.18,4.70,0.00,4.70,0.00,-0.00,-0.00,-0.00,4.70,4.70,4.70
55.74,4.71,0.00,4.70,0.00,-0.00,-0.00,-0.00,4.71,4.70,4.71
56.29,4.71,0.00,4.71,0.00,-0.00,-0.00,-0.00,4.71,4.71,4.71
56.86,4.70,0.00,4.70,0.00,-0.00,-0.00,-0.00,4.70,4.70,4.70
57.42,4.68,0.00,4.68,0.00,-0.00,-0.00,-0.00,4.68,4.68,4.68
58.00,4.66,0.00,4.67,0.00,-0.00,-0.00,-0.00,4.66,4.67,4.66
58.58,4.67,0.00,4.67,0.00,-0.00,-0.00,-0.00,4.67,4.67,4.67
59.16,4.68,0.00,4.68,0.00,-0.00,-0.00,-0.00,4.68,4.68,4.68
59.76,4.71,0.00,4.71,0.00,-0.00,-0.00,-0.00,4.71,4.71,4.71
60.35,4.72,0.00,4.72,0.00,-0.00,-0.00,-0.00,4.72,4.72,4.72
60.96,4.72,0.00,4.71,0.00,-0.00,-0.00,-0.00,4.72,4.71,4.72
61.57,4.69,0.00,4.68,0.00,-0.00,-0.00,-0.00,4.69,4.68,4.69
62.18,4.65,0.00,4.65,0.00,-0.00,-0.00,-0.00,4.65,4.65,4.65
62.80,4.63,0.00,4.63,0.00,-0.00,-0.00,-0.00,4.63,4.63,4.63
63.43,4.62,0.00,4.63,0.00,-0.00,-0.00,-0.00,4.62,4.63,4.62
64.07,4.63,0.00,4.63,0.00,-0.00,-0.00,-0.00,4.63,4.63,4.63
64.71,4.65,0.00,4.64,0.00,-0.00,-0.00,-0.00,4.65,4.64,4.65
65.35,4.64,0.00,4.64,0.00,-0.00,-0.00,-0.00,4.64,4.64,4.64
66.01,4.62,0.00,4.61,0.00,-0.00,-0.00,-0.00,4.62,4.61,4.62
66.67,4.57,0.00,4.58,0.00,-0.00,-0.00,-0.00,4.57,4.58,4.57
67.33,4.53,0.00,4.53,0.00,-0.00,-0.00,-0.00,4.53,4.53,4.53
68.01,4.50,0.00,4.50,0.00,-0.00,-0.00,-0.00,4.50,4.50,4.50
68.69,4.49,0.00,4.49,0.00,-0.00,-0.00,-0.00,4.49,4.49,4.49
69.37,4.50,0.00,4.50,0.00,-0.00,-0.00,-0.00,4.50,4.50,4.50
70.07,4.52,0.00,4.52,0.00,-0.00,-0.00,-0.00,4.52,4.52,4.52
70.77,4.54,0.00,4.53,0.00,-0.00,-0.00,-0.00,4.54,4.53,4.54
71.48,4.54,0.00,4.54,0.00,-0.00,-0.00,-0.00,4.54,4.54,4.54
72.19,4.52,0.00,4.52,0.00,-0.00,-0.00,-0.00,4.52,4.52,4.52
72.91,4.49,0.00,4.49,0.00,-0.00,-0.00,-0.00,4.49,4.49,4.49
73.64,4.45,0.00,4.45,0.00,-0.00,-0.00,-0.00,4.45,4.45,4.45
74.38,4.41,0.00,4.41,0.00,-0.00,-0.00,-0.00,4.41,4.41,4.41
75.12,4.38,0.00,4.38,0.00,-0.00,-0.00,-0.00,4.38,4.38,4.38
75.87,4.37,0.00,4.37,0.00,-0.00,-0.00,-0.00,4.37,4.37,4.37
76.63,4.36,0.00,4.36,0.00,-0.00,-0.00,-0.00,4.36,4.36,4.36
77.40,4.37,0.00,4.37,0.00,-0.00,-0.00,-0.00,4.37,4.37,4.37
78.17,4.38,0.00,4.38,0.00,-0.00,-0.00,-0.00,4.38,4.38,4.38
78.95,4.40,0.00,4.40,0.00,-0.00,-0.00,-0.00,4.40,4.40,4.40
79.74,4.41,0.00,4.41,0.00,-0.00,-0.00,-0.00,4.41,4.41,4.41
80.54,4.42,0.00,4.42,0.00,-0.00,-0.00,-0.00,4.42,4.42,4.42
81.35,4.42,0.00,4.41,0.00,-0.00,-0.00,-0.00,4.42,4.41,4.42
82.16,4.40,0.00,4.40,0.00,-0.00,-0.00,-0.00,4.40,4.40,4.40
82.98,4.36,0.00,4.36,0.00,-0.00,-0.00,-0.00,4.36,4.36,4.36
83.81,4.31,0.00,4.31,0.00,-0.00,-0.00,-0.00,4.31,4.31,4.31
84.65,4.25,0.00,4.25,0.00,-0.00,-0.00,-0.00,4.25,4.25,4.25
85.50,4.19,0.00,4.19,0.00,-0.00,-0.00,-0.00,4.19,4.19,4.19
86.35,4.13,0.00,4.13,0.00,-0.00,-0.00,-0.00,4.13,4.13,4.13
87.22,4.08,0.00,4.08,0.00,-0.00,-0.00,-0.00,4.08,4.08,4.08
88.09,4.02,0.00,4.02,0.00,-0.00,-0.00,-0.00,4.02,4.02,4.02
88.97,3.96,0.00,3.96,0.00,-0.00,-0.00,-0.00,3.96,3.96,3.96
89.86,3.91,0.00,3.91,0.00,-0.00,-0.00,-0.00,3.91,3.91,3.91
90.76,3.86,0.00,3.86,0.00,-0.00,-0.00,-0.00,3.86,3.86,3.86
91.66,3.83,0.00,3.83,0.00,-0.00,-0.00,-0.00,3.83,3.83,3.83
92.58,3.81,0.00,3.81,0.00,-0.00,-0.00,-0.00,3.81,3.81,3.81
93.51,3.81,0.00,3.80,0.00,-0.00,-0.00,-0.00,3.81,3.80,3.81
94.44,3.79,0.00,3.79,0.00,-0.00,-0.00,-0.00,3.79,3.79,3.79
95.39,3.77,0.00,3.77,0.00,-0.00,-0.00,-0.00,3.77,3.77,3.77
96.34,3.74,0.00,3.74,0.00,-0.00,-0.00,-0.00,3.74,3.74,3.74
97.30,3.70,0.00,3.70,0.00,-0.00,-0.00,-0.00,3.70,3.70,3.70
98.28,3.65,0.00,3.65,0.00,-0.00,-0.00,-0.00,3.65,3.65,3.65
99.26,3.61,0.00,3.61,0.00,-0.00,-0.00,-0.00,3.61,3.61,3.61
100.25,3.57,0.00,3.57,0.00,-0.00,-0.00,-0.00,3.57,3.57,3.57
101.25,3.53,0.00,3.54,0.00,-0.00,-0.00,-0.00,3.53,3.54,3.53
102.27,3.52,0.00,3.52,0.00,-0.00,-0.00,-0.00,3.52,3.52,3.52
103.29,3.52,0.00,3.53,0.00,-0.00,-0.00,-0.00,3.52,3.53,3.52
104.32,3.55,0.00,3.56,0.00,-0.00,-0.00,-0.00,3.55,3.56,3.55
105.37,3.62,0.00,3.62,0.00,-0.00,-0.00,-0.00,3.62,3.62,3.62
106.42,3.69,0.00,3.69,0.00,-0.00,-0.00,-0.00,3.69,3.69,3.69
107.48,3.76,0.00,3.75,0.00,-0.00,-0.00,-0.00,3.76,3.75,3.76
108.56,3.78,0.00,3.78,0.00,-0.00,-0.00,-0.00,3.78,3.78,3.78
109.64,3.75,0.00,3.75,0.00,-0.00,-0.00,-0.00,3.75,3.75,3.75
110.74,3.68,0.00,3.67,0.00,-0.00,-0.00,-0.00,3.68,3.67,3.68
111.85,3.54,0.00,3.54,0.00,-0.00,-0.00,-0.00,3.54,3.54,3.54
112.97,3.40,0.00,3.40,0.00,-0.00,-0.00,-0.00,3.40,3.40,3.40
114.10,3.28,0.00,3.29,0.00,-0.00,-0.00,-0.00,3.28,3.29,3.28
115.24,3.22,0.00,3.23,0.00,-0.00,-0.00,-0.00,3.22,3.23,3.22
116.39,3.23,0.00,3.22,0.00,-0.00,-0.00,-0.00,3.23,3.22,3.23
117.55,3.25,0.00,3.26,0.00,-0.00,-0.00,-0.00,3.25,3.26,3.25
118.73,3.31,0.00,3.31,0.00,-0.00,-0.00,-0.00,3.31,3.31,3.31
119.92,3.37,0.00,3.36,0.00,-0.00,-0.00,-0.00,3.37,3.36,3.37
121.12,3.41,0.00,3.40,0.00,-0.00,-0.00,-0.00,3.41,3.40,3.41
122.33,3.43,0.00,3.42,0.00,-0.00,-0.00,-0.00,3.43,3.42,3.43
123.55,3.42,0.00,3.43,0.00,-0.00,-0.00,-0.00,3.42,3.43,3.42
124.79,3.41,0.00,3.41,0.00,-0.00,-0.00,-0.00,3.41,3.41,3.41
126.03,3.39,0.00,3.39,0.00,-0.00,-0.00,-0.00,3.39,3.39,3.39
127.29,3.36,0.00,3.36,0.00,-0.00,-0.00,-0.00,3.36,3.36,3.36
128.57,3.34,0.00,3.34,0.00,-0.00,-0.00,-0.00,3.34,3.34,3.34
129.85,3.31,0.00,3.31,0.00,-0.00,-0.00,-0.00,3.31,3.31,3.31
131.15,3.28,0.00,3.28,0.00,-0.00,-0.00,-0.00,3.28,3.28,3.28
132.46,3.24,0.00,3.24,0.00,-0.00,-0.00,-0.00,3.24,3.24,3.24
133.79,3.20,0.00,3.20,0.00,-0.00,-0.00,-0.00,3.20,3.20,3.20
135.12,3.16,0.00,3.16,0.00,-0.00,-0.00,-0.00,3.16,3.16,3.16
136.48,3.13,0.00,3.13,0.00,-0.00,-0.00,-0.00,3.13,3.13,3.13
137.84,3.11,0.00,3.11,0.00,-0.00,-0.00,-0.00,3.11,3.11,3.11
139.22,3.10,0.00,3.10,0.00,-0.00,-0.00,-0.00,3.10,3.10,3.10
140.61,3.09,0.00,3.09,0.00,-0.00,-0.00,-0.00,3.09,3.09,3.09
142.02,3.08,0.00,3.08,0.00,-0.00,-0.00,-0.00,3.08,3.08,3.08
143.44,3.06,0.00,3.06,0.00,-0.00,-0.00,-0.00,3.06,3.06,3.06
144.87,3.03,0.00,3.03,0.00,-0.00,-0.00,-0.00,3.03,3.03,3.03
146.32,2.99,0.00,3.00,0.00,-0.00,-0.00,-0.00,2.99,3.00,2.99
147.78,2.95,0.00,2.95,0.00,-0.00,-0.00,-0.00,2.95,2.95,2.95
149.26,2.91,0.00,2.91,0.00,-0.00,-0.00,-0.00,2.91,2.91,2.91
150.75,2.88,0.00,2.88,0.00,-0.00,-0.00,-0.00,2.88,2.88,2.88
152.26,2.84,0.00,2.85,0.00,-0.00,-0.00,-0.00,2.84,2.85,2.84
153.78,2.82,0.00,2.82,0.00,-0.00,-0.00,-0.00,2.82,2.82,2.82
155.32,2.79,0.00,2.79,0.00,-0.00,-0.00,-0.00,2.79,2.79,2.79
156.88,2.76,0.00,2.76,0.00,-0.00,-0.00,-0.00,2.76,2.76,2.76
158.44,2.73,0.00,2.73,0.00,-0.00,-0.00,-0.00,2.73,2.73,2.73
160.03,2.69,0.00,2.69,0.00,-0.00,-0.00,-0.00,2.69,2.69,2.69
161.63,2.65,0.00,2.65,0.00,-0.00,-0.00,-0.00,2.65,2.65,2.65
163.24,2.61,0.00,2.61,0.00,-0.00,-0.00,-0.00,2.61,2.61,2.61
164.88,2.57,0.00,2.57,0.00,-0.00,-0.00,-0.00,2.57,2.57,2.57
166.53,2.53,0.00,2.53,0.00,-0.00,-0.00,-0.00,2.53,2.53,2.53
168.19,2.49,0.00,2.49,0.00,-0.00,-0.00,-0.00,2.49,2.49,2.49
169.87,2.45,0.00,2.45,0.00,-0.00,-0.00,-0.00,2.45,2.45,2.45
171.57,2.42,0.00,2.42,0.00,-0.00,-0.00,-0.00,2.42,2.42,2.42
173.29,2.38,0.00,2.38,0.00,-0.00,-0.00,-0.00,2.38,2.38,2.38
175.02,2.34,0.00,2.34,0.00,-0.00,-0.00,-0.00,2.34,2.34,2.34
176.77,2.31,0.00,2.31,0.00,-0.00,-0.00,-0.00,2.31,2.31,2.31
178.54,2.27,0.00,2.27,0.00,-0.00,-0.00,-0.00,2.27,2.27,2.27
180.32,2.24,0.00,2.24,0.00,-0.00,-0.00,-0.00,2.24,2.24,2.24
182.13,2.20,0.00,2.20,0.00,-0.00,-0.00,-0.00,2.20,2.20,2.20
183.95,2.16,0.00,2.16,0.00,-0.00,-0.00,-0.00,2.16,2.16,2.16
185.79,2.12,0.00,2.12,0.00,-0.00,-0.00,-0.00,2.12,2.12,2.12
187.65,2.08,0.00,2.08,0.00,-0.00,-0.00,-0.00,2.08,2.08,2.08
189.52,2.04,0.00,2.04,0.00,-0.00,-0.00,-0.00,2.04,2.04,2.04
191.42,1.99,0.00,1.99,0.00,-0.00,-0.00,-0.00,1.99,1.99,1.99
193.33,1.95,0.00,1.95,0.00,-0.00,-0.00,-0.00,1.95,1.95,1.95
195.27,1.90,0.00,1.90,0.00,-0.00,-0.00,-0.00,1.90,1.90,1.90
197.22,1.85,0.00,1.85,0.00,-0.00,-0.00,-0.00,1.85,1.85,1.85
199.19,1.81,0.00,1.81,0.00,-0.00,-0.00,-0.00,1.81,1.81,1.81
201.18,1.77,0.00,1.77,0.00,-0.00,-0.00,-0.00,1.77,1.77,1.77
203.19,1.73,0.00,1.73,0.00,-0.00,-0.00,-0.00,1.73,1.73,1.73
205.23,1.69,0.00,1.69,0.00,-0.00,-0.00,-0.00,1.69,1.69,1.69
207.28,1.64,0.00,1.64,0.00,-0.00,-0.00,-0.00,1.64,1.64,1.64
209.35,1.60,0.00,1.60,0.00,-0.00,-0.00,-0.00,1.60,1.60,1.60
211.44,1.55,0.00,1.55,0.00,-0.00,-0.00,-0.00,1.55,1.55,1.55
213.56,1.51,0.00,1.51,0.00,-0.00,-0.00,-0.00,1.51,1.51,1.51
215.69,1.46,0.00,1.46,0.00,-0.00,-0.00,-0.00,1.46,1.46,1.46
217.85,1.42,0.00,1.42,0.00,-0.00,-0.00,-0.00,1.42,1.42,1.42
220.03,1.38,0.00,1.38,0.00,-0.00,-0.00,-0.00,1.38,1.38,1.38
222.23,1.35,0.00,1.35,0.00,-0.00,-0.00,-0.00,1.35,1.35,1.35
224.45,1.31,0.00,1.31,0.00,-0.00,-0.00,-0.00,1.31,1.31,1.31
226.70,1.28,0.00,1.28,0.00,-0.00,-0.00,-0.00,1.28,1.28,1.28
228.96,1.25,0.00,1.25,0.00,-0.00,-0.00,-0.00,1.25,1.25,1.25
231.25,1.23,0.00,1.23,0.00,-0.00,-0.00,-0.00,1.23,1.23,1.23
233.57,1.20,0.00,1.20,0.00,-0.00,-0.00,-0.00,1.20,1.20,1.20
235.90,1.17,0.00,1.17,0.00,-0.00,-0.00,-0.00,1.17,1.17,1.17
238.26,1.14,0.00,1.14,0.00,-0.00,-0.00,-0.00,1.14,1.14,1.14
240.64,1.11,0.00,1.11,0.00,-0.00,-0.00,-0.00,1.11,1.11,1.11
243.05,1.07,0.00,1.07,0.00,-0.00,-0.00,-0.00,1.07,1.07,1.07
245.48,1.04,0.00,1.04,0.00,-0.00,-0.00,-0.00,1.04,1.04,1.04
247.93,1.00,0.00,1.00,0.00,-0.00,-0.00,-0.00,1.00,1.00,1.00
250.41,0.96,0.00,0.96,0.00,-0.00,-0.00,-0.00,0.96,0.96,0.96
252.92,0.92,0.00,0.93,0.00,-0.00,-0.00,-0.00,0.92,0.93,0.92
255.45,0.90,0.00,0.90,0.00,-0.00,-0.00,-0.00,0.90,0.90,0.90
258.00,0.89,0.00,0.89,0.00,-0.00,-0.00,-0.00,0.89,0.89,0.89
260.58,0.88,0.00,0.88,0.00,-0.00,-0.00,-0.00,0.88,0.88,0.88
263.19,0.88,0.00,0.88,0.00,-0.00,-0.00,-0.00,0.88,0.88,0.88
265.82,0.87,0.00,0.87,0.00,-0.00,-0.00,-0.00,0.87,0.87,0.87
268.48,0.87,0.00,0.87,0.00,-0.00,-0.00,-0.00,0.87,0.87,0.87
271.16,0.85,0.00,0.85,0.00,-0.00,-0.00,-0.00,0.85,0.85,0.85
273.87,0.84,0.00,0.84,0.00,-0.00,-0.00,-0.00,0.84,0.84,0.84
276.61,0.81,0.00,0.81,0.00,-0.00,-0.00,-0.00,0.81,0.81,0.81
279.38,0.79,0.00,0.79,0.00,-0.00,-0.00,-0.00,0.79,0.79,0.79
282.17,0.76,0.00,0.76,0.00,-0.00,-0.00,-0.00,0.76,0.76,0.76
284.99,0.73,0.00,0.73,0.00,-0.00,-0.00,-0.00,0.73,0.73,0.73
287.84,0.70,0.00,0.70,0.00,-0.00,-0.00,-0.00,0.70,0.70,0.70
290.72,0.66,0.00,0.66,0.00,-0.00,-0.00,-0.00,0.66,0.66,0.66
293.63,0.63,0.00,0.63,0.00,-0.00,-0.00,-0.00,0.63,0.63,0.63
296.57,0.59,0.00,0.59,0.00,-0.00,-0.00,-0.00,0.59,0.59,0.59
299.53,0.56,0.00,0.56,0.00,-0.00,-0.00,-0.00,0.56,0.56,0.56
302.53,0.52,0.00,0.52,0.00,-0.00,-0.00,-0.00,0.52,0.52,0.52
305.55,0.48,0.00,0.48,0.00,-0.00,-0.00,-0.00,0.48,0.48,0.48
308.61,0.44,0.00,0.45,0.00,-0.00,-0.00,-0.00,0.44,0.45,0.44
311.69,0.41,0.00,0.41,0.00,-0.00,-0.00,-0.00,0.41,0.41,0.41
314.81,0.38,0.00,0.38,0.00,-0.00,-0.00,-0.00,0.38,0.38,0.38
317.96,0.34,0.00,0.34,0.00,-0.00,-0.00,-0.00,0.34,0.34,0.34
321.14,0.31,0.00,0.31,0.00,-0.00,-0.00,-0.00,0.31,0.31,0.31
324.35,0.28,0.00,0.28,0.00,-0.00,-0.00,-0.00,0.28,0.28,0.28
327.59,0.24,0.00,0.24,0.00,-0.00,-0.00,-0.00,0.24,0.24,0.24
330.87,0.21,0.00,0.21,0.00,-0.00,-0.00,-0.00,0.21,0.21,0.21
334.18,0.18,0.00,0.18,0.00,-0.00,-0.00,-0.00,0.18,0.18,0.18
337.52,0.14,0.00,0.14,0.00,-0.00,-0.00,-0.00,0.14,0.14,0.14
340.90,0.11,0.00,0.11,0.00,-0.00,-0.00,-0.00,0.11,0.11,0.11
344.30,0.08,0.00,0.08,0.00,-0.00,-0.00,-0.00,0.08,0.08,0.08
347.75,0.05,0.00,0.05,0.00,-0.00,-0.00,-0.00,0.05,0.05,0.05
351.23,0.02,0.00,0.02,0.00,-0.00,-0.00,-0.00,0.02,0.02,0.02
354.74,-0.01,0.00,-0.01,0.00,-0.00,-0.00,-0.00,-0.01,-0.01,-0.01
358.28,-0.04,0.00,-0.04,0.00,-0.00,-0.00,-0.00,-0.04,-0.04,-0.04
361.87,-0.07,0.00,-0.07,0.00,-0.00,-0.00,-0.00,-0.07,-0.07,-0.07
365.49,-0.10,0.00,-0.10,0.00,-0.00,-0.00,-0.00,-0.10,-0.10,-0.10
369.14,-0.13,0.00,-0.13,0.00,-0.00,-0.00,-0.00,-0.13,-0.13,-0.13
