frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
169.87,2.53,0.00,2.53,0.00,-0.00,-0.00,-0.00,2.53,2.53,2.53
171.57,2.48,0.00,2.48,0.00,-0.00,-0.00,-0.00,2.48,2.48,2.48
173.29,2.42,0.00,2.42,0.00,-0.00,-0.00,-0.00,2.42,2.42,2.42
175.02,2.36,0.00,2.36,0.00,-0.00,-0.00,-0.00,2.36,2.36,2.36
176.77,2.30,0.00,2.30,0.00,-0.00,-0.00,-0.00,2.30,2.30,2.30
178.54,2.24,0.00,2.24,0.00,-0.00,-0.00,-0.00,2.24,2.24,2.24
180.32,2.19,0.00,2.19,0.00,-0.00,-0.00,-0.00,2.19,2.19,2.19
182.13,2.13,0.00,2.13,0.00,-0.00,-0.00,-0.00,2.13,2.13,2.13
183.95,2.07,0.00,2.07,0.00,-0.00,-0.00,-0.00,2.07,2.07,2.07
185.79,2.02,0.00,2.02,0.00,-0.00,-0.00,-0.00,2.02,2.02,2.02
187.65,1.96,0.00,1.96,0.00,-0.00,-0.00,-0.00,1.96,1.96,1.96
189.52,1.91,0.00,1.91,0.00,-0.00,-0.00,-0.00,1.91,1.91,1.91
191.42,1.85,0.00,1.85,0.00,-0.00,-0.00,-0.00,1.85,1.85,1.85
193.33,1.80,0.00,1.80,0.00,-0.00,-0.00,-0.00,1.80,1.80,1.80
195.27,1.76,0.00,1.76,0.00,-0.00,-0.00,-0.00,1.76,1.76,1.76
197.22,1.71,0.00,1.71,0.00,-0.00,-0.00,-0.00,1.71,1.71,1.71
199.19,1.67,0.00,1.67,0.00,-0.00,-0.00,-0.00,1.67,1.67,1.67
201.18,1.64,0.00,1.64,0.00,-0.00,-0.00,-0.00,1.64,1.64,1.64
203.19,1.61,0.00,1.62,0.00,-0.00,-0.00,-0.00,1.61,1.62,1.61
205.23,1.59,0.00,1.59,0.00,-0.00,-0.00,-0.00,1.59,1.59,1.59
207.28,1.57,0.00,1.57,0.00,-0.00,-0.00,-0.00,1.57,1.57,1.57
209.35,1.55,0.00,1.55,0.00,-0.00,-0.00,-0.00,1.55,1.55,1.55
211.44,1.53,0.00,1.53,0.00,-0.00,-0.00,-0.00,1.53,1.53,1.53
213.56,1.50,0.00,1.50,0.00,-0.00,-0.00,-0.00,1.50,1.50,1.50
215.69,1.47,0.00,1.47,0.00,-0.00,-0.00,-0.00,1.47,1.47,1.47
217.85,1.43,0.00,1.43,0.00,-0.00,-0.00,-0.00,1.43,1.43,1.43
220.03,1.39,0.00,1.39,0.00,-0.00,-0.00,-0.00,1.39,1.39,1.39
222.23,1.34,0.00,1.34,0.00,-0.00,-0.00,-0.00,1.34,1.34,1.34
224.45,1.29,0.00,1.29,0.00,-0.00,-0.00,-0.00,1.29,1.29,1.29
226.70,1.25,0.00,1.25,0.00,-0.00,-0.00,-0.00,1.25,1.25,1.25
228.96,1.20,0.00,1.20,0.00,-0.00,-0.00,-0.00,1.20,1.20,1.20
231.25,1.15,0.00,1.15,0.00,-0.00,-0.00,-0.00,1.15,1.15,1.15
233.57,1.10,0.00,1.10,0.00,-0.00,-0.00,-0.00,1.10,1.10,1.10
235.90,1.05,0.00,1.05,0.00,-0.00,-0.00,-0.00,1.05,1.05,1.05
238.26,1.00,0.00,1.00,0.00,-0.00,-0.00,-0.00,1.00,1.00,1.00
240.64,0.95,0.00,0.95,0.00,-0.00,-0.00,-0.00,0.95,0.95,0.95
243.05,0.90,0.00,0.90,0.00,-0.00,-0.00,-0.00,0.90,0.90,0.90
245.48,0.85,0.00,0.85,0.00,-0.00,-0.00,-0.00,0.85,0.85,0.85
247.93,0.81,0.00,0.81,0.00,-0.00,-0.00,-0.00,0.81,0.81,0.81
250.41,0.76,0.00,0.76,0.00,-0.00,-0.00,-0.00,0.76,0.76,0.76
252.92,0.71,0.00,0.71,0.00,-0.00,-0.00,-0.00,0.71,0.71,0.71
255.45,0.66,0.00,0.66,0.00,-0.00,-0.00,-0.00,0.66,0.66,0.66
258.00,0.61,0.00,0.62,0.00,-0.00,-0.00,-0.00,0.61,0.62,0.61
260.58,0.57,0.00,0.57,0.00,-0.00,-0.00,-0.00,0.57,0.57,0.57
263.19,0.52,0.00,0.52,0.00,-0.00,-0.00,-0.00,0.52,0.52,0.52
265.82,0.48,0.00,0.48,0.00,-0.00,-0.00,-0.00,0.48,0.48,0.48
268.48,0.44,0.00,0.44,0.00,-0.00,-0.00,-0.00,0.44,0.44,0.44
271.16,0.40,0.00,0.39,0.00,-0.00,-0.00,-0.00,0.40,0.39,0.40
273.87,0.35,0.00,0.35,0.00,-0.00,-0.00,-0.00,0.35,0.35,0.35
276.61,0.31,0.00,0.31,0.00,-0.00,-0.00,-0.00,0.31,0.31,0.31
279.38,0.27,0.00,0.27,0.00,-0.00,-0.00,-0.00,0.27,0.27,0.27
282.17,0.22,0.00,0.22,0.00,-0.00,-0.00,-0.00,0.22,0.22,0.22
284.99,0.18,0.00,0.18,0.00,-0.00,-0.00,-0.00,0.18,0.18,0.18
287.84,0.14,0.00,0.14,0.00,-0.00,-0.00,-0.00,0.14,0.14,0.14
290.72,0.09,0.00,0.09,0.00,-0.00,-0.00,-0.00,0.09,0.09,0.09
293.63,0.05,0.00,0.05,0.00,-0.00,-0.00,-0.00,0.05,0.05,0.05
296.57,0.01,0.00,0.01,0.00,-0.00,-0.00,-0.00,0.01,0.01,0.01
299.53,-0.03,0.00,-0.03,0.00,-0.00,-0.00,-0.00,-0.03,-0.03,-0.03
302.53,-0.07,0.00,-0.07,0.00,-0.00,-0.00,-0.00,-0.07,-0.07,-0.07
305.55,-0.11,0.00,-0.11,0.00,-0.00,-0.00,-0.00,-0.11,-0.11,-0.11
308.61,-0.14,0.00,-0.14,0.00,-0.00,-0.00,-0.00,-0.14,-0.14,-0.14
311.69,-0.18,0.00,-0.18,0.00,-0.00,-0.00,-0.00,-0.18,-0.18,-0.18
314.81,-0.22,0.00,-0.22,0.00,-0.00,-0.00,-0.00,-0.22,-0.22,-0.22
317.96,-0.26,0.00,-0.26,0.00,-0.00,-0.00,-0.00,-0.26,-0.26,-0.26
321.14,-0.29,0.00,-0.29,0.00,-0.00,-0.00,-0.00,-0.29,-0.29,-0.29
324.35,-0.33,0.00,-0.33,0.00,-0.00,-0.00,-0.00,-0.33,-0.33,-0.33
327.59,-0.37,0.00,-0.37,0.00,-0.00,-0.00,-0.00,-0.37,-0.37,-0.37
330.87,-0.41,0.00,-0.41,0.00,-0.00,-0.00,-0.00,-0.41,-0.41,-0.41
334.18,-0.44,0.00,-0.44,0.00,-0.00,-0.00,-0.00,-0.44,-0.44,-0.44
337.52,-0.48,0.00,-0.48,0.00,-0.00,-0.00,-0.00,-0.48,-0.48,-0.48
340.90,-0.51,0.00,-0.51,0.00,-0.00,-0.00,-0.00,-0.51,-0.51,-0.51
344.30,-0.55,0.00,-0.55,0.00,-0.00,-0.00,-0.00,-0.55,-0.55,-0.55
347.75,-0.58,0.00,-0.58,0.00,-0.00,-0.00,-0.00,-0.58,-0.58,-0.58
351.23,-0.61,0.00,-0.61,0.00,-0.00,-0.00,-0.00,-0.61,-0.61,-0.61
354.74,-0.65,0.00,-0.65,0.00,-0.00,-0.00,-0.00,-0.65,-0.65,-0.65
358.28,-0.68,0.00,-0.68,0.00,-0.00,-0.00,-0.00,-0.68,-0.68,-0.68
361.87,-0.71,0.00,-0.71,0.00,-0.00,-0.00,-0.00,-0.71,-0.71,-0.71
365.49,-0.74,0.00,-0.74,0.00,-0.00,-0.00,-0.00,-0.74,-0.74,-0.74
